Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"SysML-based design chain information modeling for variety management in production reconfiguration","Journal of Intelligent Manufacturing","","24","3","10.1007/s10845-011-0585-6","Dazhong WuLinda L. ZhangRoger J. JiaoRoberto F. Lu","2013","http://link.springer.com/article/10.1007/s10845-011-0585-6","Article"
"Survey on synchrophasor data quality and cybersecurity challenges, and evaluation of their interdependencies","Journal of Modern Power Systems and Clean Energy","","7","3","10.1007/s40565-018-0473-6","Aditya SUNDARARAJANTanwir KHANAmir MOGHADASIArif I. SARWAT","2019","http://link.springer.com/article/10.1007/s40565-018-0473-6","Article"
"Multidisciplinary Design Approach for Implementation of Interactive Services","International Journal of Social Robotics","","3","4","10.1007/s12369-011-0115-x","I-Han KuoChandimal JayawardenaElizabeth BroadbentBruce A. MacDonald","2011","http://link.springer.com/article/10.1007/s12369-011-0115-x","Article"
"Jahrestagung der Österreichischen Gesellschaft für Rheumatologie & Rehabilitation 29. November. – 1. Dezember 2018, Tech Gate Wien","Journal für Mineralstoffwechsel & Muskuloskelettale Erkrankungen","","25","4","10.1007/s41970-018-0050-5","","2018","http://link.springer.com/article/10.1007/s41970-018-0050-5","Article"
"Using Semantic Documentation to Support Software Project Management","Journal on Data Semantics","","7","2","10.1007/s13740-018-0089-z","Erick Casagrande BastosMonalessa Perini BarcellosRicardo de Almeida Falbo","2018","http://link.springer.com/article/10.1007/s13740-018-0089-z","Article"
"Empirical evaluation of procedures to generate flexibility in engineering systems and improve lifecycle performance","Research in Engineering Design","","24","3","10.1007/s00163-012-0145-x","Michel-Alexandre CardinGwendolyn L. KolfschotenDaniel D. FreyRichard de NeufvilleOlivier L. de WeckDavid M. Geltner","2013","http://link.springer.com/article/10.1007/s00163-012-0145-x","Article"
"Affordance based design: a relational theory for design","Research in Engineering Design","","20","1","10.1007/s00163-008-0060-3","Jonathan R. A. MaierGeorges M. Fadel","2009","http://link.springer.com/article/10.1007/s00163-008-0060-3","Article"
"An agent-based recommender system for developing customized families of products","Journal of Intelligent Manufacturing","","20","6","10.1007/s10845-008-0154-9","Seung Ki MoonTimothy W. SimpsonSoundar R. T. Kumara","2009","http://link.springer.com/article/10.1007/s10845-008-0154-9","Article"
"Development of a fuzzy FMEA based product design system","The International Journal of Advanced Manufacturing Technology","","36","7 - 8","10.1007/s00170-006-0898-3","Kwai-Sang ChinAllen ChanJian-Bo Yang","2008","http://link.springer.com/article/10.1007/s00170-006-0898-3","Article"
"Dedicated innovation systems to support the transformation towards sustainability: creating income opportunities and employment in the knowledge-based digital bioeconomy","Journal of Open Innovation: Technology, Market, and Complexity","","3","1","10.1186/s40852-017-0079-7","Andreas Pyka","2017","http://link.springer.com/article/10.1186/s40852-017-0079-7","Article"
"Developing serious games for cultural heritage: a state-of-the-art review","Virtual Reality","","14","4","10.1007/s10055-010-0177-3","Eike Falk AndersonLeigh McLoughlinFotis LiarokapisChristopher PetersPanagiotis PetridisSara de Freitas","2010","http://link.springer.com/article/10.1007/s10055-010-0177-3","Article"
"Computers and knowledge: a dialogical approach","AI & SOCIETY","","20","3","10.1007/s00146-005-0019-0","Christian Brassac","2006","http://link.springer.com/article/10.1007/s00146-005-0019-0","Article"
"A troubleshooting process planning using knowledge base and distributed database approach","The International Journal of Advanced Manufacturing Technology","","54","5 - 8","10.1007/s00170-010-2952-4","Janus S. Liang","2011","http://link.springer.com/article/10.1007/s00170-010-2952-4","Article"
"Ontology-Based User Modeling in an Augmented Audio Reality System for Museums","User Modeling and User-Adapted Interaction","","15","3 - 4","10.1007/s11257-005-2304-5","Marek HatalaRon Wakkary","2005","http://link.springer.com/article/10.1007/s11257-005-2304-5","Article"
"Impact of using learning analytics in asynchronous online discussions in higher education","International Journal of Educational Technology in Higher Education","","17","1","10.1186/s41239-020-00217-y","Juan Pedro Cerro MartínezMontse Guitert CatasúsTeresa Romeu Fontanillas","2020","http://link.springer.com/article/10.1186/s41239-020-00217-y","Article"
"Coordinating the Complexity of Tools, Tasks, and Users: On Theory-based Approaches to Authoring Tool Usability","International Journal of Artificial Intelligence in Education","","26","1","10.1007/s40593-015-0076-6","Tom Murray","2016","http://link.springer.com/article/10.1007/s40593-015-0076-6","Article"
"Big Data in product lifecycle management","The International Journal of Advanced Manufacturing Technology","","81","1 - 4","10.1007/s00170-015-7151-x","Jingran LiFei TaoYing ChengLiangjin Zhao","2015","http://link.springer.com/article/10.1007/s00170-015-7151-x","Article"
"Occupant behavior models: A critical review of implementation and representation approaches in building performance simulation programs","Building Simulation","","11","1","10.1007/s12273-017-0396-6","Tianzhen HongYixing ChenZsofia BelafiSimona D’Oca","2018","http://link.springer.com/article/10.1007/s12273-017-0396-6","Article"
"Real-time coding method and tool for artefact-centric interaction analysis in co-design situations assisted by augmented reality","International Journal on Interactive Design and Manufacturing (IJIDeM)","","14","4","10.1007/s12008-020-00683-8","C. MascletM. PoulinJ. F. BoujutN. Becattini","2020","http://link.springer.com/article/10.1007/s12008-020-00683-8","Article"
"Constructing assembly design model capable of capturing and sharing semantic dynamic motion information in heterogeneous CAD systems","The International Journal of Advanced Manufacturing Technology","","111","3 - 4","10.1007/s00170-020-06046-7","Md Tarique Hasan KhanFrédéric DemolyKyoung-Yun Kim","2020","http://link.springer.com/article/10.1007/s00170-020-06046-7","Article"
"Evaluation of a traceability approach for informal freehand sketches","Automated Software Engineering","","25","1","10.1007/s10515-017-0221-6","Markus KleffmannSebastian RöhlMatthias BookVolker Gruhn","2018","http://link.springer.com/article/10.1007/s10515-017-0221-6","Article"
"Research on technologies and application of data mining for cloud manufacturing resource services","The International Journal of Advanced Manufacturing Technology","","99","5 - 8","10.1007/s00170-016-9661-6","Minghai YuanKun DengW.A. ChaovalitwongseHongyan Yu","2018","http://link.springer.com/article/10.1007/s00170-016-9661-6","Article"
"Isomorphism analysis on generalized modules oriented to the distributed parameterized intelligent product platform","Frontiers of Mechanical Engineering","","15","1","10.1007/s11465-019-0555-9","Shasha ZengWeiping PengTiaoyu Lei","2020","http://link.springer.com/article/10.1007/s11465-019-0555-9","Article"
"Why Do Robots Need a Head? The Role of Social Interfaces on Service Robots","International Journal of Social Robotics","","12","1","10.1007/s12369-019-00564-5","Conor McGinn","2020","http://link.springer.com/article/10.1007/s12369-019-00564-5","Article"
"An evaluation methodology for 3D deep neural networks using visualization in 3D data classification","Journal of Mechanical Science and Technology","","33","3","10.1007/s12206-019-0233-1","Hyun-Tae HwangSoo-Hong LeeHyung Gun ChiNam Kyu KangHyeon Bae KongJiaqi LuHyungseok Ohk","2019","http://link.springer.com/article/10.1007/s12206-019-0233-1","Article"
"A Configurable Conversational Agent to Trigger Students’ Productive Dialogue: A Pilot Study in the CALL Domain","International Journal of Artificial Intelligence in Education","","24","1","10.1007/s40593-013-0007-3","Stergios TegosStavros DemetriadisThrasyvoulos Tsiatsos","2014","http://link.springer.com/article/10.1007/s40593-013-0007-3","Article"
"Systems engineering methodologies, tacit knowledge and communities of practice","AI & SOCIETY","","19","2","10.1007/s00146-004-0312-3","Larry StapletonDavid SmithFiona Murphy","2005","http://link.springer.com/article/10.1007/s00146-004-0312-3","Article"
"Paving the way for China exascale computing","CCF Transactions on High Performance Computing","","1","2","10.1007/s42514-019-00010-y","Yutong Lu","2019","http://link.springer.com/article/10.1007/s42514-019-00010-y","Article"
"Digital manufacturing—the development direction of the manufacturing technology in the 21st century","Frontiers of Mechanical Engineering in China","","1","2","10.1007/s11465-006-0021-3","You-lun XiongZhou-ping Yin","2006","http://link.springer.com/article/10.1007/s11465-006-0021-3","Article"
"Sustainability strategy and blockchain-enabled life cycle assessment: a focus on materials industry","Environment Systems and Decisions","","40","4","10.1007/s10669-020-09761-4","David TehTehmina KhanBrian CorbittChin Eang Ong","2020","http://link.springer.com/article/10.1007/s10669-020-09761-4","Article"
"Synthesis as conception shifting","Journal of the Operational Research Society","","61","6","10.1057/jors.2008.188","L HoughtonM Metcalfe","2010","http://link.springer.com/article/10.1057/jors.2008.188","Article"
"Responsible research and innovation (RRI) in quantum technology","Ethics and Information Technology","","19","4","10.1007/s10676-017-9432-6","Christopher CoenenArmin Grunwald","2017","http://link.springer.com/article/10.1007/s10676-017-9432-6","Article"
"Undisciplined disciples: everything you always wanted to know about ethnomethodology but were afraid to ask Yoda","Personal and Ubiquitous Computing","","21","3","10.1007/s00779-017-0999-z","Alan F. BlackwellMark BlytheJofish Kaye","2017","http://link.springer.com/article/10.1007/s00779-017-0999-z","Article"
"The Trouble with ‘Tacit Knowledge’","Computer Supported Cooperative Work (CSCW)","","21","2 - 3","10.1007/s10606-012-9160-8","Kjeld Schmidt","2012","http://link.springer.com/article/10.1007/s10606-012-9160-8","Article"
"The Role of Gender in Business Process Management Competence Supply","Business & Information Systems Engineering","","58","3","10.1007/s12599-016-0428-2","Elena GorbachevaDr. Armin SteinDr. Theresa SchmiedelDr. Oliver Müller","2016","http://link.springer.com/article/10.1007/s12599-016-0428-2","Article"
"The Use of Participatory Object-Oriented Bayesian Networks and Agro-Economic Models for Groundwater Management in Spain","Water Resources Management","","25","5","10.1007/s11269-010-9757-y","Gema CarmonaConsuelo Varela-OrtegaJohn Bromley","2011","http://link.springer.com/article/10.1007/s11269-010-9757-y","Article"
"Editorial for the special issue on “Intelligent Computing and System towards Smart Manufacturing”","Journal of Ambient Intelligence and Humanized Computing","","10","3","10.1007/s12652-018-1073-z","Stefan Wolfgang PicklBo TaoT. W. LiaoFei Tao","2019","http://link.springer.com/article/10.1007/s12652-018-1073-z","Article"
"Development of a transportability evaluation system using swept path analysis and multi-body dynamic simulation","Journal of Mechanical Science and Technology","","31","11","10.1007/s12206-017-1030-3","Hyun-Tae HwangSoo-Hong LeeJi Woong LeeHee Chan KimMin Hyuk WooKweon Woo MoonJiaqi LuHyungseok OhkJae Kwan KimHyo-won Suh","2017","http://link.springer.com/article/10.1007/s12206-017-1030-3","Article"
"Web-based collaborative conceptual design: an XML approach","The International Journal of Advanced Manufacturing Technology","","38","5 - 6","10.1007/s00170-007-1113-x","P. K. RajeshB. MageshBabu","2008","http://link.springer.com/article/10.1007/s00170-007-1113-x","Article"
"Collaborative optimization of complex systems: a multidisciplinary approach","International Journal on Interactive Design and Manufacturing (IJIDeM)","","1","4","10.1007/s12008-007-0025-1","Sébastien RabeauPhilippe DépincéFouad Bennis","2007","http://link.springer.com/article/10.1007/s12008-007-0025-1","Article"
"A Lean PSS design and evaluation framework supported by KPI monitoring and context sensitivity tools","The International Journal of Advanced Manufacturing Technology","","94","5 - 8","10.1007/s00170-017-0132-5","Dimitris MourtzisSophia FotiaEkaterini VlachouAngelos Koutoupes","2018","http://link.springer.com/article/10.1007/s00170-017-0132-5","Article"
"Moving from exascale to zettascale computing: challenges and techniques","Frontiers of Information Technology & Electronic Engineering","","19","10","10.1631/FITEE.1800494","Xiang-ke LiaoKai LuCan-qun YangJin-wen LiYuan YuanMing-che LaiLi-bo HuangPing-jing LuJian-bin FangJing RenJie Shen","2018","http://link.springer.com/article/10.1631/FITEE.1800494","Article"
"Infrastructuring for Cross-Disciplinary Synthetic Science: Meta-Study Research in Land System Science","Computer Supported Cooperative Work (CSCW)","","26","1 - 2","10.1007/s10606-017-9267-z","Alyson L. YoungWayne G. Lutters","2017","http://link.springer.com/article/10.1007/s10606-017-9267-z","Article"
"Applications of BIM: A Brief Review and Future Outline","Archives of Computational Methods in Engineering","","25","2","10.1007/s11831-016-9204-1","Zahra PezeshkiSyed Ali Soleimani Ivari","2018","http://link.springer.com/article/10.1007/s11831-016-9204-1","Article"
"miRTarVis: an interactive visual analysis tool for microRNA-mRNA expression profile data","BMC Proceedings","","9","6","10.1186/1753-6561-9-S6-S2","Daekyoung JungBohyoung KimRobert J FreishtatMamta GiriEric HoffmanJinwook Seo","2015","http://link.springer.com/article/10.1186/1753-6561-9-S6-S2","Article"
"Introduction to the Special Issue on the Mutual Shaping of Human–Robot Interaction","International Journal of Social Robotics","","12","4","10.1007/s12369-020-00681-6","Somaya Ben AllouchMaartje de GraafSelma Šabanović","2020","http://link.springer.com/article/10.1007/s12369-020-00681-6","Article"
"Societal and Ethical Issues in HRI","Current Robotics Reports","","1","3","10.1007/s43154-020-00010-9","Ricarda WullenkordFriederike Eyssel","2020","http://link.springer.com/article/10.1007/s43154-020-00010-9","Article"
"Physical Activity and Nutrition INfluences In ageing (PANINI): consortium mission statement","Aging Clinical and Experimental Research","","30","6","10.1007/s40520-017-0823-7","Anna C. WhittakerMassimo DelledonneTaija FinniPaolo GaragnaniCarolyn GreigVictor KallenKatja KokkoJanet LordAndrea B. MaierCarel G. M. MeskersNadine Correia SantosSarianna SipilaJanice L. ThompsonNatal van Riel","2018","http://link.springer.com/article/10.1007/s40520-017-0823-7","Article"
"A scoping review of ontologies related to human behaviour change","Nature Human Behaviour","","3","2","10.1038/s41562-018-0511-4","Emma NorrisAilbhe N. FinnertyJanna HastingsGillian StokesSusan Michie","2019","http://link.springer.com/article/10.1038/s41562-018-0511-4","Article"
"Development and internal validation of a predictive risk model for anxiety after completion of treatment for early stage breast cancer","Journal of Patient-Reported Outcomes","","4","1","10.1186/s41687-020-00267-w","Jenny HarrisEdward PurssellVictoria CorneliusEmma ReamAnne JonesJo Armes","2020","http://link.springer.com/article/10.1186/s41687-020-00267-w","Article"
"Implementing the guidelines for social life cycle assessment: past, present, and future","The International Journal of Life Cycle Assessment","","25","10","10.1007/s11367-020-01814-9","Olubukola TokedeMarzia Traverso","2020","http://link.springer.com/article/10.1007/s11367-020-01814-9","Article"
"Preventive digital mental health interventions for children and young people: a review of the design and reporting of research","npj Digital Medicine","","3","1","10.1038/s41746-020-00339-7","Aislinn D. BerginElvira Perez VallejosE. Bethan DaviesDavid DaleyTamsin FordGordon HaroldSarah HetrickMegan KidnerYunfei LongSally MerryRichard MorrissKapil SayalEdmund Sonuga-BarkeJo RobinsonJohn TorousChris Hollis","2020","http://link.springer.com/article/10.1038/s41746-020-00339-7","Article"
"Minutes of the 44th Genral Assembly of the European Association for the Study of Diabetes","Diabetologia","","52","1","10.1007/s00125-009-1445-1","","2009","http://link.springer.com/article/10.1007/s00125-009-1445-1","Article"
"Staff perspectives on the usability of electronic patient records for planning and delivering dementia care in nursing homes: a multiple case study","BMC Medical Informatics and Decision Making","","20","1","10.1186/s12911-020-01160-8","Kate ShiellsAngie Alejandra Diaz BaqueroOlga ŠtěpánkováIva Holmerová","2020","http://link.springer.com/article/10.1186/s12911-020-01160-8","Article"
"Characterizing gesture knowledge transfer across multiple contexts of use","Journal on Multimodal User Interfaces","","11","4","10.1007/s12193-017-0247-x","Radu-Daniel Vatavu","2017","http://link.springer.com/article/10.1007/s12193-017-0247-x","Article"
"Towards a Smarter Meeting Record—Capture and Access of Meetings Revisited","Multimedia Tools and Applications","","27","3","10.1007/s11042-005-3815-0","Werner GeyerHeather RichterGregory D. Abowd","2005","http://link.springer.com/article/10.1007/s11042-005-3815-0","Article"
"Socially responsible modeling: a stakeholder approach to the implementation of ethical modeling in operations research","OR Spectrum","","33","1","10.1007/s00291-009-0172-9","Matthew J. DrakeVirginia W. GerdeDavid M. Wasieleski","2011","http://link.springer.com/article/10.1007/s00291-009-0172-9","Article"
"Current methods for development of rapid reviews about diagnostic tests: an international survey","BMC Medical Research Methodology","","20","1","10.1186/s12874-020-01004-z","Ingrid Arevalo-RodriguezKaren R. SteingartAndrea C. TriccoBarbara Nussbaumer-StreitDavid KaunelisPablo Alonso-CoelloSusan BaxterPatrick M. BossuytJosé Ignacio EmparanzaJavier Zamora","2020","http://link.springer.com/article/10.1186/s12874-020-01004-z","Article"
"Designing m-Health interventions for precision mental health support","Translational Psychiatry","","10","1","10.1038/s41398-020-00895-2","N. BidargaddiG. SchraderP. KlasnjaJ. LicinioS. Murphy","2020","http://link.springer.com/article/10.1038/s41398-020-00895-2","Article"
"Preventing the transmission of COVID-19 and other coronaviruses in older adults aged 60 years and above living in long-term care: a rapid review","Systematic Reviews","","9","1","10.1186/s13643-020-01486-4","Patricia RiosAmruta RadhakrishnanChantal WilliamsNaveeta RamkissoonBa’ PhamGordon V. CormackMaura R. GrossmanMatthew P. MullerSharon E. StrausAndrea C. Tricco","2020","http://link.springer.com/article/10.1186/s13643-020-01486-4","Article"
"Describing complex design practices with a cross-domain framework: learning from Synthetic Biology and Swarm Robotics","Research in Engineering Design","","27","3","10.1007/s00163-016-0219-2","Chih-Chun ChenNathan Crilly","2016","http://link.springer.com/article/10.1007/s00163-016-0219-2","Article"
"Cyber-Physical Systems for Knowledge and Expertise Sharing in Manufacturing Contexts: Towards a Model Enabling Design","Computer Supported Cooperative Work (CSCW)","","28","3 - 4","10.1007/s10606-019-09355-y","Sven HoffmannAparecido Fabiano Pinatti de CarvalhoDarwin AbeleMarcus SchweitzerPeter TolmieVolker Wulf","2019","http://link.springer.com/article/10.1007/s10606-019-09355-y","Article"
"Public–private collaboration toward research, education and innovation opportunities in precision agriculture","Precision Agriculture","","20","1","10.1007/s11119-018-9583-4","M. A. YostK. A. SudduthC. L. WalthallN. R. Kitchen","2019","http://link.springer.com/article/10.1007/s11119-018-9583-4","Article"
"Interactive tabletops in education","International Journal of Computer-Supported Collaborative Learning","","6","4","10.1007/s11412-011-9127-7","Pierre DillenbourgMichael Evans","2011","http://link.springer.com/article/10.1007/s11412-011-9127-7","Article"
"Reading the tea leaves in an intelligent Coffee Corner: Challenges for understanding behavior","Behavior Research Methods","","41","3","10.3758/BRM.41.3.820","Ingrid MulderGabriele LenziniMortaza S. BarghBob Hulsebosch","2009","http://link.springer.com/article/10.3758/BRM.41.3.820","Article"
"Towards understanding interactions between Sustainable Development Goals: the role of environment–human linkages","Sustainability Science","","15","6","10.1007/s11625-020-00799-6","Jörn P. W. ScharlemannRebecca C. BrockNicholas BalfourClaire BrownNeil D. BurgessMiriam K. GuthDaniel J. IngramRichard LaneJuliette G. C. MartinSylvia WicanderValerie Kapos","2020","http://link.springer.com/article/10.1007/s11625-020-00799-6","Article"
"The Diversity Quality Cycle: driving culture change through innovative governance","AI & SOCIETY","","27","3","10.1007/s00146-012-0381-7","Jude Smith Rachele","2012","http://link.springer.com/article/10.1007/s00146-012-0381-7","Article"
"Product family design and platform-based product development: a state-of-the-art review","Journal of Intelligent Manufacturing","","18","1","10.1007/s10845-007-0003-2","Jianxin (Roger) JiaoTimothy W. SimpsonZahed Siddique","2007","http://link.springer.com/article/10.1007/s10845-007-0003-2","Article"
"A proposal of a new foresight platform considering of sustainable development goals","European Journal of Futures Research","","6","1","10.1007/s40309-017-0130-8","Miki KuribayashiKazuhiro HayashiShinichi Akaike","2018","http://link.springer.com/article/10.1007/s40309-017-0130-8","Article"
"Nuclear Product Design Knowledge System Based on FMEA Method in New Product Development","Arabian Journal for Science and Engineering","","39","3","10.1007/s13369-013-0726-7","Zhenyong WuX. G. MingWenyan SongBaoting ZhuZhitao Xu","2014","http://link.springer.com/article/10.1007/s13369-013-0726-7","Article"
"Termination for Cultural Misalignment: Setting up Contract Terms to Ensure Community Well-Being in the Development of AI","International Journal of Community Well-Being","","3","4","10.1007/s42413-020-00081-8","Lorenn P. RusterGavin Brown","2020","http://link.springer.com/article/10.1007/s42413-020-00081-8","Article"
"Creating a Team Tutor Using GIFT","International Journal of Artificial Intelligence in Education","","28","2","10.1007/s40593-017-0151-2","Stephen B. GilbertAnna SlavinaMichael C. DorneichAnne M. SinatraDesmond BonnerJoan JohnstonJoseph HolubAnastacia MacAllisterEliot Winer","2018","http://link.springer.com/article/10.1007/s40593-017-0151-2","Article"
"Modeling semantic information in engineering applications: a review","Artificial Intelligence Review","","37","2","10.1007/s10462-011-9221-2","Kunmei WenYong ZengRuixuan LiJianqiang Lin","2012","http://link.springer.com/article/10.1007/s10462-011-9221-2","Article"
"Automation for the artisanal economy: enhancing the economic and environmental sustainability of crafting professions with human–machine collaboration","AI & SOCIETY","","35","3","10.1007/s00146-019-00915-w","Ron EglashLionel RobertAudrey BennettKwame Porter RobinsonMichael LachneyWilliam Babbitt","2020","http://link.springer.com/article/10.1007/s00146-019-00915-w","Article"
"A genetic algorithm-based integrated design environment for the preliminary design and optimization of aeronautical piston engine components","The International Journal of Advanced Manufacturing Technology","","86","9 - 12","10.1007/s00170-016-8433-7","Cristina Renzi","2016","http://link.springer.com/article/10.1007/s00170-016-8433-7","Article"
"Towards an Agile Approach to Adapting Dynamic Collaboration Support to Student Needs","International Journal of Artificial Intelligence in Education","","24","1","10.1007/s40593-013-0012-6","David AdamsonGregory DykeHyeju JangCarolyn Penstein Rosé","2014","http://link.springer.com/article/10.1007/s40593-013-0012-6","Article"
"A new conceptual design method to support rapid and effective mapping from product design specification to concept design","The International Journal of Advanced Manufacturing Technology","","87","5 - 8","10.1007/s00170-016-8576-6","Haizhu ZhangXin HanRong LiShengfeng QinGuofu DingKaiyin Yan","2016","http://link.springer.com/article/10.1007/s00170-016-8576-6","Article"
"The Metamorphoses of Workflow Projects in their Early Stages","Computer Supported Cooperative Work (CSCW)","","14","5","10.1007/s10606-005-9006-8","Thomas HerrmannMarcel Hoffmann","2005","http://link.springer.com/article/10.1007/s10606-005-9006-8","Article"
"The promise of technology in the future of dementia care","Nature Reviews Neurology","","15","6","10.1038/s41582-019-0188-y","Wendy Moyle","2019","http://link.springer.com/article/10.1038/s41582-019-0188-y","Article"
"Disaster Risk Science: A Geographical Perspective and a Research Framework","International Journal of Disaster Risk Science","","11","4","10.1007/s13753-020-00296-5","Peijun ShiTao YeYing WangTao ZhouWei XuJuan DuJing’ai WangNing LiChongfu HuangLianyou LiuBo ChenYun SuWeihua FangMing WangXiaobin HuJidong Wu","2020","http://link.springer.com/article/10.1007/s13753-020-00296-5","Article"
"Aquifers Management through Evolutionary Bayesian Networks: The Altiplano Case Study (SE Spain)","Water Resources Management","","25","14","10.1007/s11269-011-9893-z","Jose-Luis MolinaRaziyeh FarmaniJohn Bromley","2011","http://link.springer.com/article/10.1007/s11269-011-9893-z","Article"
"Integrating political and technological uncertainty into robust climate policy","Climatic Change","","163","1","10.1007/s10584-020-02853-9","Leslie Paul Thiele","2020","http://link.springer.com/article/10.1007/s10584-020-02853-9","Article"
"Moral Deskilling and Upskilling in a New Machine Age: Reflections on the Ambiguous Future of Character","Philosophy & Technology","","28","1","10.1007/s13347-014-0156-9","Shannon Vallor","2015","http://link.springer.com/article/10.1007/s13347-014-0156-9","Article"
"Accessible maps and the current role of collective intelligence","GeoJournal","","84","3","10.1007/s10708-018-9876-1","Valmir Luiz MarquesAlexandre Reis Graeml","2019","http://link.springer.com/article/10.1007/s10708-018-9876-1","Article"
"Expanding general surveillance of invasive species by integrating citizens as both observers and identifiers","Journal of Pest Science","","93","4","10.1007/s10340-020-01259-x","S. M. PawsonJ. J. SullivanA. Grant","2020","http://link.springer.com/article/10.1007/s10340-020-01259-x","Article"
"Bridging the research-management gap: landscape science in practice on public lands in the western United States","Landscape Ecology","","35","3","10.1007/s10980-020-00970-5","Sarah K. CarterDavid S. PilliodTravis HabyKaren L. PrenticeCameron L. AldridgePatrick J. AndersonZachary H. BowenJohn B. BradfordSamuel A. CushmanJoseph C. DeVivoMichael C. DuniwayRyan S. HathawayLisa NelsonCourtney A. SchultzRudy M. SchusterE. Jamie Trammell","2020","http://link.springer.com/article/10.1007/s10980-020-00970-5","Article"
"What are the effects of climate variability and change on ungulate life-histories, population dynamics, and migration in North America? A systematic map protocol","Environmental Evidence","","9","1","10.1186/s13750-020-00204-w","Katherine C. MalpeliSarah R. WeiskopfLaura ThompsonAmanda R. Hardy","2020","http://link.springer.com/article/10.1186/s13750-020-00204-w","Article"
"Effectiveness of struvite precipitation and ammonia stripping for recovery of phosphorus and nitrogen from anaerobic digestate: a systematic review","Environmental Evidence","","9","1","10.1186/s13750-020-00211-x","Dag LorickBiljana MacuraMarcus AhlströmAnders GrimvallRobin Harder","2020","http://link.springer.com/article/10.1186/s13750-020-00211-x","Article"
"Volcano observatory best practices (VOBP) workshops - a summary of findings and best-practice recommendations","Journal of Applied Volcanology","","8","1","10.1186/s13617-019-0082-8","John PallisterPaolo PapaleJohn EichelbergerChris NewhallCharles MandevilleSetsuya NakadaWarner MarzocchiSusan LoughlinGill JollyJohn EwertJacopo Selva","2019","http://link.springer.com/article/10.1186/s13617-019-0082-8","Article"
"Cassava farming practices and their agricultural and environmental impacts: a systematic map protocol","Environmental Evidence","","7","1","10.1186/s13750-018-0142-2","Gorm E. ShackelfordNeal R. HaddawayHope O. UsietaPieter PypersSilviu O. PetrovanWilliam J. Sutherland","2018","http://link.springer.com/article/10.1186/s13750-018-0142-2","Article"
"Social and ecological outcomes of conservation interventions in tropical coastal marine ecosystems: a systematic map protocol","Environmental Evidence","","9","1","10.1186/s13750-020-00193-w","Willa R. BrooksMorgan E. RuddSamantha H. ChengBrian R. SillimanDavid A. GillGabby N. AhmadiaDominic A. Andradi-BrownLouise GlewLisa M. Campbell","2020","http://link.springer.com/article/10.1186/s13750-020-00193-w","Article"
"Challenges and opportunities in controlling mosquito-borne infections","Nature","","559","7715","10.1038/s41586-018-0318-5","Neil M. Ferguson","2018","http://link.springer.com/article/10.1038/s41586-018-0318-5","Article"
"Keeping pace with marine heatwaves","Nature Reviews Earth & Environment","","1","9","10.1038/s43017-020-0068-4","Neil J. HolbrookAlex Sen GuptaEric C. J. OliverAlistair J. HobdayJessica A. BenthuysenHillary A. ScannellDan A. SmaleThomas Wernberg","2020","http://link.springer.com/article/10.1038/s43017-020-0068-4","Article"
"mHealth and global mental health: still waiting for the mH2 wedding?","Globalization and Health","","10","1","10.1186/1744-8603-10-17","Conor FarringtonAngela AristidouKai Ruggeri","2014","http://link.springer.com/article/10.1186/1744-8603-10-17","Article"
"Patterns of continuous requirements clarification","Requirements Engineering","","20","4","10.1007/s00766-014-0205-z","Eric KnaussDaniela DamianJane Cleland-HuangRemko Helms","2015","http://link.springer.com/article/10.1007/s00766-014-0205-z","Article"
"What do we know about the impacts of the Marine Stewardship Council seafood ecolabelling program? A systematic map protocol","Environmental Evidence","","7","1","10.1186/s13750-018-0143-1","Ashleigh ArtonAnthony LeimanGillian PetrokofskyHilde ToonenFrancis NeatCatherine S. Longo","2018","http://link.springer.com/article/10.1186/s13750-018-0143-1","Article"
"Effectiveness of ecotechnologies for recovery of nitrogen and phosphorus from anaerobic digestate and effectiveness of the recovery products as fertilisers: a systematic review protocol","Environmental Evidence","","8","1","10.1186/s13750-019-0173-3","Biljana MacuraSolveig L. JohannesdottirMikołaj PiniewskiNeal R. HaddawayElisabeth Kvarnström","2019","http://link.springer.com/article/10.1186/s13750-019-0173-3","Article"
"Learning about urban climate solutions from case studies","Nature Climate Change","","9","4","10.1038/s41558-019-0440-x","William F. LambFelix CreutzigMax W. CallaghanJan C. Minx","2019","http://link.springer.com/article/10.1038/s41558-019-0440-x","Article"
"How an electronic health record became a real-world research resource: comparison between London’s Whole Systems Integrated Care database and the Clinical Practice Research Datalink","BMC Medical Informatics and Decision Making","","20","1","10.1186/s12911-020-1082-7","Alex BottleCarole CohenAmanda LucasKavitha SaravanakumarZia Ul-HaqWayne SmithAzeem MajeedPaul Aylin","2020","http://link.springer.com/article/10.1186/s12911-020-1082-7","Article"
"Visualization of industrial engineering data in Augmented Reality","Journal of Visualization","","9","3","10.1007/BF03181679","F. BrunoF. CarusoL. nDe NapoliM. Muzzupappa","2006","http://link.springer.com/article/10.1007/BF03181679","Article"
"A quantum multi-agent based neural network model for failure prediction","Journal of Systems Science and Systems Engineering","","25","2","10.1007/s11518-016-5308-2","Wei WuMin LiuQing LiuWeiming Shen","2016","http://link.springer.com/article/10.1007/s11518-016-5308-2","Article"
