Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"An Ontological Framework for Model-Based Problem-Solving","Modeling for Decision Support in Network-Based Services","","","","10.1007/978-3-642-27612-5_10","Huub ScholtenAdrie J. M. Beulens","2012","http://link.springer.com/chapter/10.1007/978-3-642-27612-5_10","Chapter"
"Principles for Developing Digital Health Interventions for Prostate Cancer: A Community-Based Design Approach with African American Men","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_13","Otis L. Owens","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_13","Chapter"
"Not Interested in ICT? A Case Study to Explore How a Meaningful m-Learning Activity Fosters Engagement among Older Users","Scaling up Learning for Sustained Impact","","","","10.1007/978-3-642-40814-4_26","Patricia SantosMara BalestriniValeria RighiJosep BlatDavinia Hernández-Leo","2013","http://link.springer.com/chapter/10.1007/978-3-642-40814-4_26","Chapter"
"Effects of Using Care Professionals in the Development of Social Technology for Elderly","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_17","Marie SjölinderIsabella Scandurra","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_17","Chapter"
"Gamify Your Field Studies for Learning about Your Learners","Methodologies and Intelligent Systems for Technology Enhanced Learning","","","","10.1007/978-3-319-07698-0_17","Tania di MascioRosella GennariA. MelonioPierpaolo Vittorini","2014","http://link.springer.com/chapter/10.1007/978-3-319-07698-0_17","Chapter"
"Living Labs Are Innovation Catalysts","Innovation through Knowledge Transfer 2010","","","","10.1007/978-3-642-20508-8_22","Maurice D. MulvennaBirgitta Bergvall-KårebornBrendan GalbraithJonathan WallaceSuzanne Martin","2011","http://link.springer.com/chapter/10.1007/978-3-642-20508-8_22","Chapter"
"Seeding the Design Process for Future Problems","Human-Centered Software Engineering","","","","10.1007/978-3-662-44811-3_21","Peter NewmanStephen ForshawWill SimmMaria Angela FerrarioJon WhittleAdrian Friday","2014","http://link.springer.com/chapter/10.1007/978-3-662-44811-3_21","Chapter"
"Personas Layering: A Cost Effective Model for Service Design in Medium-Long Term Telco Research Projects","Human Centered Design","","","","10.1007/978-3-642-02806-9_30","Alessandro MarcengoElena GuercioAmon Rapp","2009","http://link.springer.com/chapter/10.1007/978-3-642-02806-9_30","Chapter"
"Body Buddies: Social Signaling through Puppeteering","Virtual and Mixed Reality - Systems and Applications","","","","10.1007/978-3-642-22024-1_31","Magy Seif El-NasrKatherine IsbisterJeffery VentrellaBardia AghabeigiChelsea HashMona ErfaniJacquelyn MorieLeslie Bishko","2011","http://link.springer.com/chapter/10.1007/978-3-642-22024-1_31","Chapter"
"A Methodology for Content-Centered Design of Ambient Environments","Global Perspectives on Design Science Research","","","","10.1007/978-3-642-13335-0_15","Sabine JanzenTobias KowatschWolfgang Maass","2010","http://link.springer.com/chapter/10.1007/978-3-642-13335-0_15","Chapter"
"Challenges for Human-Data Interaction – A Semiotic Perspective","Human-Computer Interaction: Design and Evaluation","","","","10.1007/978-3-319-20901-2_4","Heiko HornungRoberto PereiraM. Cecilia C. BaranauskasKecheng Liu","2015","http://link.springer.com/chapter/10.1007/978-3-319-20901-2_4","Chapter"
"Knowledge Management in Schools – From Electronic Schoolbag to Social Software","Innovative Approaches for Learning and Knowledge Sharing","","","","10.1007/11876663_31","Harald Selke","2006","http://link.springer.com/chapter/10.1007/11876663_31","Chapter"
"Designing for Older People: A Case Study in a Retirement Home","HCI in Work and Learning, Life and Leisure","","","","10.1007/978-3-642-16607-5_11","Benoît OtjacquesMarc KrierFernand FeltzDieter FerringMartine Hoffmann","2010","http://link.springer.com/chapter/10.1007/978-3-642-16607-5_11","Chapter"
"Estimating the Perceived Difficulty of Pen Gestures","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23771-3_9","Radu-Daniel VatavuDaniel VogelGéry CasiezLaurent Grisoni","2011","http://link.springer.com/chapter/10.1007/978-3-642-23771-3_9","Chapter"
"Elderly and Tablets: Considerations and Suggestions About the Design of Proper Applications","Human Aspects of IT for the Aged Population. Design for Aging","","","","10.1007/978-3-319-20892-3_49","Eliseo SciarrettaAndrea IngrossoValentina VolpiAntonio OpromollaRoberta Grimaldi","2015","http://link.springer.com/chapter/10.1007/978-3-319-20892-3_49","Chapter"
"Driver-to-Driver Communication on the Highway: What Drivers Want","Ambient Intelligence","","","","10.1007/978-3-319-14112-1_25","Chao WangJing GuJacques TerkenJun Hu","2014","http://link.springer.com/chapter/10.1007/978-3-319-14112-1_25","Chapter"
"User-Defined Gestures for Augmented Reality","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40480-1_18","Thammathip PiumsomboonAdrian ClarkMark BillinghurstAndy Cockburn","2013","http://link.springer.com/chapter/10.1007/978-3-642-40480-1_18","Chapter"
"Adoption and Appropriation: A Design Process from HCI Research at a Brazilian Neurological Hospital","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40480-1_22","Junia AnacletoSidney Fels","2013","http://link.springer.com/chapter/10.1007/978-3-642-40480-1_22","Chapter"
"A New Visualization Approach to Re-Contextualize Indigenous Knowledge in Rural Africa","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23771-3_23","Kasper RodilHeike Winschiers-TheophilusNicola J. BidwellSøren EskildsenMatthias RehmGereon Koch Kapuire","2011","http://link.springer.com/chapter/10.1007/978-3-642-23771-3_23","Chapter"
"Factors Affecting Undergraduates’ Acceptance of Educational Game: An Application of Technology Acceptance Model (TAM)","Visual Informatics: Sustaining Research and Innovations","","","","10.1007/978-3-642-25200-6_14","Roslina IbrahimRasimah Che Mohd YusoffKhalili KhalilAzizah Jaafar","2011","http://link.springer.com/chapter/10.1007/978-3-642-25200-6_14","Chapter"
"Testing the Unknown – Value of Usability Testing for Complex Professional Systems Development","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22668-2_24","Kimmo TarkkanenVille HarkkePekka Reijonen","2015","http://link.springer.com/chapter/10.1007/978-3-319-22668-2_24","Chapter"
"Interactive Floor Support for Kinesthetic Interaction in Children Learning Environments","Human-Computer Interaction – INTERACT 2007","","","","10.1007/978-3-540-74800-7_32","Kaj GrønbækOle Sejer IversenKaren Johanne KortbekKaspar Rosengreen NielsenLouise Aagaard","2007","http://link.springer.com/chapter/10.1007/978-3-540-74800-7_32","Chapter"
"Living Labs as Educational Tool for Ambient Intelligence","Ambient Intelligence","","","","10.1007/978-3-642-34898-3_27","Ben KröseMettina VeenstraSaskia RobbenMarije Kanis","2012","http://link.springer.com/chapter/10.1007/978-3-642-34898-3_27","Chapter"
"Crowdsourced Web Engineering and Design","Web Engineering","","","","10.1007/978-3-642-31753-8_3","Michael NebelingStefania LeoneMoira C. Norrie","2012","http://link.springer.com/chapter/10.1007/978-3-642-31753-8_3","Chapter"
"Empowering End Users in Design of Mobile Technology Using Role Play as a Method: Reflections on the Role-Play Conduction","Human Centered Design","","","","10.1007/978-3-642-02806-9_105","Gry Seland","2009","http://link.springer.com/chapter/10.1007/978-3-642-02806-9_105","Chapter"
"Sharing Mobile Multimedia Annotations to Support Inquiry-Based Learning Using MobiTOP","Active Media Technology","","","","10.1007/978-3-642-04875-3_21","Khasfariyati RazikinDion Hoe-Lian GohYin-Leng ThengQuang Minh NguyenThi Nhu Quynh KimEe-Peng LimChew Hung ChangKalyani ChatterjeaAixin Sun","2009","http://link.springer.com/chapter/10.1007/978-3-642-04875-3_21","Chapter"
"Assemblies of Heterogeneous Technologies at the Neonatal Intensive Care Unit","Ambient Intelligence","","","","10.1007/978-3-540-76652-0_21","Erik GrönvallLuca PicciniAlessandro PolliniAlessia RulloGiuseppe Andreoni","2007","http://link.springer.com/chapter/10.1007/978-3-540-76652-0_21","Chapter"
"An Evaluation Framework for Mobile User Interfaces","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03655-2_78","Marco de SáLuís Carriço","2009","http://link.springer.com/chapter/10.1007/978-3-642-03655-2_78","Chapter"
"Storytelling in Visual Analytics Tools for Business Intelligence","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40477-1_18","Micheline EliasMarie-Aude AufaureAnastasia Bezerianos","2013","http://link.springer.com/chapter/10.1007/978-3-642-40477-1_18","Chapter"
"Public Information System Interface Design Research","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40483-2_17","Ning ZhangJunliang ChenZhengjie LiuJun Zhang","2013","http://link.springer.com/chapter/10.1007/978-3-642-40483-2_17","Chapter"
"Design as Intercultural Dialogue: Coupling Human-Centered Design with Requirement Engineering Methods","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23765-2_34","Chiara LeonardiLuca SabatucciAngelo SusiMassimo Zancanaro","2011","http://link.springer.com/chapter/10.1007/978-3-642-23765-2_34","Chapter"
"Designing Social Navigation for a Virtual Community of Practice","Technologies for E-Learning and Digital Entertainment","","","","10.1007/11736639_7","Wen XuKarel KreijnsJun Hu","2006","http://link.springer.com/chapter/10.1007/11736639_7","Chapter"
"Towards an Online Lab Portal for Inquiry-Based STEM Learning at School","Advances in Web-Based Learning – ICWL 2013","","","","10.1007/978-3-642-41175-5_25","Sten GovaertsYiwei CaoAndrii VozniukAdrian HolzerDanilo Garbi ZutinElio San Cristóbal RuizLars BollenSven ManskeNils FaltinChristophe SalzmannEleftheria TsourlidakiDenis Gillet","2013","http://link.springer.com/chapter/10.1007/978-3-642-41175-5_25","Chapter"
"From Pattern-Based User Interfaces to Conceptual Schemas and Back","Conceptual Modeling – ER 2011","","","","10.1007/978-3-642-24606-7_19","Ravi RamdoyalAnthony Cleve","2011","http://link.springer.com/chapter/10.1007/978-3-642-24606-7_19","Chapter"
"From Persona to Techsona","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40498-6_26","Susanne BødkerClemens Nylandsted Klokmose","2013","http://link.springer.com/chapter/10.1007/978-3-642-40498-6_26","Chapter"
"The Impact of the Environment on the Experience of Hospitalized Stroke Patients – An Exploratory Study","Ambient Intelligence","","","","10.1007/978-3-319-14112-1_10","Elke DaemenEvert van LoenenRoel Cuppen","2014","http://link.springer.com/chapter/10.1007/978-3-319-14112-1_10","Chapter"
"Towards Rapid Technology Probes for Senior People","Human Factors in Computing and Informatics","","","","10.1007/978-3-642-39062-3_47","Florian GüldenpfennigGeraldine Fitzpatrick","2013","http://link.springer.com/chapter/10.1007/978-3-642-39062-3_47","Chapter"
"Penan’s Oroo’ Short Message Signs (PO-SMS): Co-design of a Digital Jungle Sign Language Application","Human-Computer Interaction – INTERACT 2015","","","","10.1007/978-3-319-22668-2_38","Tariq ZamanHeike Winschiers-Theophilus","2015","http://link.springer.com/chapter/10.1007/978-3-319-22668-2_38","Chapter"
"The Enterprise Architecture Body of Knowledge as an Evolving Discipline","Enterprise Information Systems","","","","10.1007/978-3-642-40654-6_27","Hadi KandjaniPeter Bernus","2013","http://link.springer.com/chapter/10.1007/978-3-642-40654-6_27","Chapter"
"Graph-Based Inferences in a Semantic Web Server for the Cartography of Competencies in a Telecom Valley","The Semantic Web – ISWC 2005","","","","10.1007/11574620_20","Fabien GandonOlivier CorbyAlain GiboinNicolas GronnierCecile Guigard","2005","http://link.springer.com/chapter/10.1007/11574620_20","Chapter"
"Integrating Multi-viewpoints Paradigm in Ontology Using Ontology Design Patterns","New Trends in Database and Information Systems II","","","","10.1007/978-3-319-10518-5_20","Soumaya KasriFouzia Benchikha","2015","http://link.springer.com/chapter/10.1007/978-3-319-10518-5_20","Chapter"
"Towards Agent Dialogue as a Tool for Capturing Software Design Discussions","Theory and Applications of Formal Argumentation","","","","10.1007/978-3-642-54373-9_7","Elizabeth BlackPeter McBurneySteffen Zschaler","2014","http://link.springer.com/chapter/10.1007/978-3-642-54373-9_7","Chapter"
"BPM-in-the-Large – Towards a Higher Level of Abstraction in Business Process Management","E-Government, E-Services and Global Processes","","","","10.1007/978-3-642-15346-4_19","Constantin HouyPeter FettkePeter LoosWil M. P. van der AalstJohn Krogstie","2010","http://link.springer.com/chapter/10.1007/978-3-642-15346-4_19","Chapter"
"How to Teach Computing in AEC","Intelligent Computing in Engineering and Architecture","","","","10.1007/11888598_42","Karsten MenzelDanijel ReboljŽiga Turk","2006","http://link.springer.com/chapter/10.1007/11888598_42","Chapter"
"Research on Process-Oriented Design Method and Technology","Advances in Computer Science, Intelligent System and Environment","","","","10.1007/978-3-642-23777-5_74","Songbo HuangGuangrong YanSijia Yu","2011","http://link.springer.com/chapter/10.1007/978-3-642-23777-5_74","Chapter"
"Natural Language-Based Approach for Helping in the Reuse of Ontology Design Patterns","Knowledge Engineering: Practice and Patterns","","","","10.1007/978-3-540-87696-0_6","Guadalupe Aguado de CeaAsunción Gómez-PérezElena Montiel-PonsodaMari Carmen Suárez-Figueroa","2008","http://link.springer.com/chapter/10.1007/978-3-540-87696-0_6","Chapter"
"Validating Ontologies with OOPS!","Knowledge Engineering and Knowledge Management","","","","10.1007/978-3-642-33876-2_24","María Poveda-VillalónMari Carmen Suárez-FigueroaAsunción Gómez-Pérez","2012","http://link.springer.com/chapter/10.1007/978-3-642-33876-2_24","Chapter"
"On Interacting with Collective Knowledge of Group Facilitation","Computational Collective Intelligence. Technologies and Applications","","","","10.1007/978-3-642-40495-5_26","Constantin-Bala ZamfirescuCiprian Candea","2013","http://link.springer.com/chapter/10.1007/978-3-642-40495-5_26","Chapter"
"Proactive Engineering and PLM: Current Status and Research Challenges","Product Lifecycle Management for Society","","","","10.1007/978-3-642-41501-2_18","Frédéric DemolyHenk Jan PelsSamuel Gomes","2013","http://link.springer.com/chapter/10.1007/978-3-642-41501-2_18","Chapter"
"Distributed Data Visualization Tools for Multidisciplinary Design Optimization of Aero-crafts","Advances in Multimedia Information Processing - PCM 2006","","","","10.1007/11922162_108","Chunsheng LiuTianxu Zhang","2006","http://link.springer.com/chapter/10.1007/11922162_108","Chapter"
"Multi-objective Analysis on Optimization of Negotiation Support","Active Media Technology","","","","10.1007/978-3-642-04875-3_38","Yu-Teng ChangChih-Yao LoPing-Chang ChenShu-Huei Han","2009","http://link.springer.com/chapter/10.1007/978-3-642-04875-3_38","Chapter"
"Multi-resource Load Optimization Strategy in Agent-Based Systems","Agent and Multi-Agent Systems: Technologies and Applications","","","","10.1007/978-3-540-72830-6_36","Leszek ŚliwkoAleksander Zgrzywa","2007","http://link.springer.com/chapter/10.1007/978-3-540-72830-6_36","Chapter"
"The Web as an Infrastructure for Knowledge Management: Lessons Learnt","Advances in Swarm and Computational Intelligence","","","","10.1007/978-3-319-20472-7_47","Aurélien BénelL’Hédi Zaher","2015","http://link.springer.com/chapter/10.1007/978-3-319-20472-7_47","Chapter"
"Semantic Web-Techniques and Software Agents for the Automatic Integration of Virtual Prototypes","Virtual and Mixed Reality - Systems and Applications","","","","10.1007/978-3-642-22024-1_43","Rafael RadkowskiFlorian Weidemann","2011","http://link.springer.com/chapter/10.1007/978-3-642-22024-1_43","Chapter"
"Social Action-Based Learning in Construction Education: A New Teaching Strategy","Advances in Web-Based Learning – ICWL 2013","","","","10.1007/978-3-642-41175-5_17","Yu-Chieh WuJie-Chi Yang","2013","http://link.springer.com/chapter/10.1007/978-3-642-41175-5_17","Chapter"
"The FishbowlTM: Degrees of Engagement in Global Teamwork","Intelligent Computing in Engineering and Architecture","","","","10.1007/11888598_24","Renate Fruchter","2006","http://link.springer.com/chapter/10.1007/11888598_24","Chapter"
"Modelling Social Attitudes of Agents","Agent and Multi-Agent Systems: Technologies and Applications","","","","10.1007/978-3-540-72830-6_7","Matteo CristaniElisa Burato","2007","http://link.springer.com/chapter/10.1007/978-3-540-72830-6_7","Chapter"
"Gaming the Future of the Ocean: The Marine Spatial Planning Challenge 2050","Serious Games Development and Applications","","","","10.1007/978-3-319-11623-5_13","Igor MayerQiqi ZhouXander KeijserLodewijk Abspoel","2014","http://link.springer.com/chapter/10.1007/978-3-319-11623-5_13","Chapter"
"Design of Mobile Applications for People with Intellectual Disabilities","Creativity in Intelligent Technologies and Data Science","","","","10.1007/978-3-319-23766-4_65","","2015","http://link.springer.com/chapter/10.1007/978-3-319-23766-4_65","Chapter"
"Lessons Learned on Developing Educational Systems Using a Hybrid User Centered Methodology","New Contributions in Information Systems and Technologies","","","","10.1007/978-3-319-16528-8_20","António Pedro CostaLuis Paulo ReisMaria João Loureiro","2015","http://link.springer.com/chapter/10.1007/978-3-319-16528-8_20","Chapter"
"Towards a Serious Game for Trauma Treatment","Serious Games Development and Applications","","","","10.1007/978-3-642-40790-1_6","Simon MayrPaolo Petta","2013","http://link.springer.com/chapter/10.1007/978-3-642-40790-1_6","Chapter"
"Co-creating Networked Educational Innovations via Process Simulations","Frontiers in Gaming Simulation","","","","10.1007/978-3-319-04954-0_17","Riitta SmedsSvante SuominenPäivi Pöyry-Lassila","2014","http://link.springer.com/chapter/10.1007/978-3-319-04954-0_17","Chapter"
"SADT/IDEF0 for Augmenting UML, Agile and Usability Engineering Methods","Software and Data Technologies","","","","10.1007/978-3-642-36177-7_3","David A. Marca","2013","http://link.springer.com/chapter/10.1007/978-3-642-36177-7_3","Chapter"
"Improving the Language Active Learning with Multiagent Systems","Intelligent Data Engineering and Automated Learning - IDEAL 2009","","","","10.1007/978-3-642-04394-9_88","Cristian PinzónVivian LópezJavier BajoJuan M. Corchado","2009","http://link.springer.com/chapter/10.1007/978-3-642-04394-9_88","Chapter"
"Building Autonomous Social Partners for Autistic Children","Intelligent Virtual Agents","","","","10.1007/978-3-642-33197-8_5","Sara BernardiniKaska Porayska-PomstaTim J. SmithKaterina Avramides","2012","http://link.springer.com/chapter/10.1007/978-3-642-33197-8_5","Chapter"
"Multi-disciplinary Design and In-Home Evaluation of Kinect-Based Exercise Coaching System for Elderly","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_10","Gregorij KurilloFerda OfliJennifer MarcoePaul GormanHolly JimisonMisha PavelRuzena Bajcsy","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_10","Chapter"
"Multiagent-Based Educational Environment for Dependents","Bio-Inspired Systems: Computational and Ambient Intelligence","","","","10.1007/978-3-642-02478-8_76","Antonia MacarroAlberto PedreroJuan A. Fraile","2009","http://link.springer.com/chapter/10.1007/978-3-642-02478-8_76","Chapter"
"An Activity Theory Approach to Intuitiveness: From Artefact to Process","Human-Computer Interaction: Design and Evaluation","","","","10.1007/978-3-319-20901-2_1","Sturla Bakke","2015","http://link.springer.com/chapter/10.1007/978-3-319-20901-2_1","Chapter"
"A Multi-touch Tool for Co-creation","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_21","Geke D. S. LuddenTom Broens","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_21","Chapter"
"Space as a Resource in Creative Design Practices","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_23","Dhaval VyasGerrit van der VeerDirk HeylenAnton Nijholt","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_23","Chapter"
"The Realization of Custom Extending Attribute Information of AutoCAD","Advanced Research on Computer Science and Information Engineering","","","","10.1007/978-3-642-21402-8_34","Xiaosheng LiuFeihui HuXiaoyu Zhang","2011","http://link.springer.com/chapter/10.1007/978-3-642-21402-8_34","Chapter"
"Deploying Autonomous Coordinating Agent for Assessment Model in Smart Urban Space: A Case Study of Cozy Space Design Pattern","Intelligent Technologies and Engineering Systems","","","","10.1007/978-1-4614-6747-2_27","Chiung-Hui Chen","2013","http://link.springer.com/chapter/10.1007/978-1-4614-6747-2_27","Chapter"
"I-Candies: Supporting Semi-formal Communication in a Coffee Corner","Human-Computer Interaction – INTERACT 2007","","","","10.1007/978-3-540-74800-7_69","Khairun FachryIngrid MulderHenk EertinkHans Zandbelt","2007","http://link.springer.com/chapter/10.1007/978-3-540-74800-7_69","Chapter"
"Provenance Management for Data Exploration","Data Integration in the Life Sciences","","","","10.1007/978-3-642-15120-0_1","Juliana Freire","2010","http://link.springer.com/chapter/10.1007/978-3-642-15120-0_1","Chapter"
"Design and Implementation of Collaboration Support in Virtual Experiment Environment","Advances in Web-Based Learning – ICWL 2010","","","","10.1007/978-3-642-17407-0_43","Yu ShengJianxin WangWeiping WangLanying Liu","2010","http://link.springer.com/chapter/10.1007/978-3-642-17407-0_43","Chapter"
"Narrowing the Gap Between Humans and Agents in e-Commerce: 3D Electronic Institutions","E-Commerce and Web Technologies","","","","10.1007/11545163_13","Anton BogdanovychHelmut BergerSimeon SimoffCarles Sierra","2005","http://link.springer.com/chapter/10.1007/11545163_13","Chapter"
"Interoperability for GIS Document Management in Environmental Planning","Journal on Data Semantics III","","","","10.1007/11496168_5","Gilberto Zonta PastorelloClaudia Bauzer MedeirosSilvania Maria de ResendeHenrique Aparecido da Rocha","2005","http://link.springer.com/chapter/10.1007/11496168_5","Chapter"
"A Diagnostic Tool on Time Perception of Children with ADHD","Games and Learning Alliance","","","","10.1007/978-3-319-12157-4_35","Pongpanote GongsookJanneke PeijnenborghChristian SallustroErik van der SpekJun HuFrancesco BellottiMatthias RauterbergJos Hendriksen","2014","http://link.springer.com/chapter/10.1007/978-3-319-12157-4_35","Chapter"
"Interrogating Capabilities of IoT Devices","Provenance and Annotation of Data and Processes","","","","10.1007/978-3-319-16462-5_15","Stanislav BeranEdoardo PignottiPeter Edwards","2015","http://link.springer.com/chapter/10.1007/978-3-319-16462-5_15","Chapter"
"Personalized e-Health for Elderly Self-care and Empowerment","Ambient Intelligence - Software and Applications","","","","10.1007/978-3-642-28783-1_27","Viveca Jiménez-MixcoMaria Fernanda Cabrera-UmpiérrezAlberto Esteban BlancoMaria Teresa Arredondo WaldmeyerDaniel TantingerSilvio Bonfiglio","2012","http://link.springer.com/chapter/10.1007/978-3-642-28783-1_27","Chapter"
"Ambient Gaming and Play: Opportunities and Challenges","Constructing Ambient Intelligence","","","","10.1007/978-3-642-31479-7_36","Janienke SturmBen Schouten","2012","http://link.springer.com/chapter/10.1007/978-3-642-31479-7_36","Chapter"
"Improvisational Theater for Information Systems: An Agile, Experience-Based, Prototyping Technique","Advanced Information Systems Engineering","","","","10.1007/978-3-642-31095-9_47","Martin MahauxPatrick Heymans","2012","http://link.springer.com/chapter/10.1007/978-3-642-31095-9_47","Chapter"
"Mily’s World: A Coordinate Geometry Learning Environment with Game-Like Properties","Intelligent Tutoring Systems","","","","10.1007/978-3-642-13437-1_83","Dovan RaiJoseph E. BeckNeil T. Heffernan","2010","http://link.springer.com/chapter/10.1007/978-3-642-13437-1_83","Chapter"
"hvMuseum: A Participatory Online Museum of Everyday Artifacts for Cultural Awareness","HCI International 2011 – Posters’ Extended Abstracts","","","","10.1007/978-3-642-22098-2_43","Young-ae Hahn","2011","http://link.springer.com/chapter/10.1007/978-3-642-22098-2_43","Chapter"
"The Challenge of Visualizing Patient Histories on a Mobile Device","Human-Computer Interaction - INTERACT 2005","","","","10.1007/11555261_75","Carmelo ArditoPaolo BuonoMaria Francesca Costabile","2005","http://link.springer.com/chapter/10.1007/11555261_75","Chapter"
"Interplay between Usability Evaluation and Software Development (I-USED 2009)","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_135","Silvia AbrahãoKasper HornbækEffie LawJan Stage","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_135","Chapter"
"Ambient Urban Games for Reducing the Stress of Commuters Crossing the Mexico-US Border","Ubiquitous Computing and Ambient Intelligence. Context-Awareness and Context-Driven Interaction","","","","10.1007/978-3-319-03176-7_52","Marcela D. RodríguezCecilia M. Curlango Rosas","2013","http://link.springer.com/chapter/10.1007/978-3-319-03176-7_52","Chapter"
"User-Centred ICT-Design for Occupational Health: A Case Description","Health Information Science","","","","10.1007/978-3-642-37899-7_26","Marjo Rissanen","2013","http://link.springer.com/chapter/10.1007/978-3-642-37899-7_26","Chapter"
"A Tangible Platform for Mixing and Remixing Narratives","Advances in Computer Entertainment","","","","10.1007/978-3-319-03161-3_69","Cristina SyllaSérgio GonçalvesPaulo BritoPedro BrancoClara Coutinho","2013","http://link.springer.com/chapter/10.1007/978-3-319-03161-3_69","Chapter"
"Ethics, Roles and Relationships in Interaction Design in Developing Regions","Human-Computer Interaction – INTERACT 2009","","","","10.1007/978-3-642-03658-3_132","Anxo Ceriejo-RoibasAndy DeardenSusan DrayPhil GrayJohn ThomasNiall Winters","2009","http://link.springer.com/chapter/10.1007/978-3-642-03658-3_132","Chapter"
"Supporting Behavior Change in Cooperative Driving","Constructing Ambient Intelligence","","","","10.1007/978-3-642-31479-7_55","Qonita Shahab","2012","http://link.springer.com/chapter/10.1007/978-3-642-31479-7_55","Chapter"
"Socially Responsible Design in the Context of International Development","Human-Computer Interaction – INTERACT 2007","","","","10.1007/978-3-540-74800-7_87","A. DeardenL. DunckleyM. BestS. DrayA. LightJ. Thomas","2007","http://link.springer.com/chapter/10.1007/978-3-540-74800-7_87","Chapter"
"A Paradigm Shift in Business Valuation Process Using Fuzzy Logic","Soft Computing in Management and Business Economics","","","","10.1007/978-3-642-30451-4_13","Anna M. Gil-LafuenteCésar Castillo-LópezFabio Raúl Blanco-Mesa","2012","http://link.springer.com/chapter/10.1007/978-3-642-30451-4_13","Chapter"
"Controling Contract Net Protocol by Local Observation for Large-Scale Multi-Agent Systems","Cooperative Information Agents XII","","","","10.1007/978-3-540-85834-8_17","Toshiharu SugawaraToshio HirotsuSatoshi KuriharaKensuke Fukuda","2008","http://link.springer.com/chapter/10.1007/978-3-540-85834-8_17","Chapter"
"Sensor Data Meets Social Networks Reflecting on Benefits in the Case of a Patient Room","Availability, Reliability, and Security in Information Systems and HCI","","","","10.1007/978-3-642-40511-2_1","Fabienne KuhnAndreas SpichigerReinhard Riedl","2013","http://link.springer.com/chapter/10.1007/978-3-642-40511-2_1","Chapter"
"A Study on BDI Agent for the Integration of Engineering Processes","Cooperative Design, Visualization, and Engineering","","","","10.1007/11863649_19","Hanmin LeeSeong-Whan ParkJai-Kyung LeeJe-Sung BangJaeho Lee","2006","http://link.springer.com/chapter/10.1007/11863649_19","Chapter"
"A Unique Arrangement: Organizing Collections for Digital Libraries, Archives, and Repositories","Theory and Practice of Digital Libraries","","","","10.1007/978-3-642-33290-6_36","Jeff CrowLuis Francisco-RevillaApril NorrisShilpa ShuklaCiaran B. Trace","2012","http://link.springer.com/chapter/10.1007/978-3-642-33290-6_36","Chapter"
"Designs Can Talk: A Case of Feedback for Design Evolution in Assistive Technology","Design Requirements Engineering: A Ten-Year Perspective","","","","10.1007/978-3-540-92966-6_12","William N. RobinsonStephen Fickas","2009","http://link.springer.com/chapter/10.1007/978-3-540-92966-6_12","Chapter"
"Pro-active Environment for Assisted Model Composition","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-540-74780-2_8","Sascha OpletalEmil StoyanovDieter Roller","2007","http://link.springer.com/chapter/10.1007/978-3-540-74780-2_8","Chapter"
"Supporting Software Services’ Trustworthiness in Collaborative Networks","Collaborative Networks for a Sustainable World","","","","10.1007/978-3-642-15961-9_80","Maiara Heil CancianRicardo J. RabeloChristiane Gresse von Wangenheim","2010","http://link.springer.com/chapter/10.1007/978-3-642-15961-9_80","Chapter"
"Pattern Use in Knowledge Architectures:An Example from Information Logistics","Perspectives in Business Informatics Research","","","","10.1007/978-3-642-40823-6_8","Kurt Sandkuhl","2013","http://link.springer.com/chapter/10.1007/978-3-642-40823-6_8","Chapter"
"Constraint Information Visualization Methodology for Cooperative Design","Computer Supported Cooperative Work in Design III","","","","10.1007/978-3-540-72863-4_7","Xiaoping LiuHui ShiZhengqiang MaoQiang Lu","2007","http://link.springer.com/chapter/10.1007/978-3-540-72863-4_7","Chapter"
