Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Complementary Resources and Capabilities for an Ethical and Environmental Management: A Qual/Quan Study","Journal of Business Ethics","","82","3","10.1007/s10551-007-9587-x","María Dolores López-GameroEnrique Claver-CortésJosé Francisco Molina-Azorín","2008","http://link.springer.com/article/10.1007/s10551-007-9587-x","Article"
"A knowledge-based workflow to dynamically manage human interaction in extended enterprise","International Journal on Interactive Design and Manufacturing (IJIDeM)","","5","1","10.1007/s12008-010-0103-7","Maura MengoniSerena GraziosiMarco MandoliniMargherita Peruzzini","2011","http://link.springer.com/article/10.1007/s12008-010-0103-7","Article"
"Towards an Agile Approach to Adapting Dynamic Collaboration Support to Student Needs","International Journal of Artificial Intelligence in Education","","24","1","10.1007/s40593-013-0012-6","David AdamsonGregory DykeHyeju JangCarolyn Penstein Rosé","2014","http://link.springer.com/article/10.1007/s40593-013-0012-6","Article"
"Strength in Numbers: an international consensus conference to develop a novel approach to care delivery for young adults with type 1 diabetes, the D1 Now Study","Research Involvement and Engagement","","3","1","10.1186/s40900-017-0076-9","M. C. O’HaraL. HynesM. O’DonnellC. KeighronG. AllenA. CaulfieldC. DuffyM. LongM. MallonM. MullinsG. TonraM. ByrneS. F. Dinneen","2017","http://link.springer.com/article/10.1186/s40900-017-0076-9","Article"
"Abstracts","Canadian Journal of Anesthesia/Journal canadien d'anesthésie","","56","1","10.1007/s12630-009-9235-2","","2009","http://link.springer.com/article/10.1007/s12630-009-9235-2","Article"
"Turn taking with turn-talk in group","Multimedia Tools and Applications","","78","10","10.1007/s11042-018-7090-2","Rosella GennariAlessandra MelonioMehdi Rizvi","2019","http://link.springer.com/article/10.1007/s11042-018-7090-2","Article"
"Participatory modelling of vulnerability and adaptive capacity in flood risk management","Natural Hazards","","67","1","10.1007/s11069-010-9704-5","Dagmar Haase","2013","http://link.springer.com/article/10.1007/s11069-010-9704-5","Article"
"Rating Working Conditions on Digital Labor Platforms","Computer Supported Cooperative Work (CSCW)","","28","5","10.1007/s10606-018-9313-5","Ellie HarmonM. Six Silberman","2019","http://link.springer.com/article/10.1007/s10606-018-9313-5","Article"
"Program and Abstracts","Journal of Cancer Education","","30","3","10.1007/s13187-015-0894-0","","2015","http://link.springer.com/article/10.1007/s13187-015-0894-0","Article"
"VR-based wheeled mobile robot in application of remote real-time assembly","The International Journal of Advanced Manufacturing Technology","","64","9 - 12","10.1007/s00170-012-4140-1","Janus S. LiangKuo-Ming ChaoPaul Ivey","2013","http://link.springer.com/article/10.1007/s00170-012-4140-1","Article"
"Imaginative Value Sensitive Design: Using Moral Imagination Theory to Inform Responsible Technology Design","Science and Engineering Ethics","","26","2","10.1007/s11948-019-00104-4","Steven Umbrello","2020","http://link.springer.com/article/10.1007/s11948-019-00104-4","Article"
"Applying constraint satisfaction approach to solve product configuration problems with cardinality-based configuration rules","Journal of Intelligent Manufacturing","","24","1","10.1007/s10845-011-0544-2","Dong YangMing Dong","2013","http://link.springer.com/article/10.1007/s10845-011-0544-2","Article"
"The COMET Handbook: version 1.0","Trials","","18","3","10.1186/s13063-017-1978-4","Paula R. WilliamsonDouglas G. AltmanHeather BagleyKaren L. BarnesJane M. BlazebySara T. BrookesMike ClarkeElizabeth GargonSarah GorstNicola HarmanJamie J. KirkhamAngus McNairCecilia A. C. PrinsenJochen SchmittCaroline B. TerweeBridget Young","2017","http://link.springer.com/article/10.1186/s13063-017-1978-4","Article"
"Using agent-based modelling to simulate social-ecological systems across scales","GeoInformatica","","23","2","10.1007/s10707-018-00337-8","Melvin LippeMike BithellNick GottsDavide NataliniPeter Barbrook-JohnsonCarlo GiupponiMareen HallierGert Jan HofstedeChristophe Le PageRobin B. MatthewsMaja SchlüterPeter SmithAndrea TeglioKevin Thellmann","2019","http://link.springer.com/article/10.1007/s10707-018-00337-8","Article"
"Subject Area ´Sediments´: The Subject Editors and Advisors: Challenges and relevant literature in JSS and ESPR (the presentation of the Editors is not complete yet and will be continued)","Journal of Soils and Sediments","","7","1","10.1065/jss2006.11.198","Fritz FrimmelJan SchwarzbauerMarc BabutHenner HollertPhilip OwensKay Hamer","2007","http://link.springer.com/article/10.1065/jss2006.11.198","Article"
"A Local-Scale In Situ Approach for Stressor Identification of Biologically Impaired Aquatic Systems","Archives of Environmental Contamination and Toxicology","","50","3","10.1007/s00244-005-1066-8","C. C. MorrisT. P. SimonS. A. Newhouse","2006","http://link.springer.com/article/10.1007/s00244-005-1066-8","Article"
"Subject Area ´Sediments´: The Subject Editors and Advisors: Challenges and relevant literature in JSS and ESPR (the presentation of the Editors is not complete yet and will be continued). This part is published online only and will appear in No. 1, 2007","Journal of Soils and Sediments","","6","4","10.1065/jss2006.11.194.2","Thomas KnackerFritz FrimmelJan SchwarzbauerMarc BabutHenner HollertPhilip OwensKay Hamer","2006","http://link.springer.com/article/10.1065/jss2006.11.194.2","Article"
"Comparative, collaborative, and integrative risk governance for emerging technologies","Environment Systems and Decisions","","38","2","10.1007/s10669-018-9686-5","Igor LinkovBenjamin D. TrumpElke AnklamDavid BerubePatrick BoisseasuChristopher CummingsScott FersonMarie-Valentine FlorinBernard GoldsteinDanail HristozovKeld Alstrup JensenGeorgios KatalagarianakisJennifer KuzmaJames H. LambertTimothy MalloyIneke Malsch","2018","http://link.springer.com/article/10.1007/s10669-018-9686-5","Article"
"MASCC 2014","Supportive Care in Cancer","","22","1","10.1007/s00520-014-2222-3","","2014","http://link.springer.com/article/10.1007/s00520-014-2222-3","Article"
"ESGAR 2014 Book of Abstracts","Insights into Imaging","","5","2","10.1007/s13244-014-0341-5","","2014","http://link.springer.com/article/10.1007/s13244-014-0341-5","Article"
"An Internet-based integrated product design environment. Part I: a hybrid agent and network architecture","The International Journal of Advanced Manufacturing Technology","","27","3 - 4","10.1007/s00170-004-2169-5","Y.-E. NahmH. Ishikawa","2005","http://link.springer.com/article/10.1007/s00170-004-2169-5","Article"
"Modeling in Multi-Resolution and Its Applications","Journal of Computer Science and Technology","","21","2","10.1007/s11390-006-0272-9","Sungchan KimKunwoo LeeTaesik HongMoonki Jung","2006","http://link.springer.com/article/10.1007/s11390-006-0272-9","Article"
"SysML-based design chain information modeling for variety management in production reconfiguration","Journal of Intelligent Manufacturing","","24","3","10.1007/s10845-011-0585-6","Dazhong WuLinda L. ZhangRoger J. JiaoRoberto F. Lu","2013","http://link.springer.com/article/10.1007/s10845-011-0585-6","Article"
"Section II: Poster Sessions","Journal of Urban Health","","82","5","10.1093/jurban/jti137","","2005","http://link.springer.com/article/10.1093/jurban/jti137","Article"
"Causes and moderators of corporate social responsibility in China: The influence of personal values and institutional logics","Asian Business & Management","","15","3","10.1057/s41291-016-0001-3","Juelin YinAnusorn SinghapakdiYunzhou Du","2016","http://link.springer.com/article/10.1057/s41291-016-0001-3","Article"
"Can collective action address the “tragedy of the commons” in groundwater management? Insights from an Australian case study","Hydrogeology Journal","","27","7","10.1007/s10040-019-01986-1","Sarah ShalsiCarlos M. OrdensAllan CurtisCraig T. Simmons","2019","http://link.springer.com/article/10.1007/s10040-019-01986-1","Article"
"Digital divide, biometeorological data infrastructures and human vulnerability definition","International Journal of Biometeorology","","62","5","10.1007/s00484-017-1398-x","Pablo Fdez-ArroyabeLuis Lecha EstelaFalko Schimt","2018","http://link.springer.com/article/10.1007/s00484-017-1398-x","Article"
"Creating bigger problems: grand challenges as boundary objects and the legitimacy of the information systems field","Journal of Information Technology","","26","2","10.1057/jit.2011.6","Susan J WinterBrian S Butler","2011","http://link.springer.com/article/10.1057/jit.2011.6","Article"
"Appraisal of the Quality and Contents of Clinical Practice Guidelines for Hypertension Management in Chinese Medicine: A Systematic Review","Chinese Journal of Integrative Medicine","","24","7","10.1007/s11655-016-2277-8","Ya YuwenXue-jie HanWei-liang WengXue-yao ZhaoYu-qi LiuWei-qiang LiDa-sheng LiuYan-ping WangAi-ping Lu","2018","http://link.springer.com/article/10.1007/s11655-016-2277-8","Article"
"Survey on synchrophasor data quality and cybersecurity challenges, and evaluation of their interdependencies","Journal of Modern Power Systems and Clean Energy","","7","3","10.1007/s40565-018-0473-6","Aditya SUNDARARAJANTanwir KHANAmir MOGHADASIArif I. SARWAT","2019","http://link.springer.com/article/10.1007/s40565-018-0473-6","Article"
"Multidisciplinary Design Approach for Implementation of Interactive Services","International Journal of Social Robotics","","3","4","10.1007/s12369-011-0115-x","I-Han KuoChandimal JayawardenaElizabeth BroadbentBruce A. MacDonald","2011","http://link.springer.com/article/10.1007/s12369-011-0115-x","Article"
"Converging Technologies: A Critical Analysis of Cognitive Enhancement for Public Policy Application","Science and Engineering Ethics","","19","3","10.1007/s11948-012-9396-1","Christos Makridis","2013","http://link.springer.com/article/10.1007/s11948-012-9396-1","Article"
"The quality of clinical practice guidelines for preoperative care using the AGREE II instrument: a systematic review","Systematic Reviews","","9","1","10.1186/s13643-020-01404-8","Agustín CiapponiElena Tapia-LópezSacha VirgilioAriel Bardach","2020","http://link.springer.com/article/10.1186/s13643-020-01404-8","Article"
"Ready, set, go!: exploring use of a readiness process to implement pharmacy services","Implementation Science Communications","","1","1","10.1186/s43058-020-00036-2","Melanie LivetMary YannayonChloe RichardLindsay SorgePaul Scanlon","2020","http://link.springer.com/article/10.1186/s43058-020-00036-2","Article"
"Exploring the Impact of Legal Systems and Financial Structure on Corporate Responsibility","Journal of Business Ethics","","95","2","10.1007/s10551-011-0854-5","Céline Gainet","2010","http://link.springer.com/article/10.1007/s10551-011-0854-5","Article"
"MCPCM: A DEMATEL-ANP-Based Multi-criteria Decision-Making Approach to Evaluate the Critical Success Factors in Construction Projects","Arabian Journal for Science and Engineering","","40","2","10.1007/s13369-014-1529-1","Mehrbakhsh NilashiRozana ZakariaOthman IbrahimMuhd Zaimi Abd. MajidRosli Mohamad ZinMohammadali Farahmand","2015","http://link.springer.com/article/10.1007/s13369-014-1529-1","Article"
"Integrating Ethics and Strategy: A Pragmatic Approach","Journal of Business Ethics","","92","4","10.1007/s10551-009-0176-z","Alan E. Singer","2010","http://link.springer.com/article/10.1007/s10551-009-0176-z","Article"
"Using Semantic Documentation to Support Software Project Management","Journal on Data Semantics","","7","2","10.1007/s13740-018-0089-z","Erick Casagrande BastosMonalessa Perini BarcellosRicardo de Almeida Falbo","2018","http://link.springer.com/article/10.1007/s13740-018-0089-z","Article"
"Empirical evaluation of procedures to generate flexibility in engineering systems and improve lifecycle performance","Research in Engineering Design","","24","3","10.1007/s00163-012-0145-x","Michel-Alexandre CardinGwendolyn L. KolfschotenDaniel D. FreyRichard de NeufvilleOlivier L. de WeckDavid M. Geltner","2013","http://link.springer.com/article/10.1007/s00163-012-0145-x","Article"
"Affordance based design: a relational theory for design","Research in Engineering Design","","20","1","10.1007/s00163-008-0060-3","Jonathan R. A. MaierGeorges M. Fadel","2009","http://link.springer.com/article/10.1007/s00163-008-0060-3","Article"
"An agent-based recommender system for developing customized families of products","Journal of Intelligent Manufacturing","","20","6","10.1007/s10845-008-0154-9","Seung Ki MoonTimothy W. SimpsonSoundar R. T. Kumara","2009","http://link.springer.com/article/10.1007/s10845-008-0154-9","Article"
"REstricted Fluid REsuscitation in Sepsis-associated Hypotension (REFRESH): study protocol for a pilot randomised controlled trial","Trials","","18","1","10.1186/s13063-017-2137-7","Stephen P. J. MacdonaldDavid McD TaylorGerben KeijzersGlenn ArendtsDaniel M. FatovichFrances B. KinnearSimon G. A. BrownRinaldo BellomoSally BurrowsJohn F. FraserEdward LittonJuan Carlos Ascencio-LaneMatthew AnsteyDavid McCutcheonLisa SmartIoana Vlad","2017","http://link.springer.com/article/10.1186/s13063-017-2137-7","Article"
"Usefulness of simulating social phenomena: evidence","AI & SOCIETY","","26","4","10.1007/s00146-010-0315-1","Pablo Lucas","2011","http://link.springer.com/article/10.1007/s00146-010-0315-1","Article"
"Potential Microbial Load Reductions Required to Meet Existing Freshwater Recreational Water Quality Standards for a Selection of Mid-century Environmental Change Scenarios","Environmental Processes","","2","4","10.1007/s40710-015-0114-2","Rory CoffeyBrian BenhamKaren KlineMary Leigh WolfeEnda Cummins","2015","http://link.springer.com/article/10.1007/s40710-015-0114-2","Article"
"Community Media 4 Kenya: a partnership approach to building collective intelligence","AI & SOCIETY","","33","1","10.1007/s00146-017-0726-3","Peter Day","2018","http://link.springer.com/article/10.1007/s00146-017-0726-3","Article"
"EPSM2015, Engineering and Physical Sciences in Medicine","Australasian Physical & Engineering Sciences in Medicine","","39","1","10.1007/s13246-015-0410-1","","2016","http://link.springer.com/article/10.1007/s13246-015-0410-1","Article"
"A troubleshooting process planning using knowledge base and distributed database approach","The International Journal of Advanced Manufacturing Technology","","54","5 - 8","10.1007/s00170-010-2952-4","Janus S. Liang","2011","http://link.springer.com/article/10.1007/s00170-010-2952-4","Article"
"Benchmarking of Decision-Support Tools Used for Tiered Sustainable Remediation Appraisal","Water, Air, & Soil Pollution","","224","12","10.1007/s11270-013-1706-y","Jonathan W. N. SmithGavin Kerrison","2013","http://link.springer.com/article/10.1007/s11270-013-1706-y","Article"
"Implementation of test-and-treat with doxycycline and temephos ground larviciding as alternative strategies for accelerating onchocerciasis elimination in an area of loiasis co-endemicity: the COUNTDOWN consortium multi-disciplinary study protocol","Parasites & Vectors","","12","1","10.1186/s13071-019-3826-8","Samuel WanjiTheobald Mue NjiLouise HamillLaura DeanKim OzanoAbdel J. NjouendouRaphael A. AbongElisabeth Dibando ObieAndrew AmuamRelindis EkanyaWinston Patrick Chounna NdongmoBertrand L. NdzeshangEbua Gallus FungDum-Buo NnamdiDesmond Akumtoh NkimbengSamuel Teghen","2019","http://link.springer.com/article/10.1186/s13071-019-3826-8","Article"
"Preface to the empirical software engineering special issue on selected papers from RE’19","Empirical Software Engineering","","25","6","10.1007/s10664-020-09887-8","Kelly BlincoeDaniela DamianAnna Perini","2020","http://link.springer.com/article/10.1007/s10664-020-09887-8","Article"
"Impact of using learning analytics in asynchronous online discussions in higher education","International Journal of Educational Technology in Higher Education","","17","1","10.1186/s41239-020-00217-y","Juan Pedro Cerro MartínezMontse Guitert CatasúsTeresa Romeu Fontanillas","2020","http://link.springer.com/article/10.1186/s41239-020-00217-y","Article"
"Make science evolve into a One Health approach to improve health and security: a white paper","One Health Outlook","","2","1","10.1186/s42522-019-0009-7","Albert D. M. E. OsterhausChris VanlangendonckMaurizio BarbeschiChristianne J. M. BruschkeRenee ChristensenPeter DaszakFrouke de GrootPeter DohertyPatrick DrurySabri GmaczKeith HamiltonJohn HartRebecca KatzChristophe LonguetJesse McLeayGaetano Morelli","2020","http://link.springer.com/article/10.1186/s42522-019-0009-7","Article"
"Information modeling for variation management during the product and manufacturing process design","International Journal on Interactive Design and Manufacturing (IJIDeM)","","2","2","10.1007/s12008-008-0040-x","J. Y. DantanA. HassanA. EtienneA. SiadatP. Martin","2008","http://link.springer.com/article/10.1007/s12008-008-0040-x","Article"
"Coordinating the Complexity of Tools, Tasks, and Users: On Theory-based Approaches to Authoring Tool Usability","International Journal of Artificial Intelligence in Education","","26","1","10.1007/s40593-015-0076-6","Tom Murray","2016","http://link.springer.com/article/10.1007/s40593-015-0076-6","Article"
"A tolerancing framework to support geometric specifications traceability","The International Journal of Advanced Manufacturing Technology","","36","9 - 10","10.1007/s00170-006-0900-0","Dufaure JéromeTeissandier Denis","2008","http://link.springer.com/article/10.1007/s00170-006-0900-0","Article"
"An improved mesh simplification method using additional attributes with optimal positioning","The International Journal of Advanced Manufacturing Technology","","50","1 - 4","10.1007/s00170-009-2484-y","Han Kyun ChoiHyun Soo KimKwan Heng Lee","2010","http://link.springer.com/article/10.1007/s00170-009-2484-y","Article"
"Service requirement conflict resolution based on ant colony optimization in group-enterprises-oriented cloud manufacturing","The International Journal of Advanced Manufacturing Technology","","84","1 - 4","10.1007/s00170-015-7961-x","Xiaorong HuangBaigang DuLibo SunFeng ChenWei Dai","2016","http://link.springer.com/article/10.1007/s00170-015-7961-x","Article"
"Multiple viewpoint modelling framework enabling integrated product–process design","International Journal on Interactive Design and Manufacturing (IJIDeM)","","4","4","10.1007/s12008-010-0107-3","Frédéric DemolyDavy MonticoloBenoît EynardLouis RivestSamuel Gomes","2010","http://link.springer.com/article/10.1007/s12008-010-0107-3","Article"
"A review of methods and tools to assess the implementation of government policies to create healthy food environments for preventing obesity and diet-related non-communicable diseases","Implementation Science","","11","1","10.1186/s13012-016-0379-5","Sirinya PhulkerdMark LawrenceStefanie VandevijvereGary SacksAnthony WorsleyViroj Tangcharoensathien","2016","http://link.springer.com/article/10.1186/s13012-016-0379-5","Article"
"Big Data in product lifecycle management","The International Journal of Advanced Manufacturing Technology","","81","1 - 4","10.1007/s00170-015-7151-x","Jingran LiFei TaoYing ChengLiangjin Zhao","2015","http://link.springer.com/article/10.1007/s00170-015-7151-x","Article"
"Occupant behavior models: A critical review of implementation and representation approaches in building performance simulation programs","Building Simulation","","11","1","10.1007/s12273-017-0396-6","Tianzhen HongYixing ChenZsofia BelafiSimona D’Oca","2018","http://link.springer.com/article/10.1007/s12273-017-0396-6","Article"
"Real-time coding method and tool for artefact-centric interaction analysis in co-design situations assisted by augmented reality","International Journal on Interactive Design and Manufacturing (IJIDeM)","","14","4","10.1007/s12008-020-00683-8","C. MascletM. PoulinJ. F. BoujutN. Becattini","2020","http://link.springer.com/article/10.1007/s12008-020-00683-8","Article"
"Constructing assembly design model capable of capturing and sharing semantic dynamic motion information in heterogeneous CAD systems","The International Journal of Advanced Manufacturing Technology","","111","3 - 4","10.1007/s00170-020-06046-7","Md Tarique Hasan KhanFrédéric DemolyKyoung-Yun Kim","2020","http://link.springer.com/article/10.1007/s00170-020-06046-7","Article"
"Disaster Risk Science: A Geographical Perspective and a Research Framework","International Journal of Disaster Risk Science","","11","4","10.1007/s13753-020-00296-5","Peijun ShiTao YeYing WangTao ZhouWei XuJuan DuJing’ai WangNing LiChongfu HuangLianyou LiuBo ChenYun SuWeihua FangMing WangXiaobin HuJidong Wu","2020","http://link.springer.com/article/10.1007/s13753-020-00296-5","Article"
"A tailored participatory action research for foss communities","Empirical Software Engineering","","25","5","10.1007/s10664-020-09849-0","Adam AlamiPeter Axel NielsenAndrzej Wa̧sowski","2020","http://link.springer.com/article/10.1007/s10664-020-09849-0","Article"
"Sepsis: frontiers in supportive care, organisation and research","Intensive Care Medicine","","43","4","10.1007/s00134-017-4677-4","Anders PernerAndrew RhodesBala VenkateshDerek C. AngusIgnacio Martin-loechesJean-Charles PreiserJean-Louis VincentJohn MarshallKonrad ReinhartMichael JoannidisSteven M. Opal","2017","http://link.springer.com/article/10.1007/s00134-017-4677-4","Article"
"Selecting Species for Marine Assessment of Radionuclides Around Amchitka: Planning for Diverse Goals and Interests","Environmental Monitoring and Assessment","","123","1 - 3","10.1007/s10661-006-9203-z","Joanna BurgerMichael GochfeldStephen Jewett","2006","http://link.springer.com/article/10.1007/s10661-006-9203-z","Article"
"Editorial","Computer Supported Cooperative Work (CSCW)","","21","6","10.1007/s10606-012-9176-0","Kjeld Schmidt","2012","http://link.springer.com/article/10.1007/s10606-012-9176-0","Article"
"Evaluation of a traceability approach for informal freehand sketches","Automated Software Engineering","","25","1","10.1007/s10515-017-0221-6","Markus KleffmannSebastian RöhlMatthias BookVolker Gruhn","2018","http://link.springer.com/article/10.1007/s10515-017-0221-6","Article"
"Research on technologies and application of data mining for cloud manufacturing resource services","The International Journal of Advanced Manufacturing Technology","","99","5 - 8","10.1007/s00170-016-9661-6","Minghai YuanKun DengW.A. ChaovalitwongseHongyan Yu","2018","http://link.springer.com/article/10.1007/s00170-016-9661-6","Article"
"Isomorphism analysis on generalized modules oriented to the distributed parameterized intelligent product platform","Frontiers of Mechanical Engineering","","15","1","10.1007/s11465-019-0555-9","Shasha ZengWeiping PengTiaoyu Lei","2020","http://link.springer.com/article/10.1007/s11465-019-0555-9","Article"
"The design of a responsive sustainable supply chain network under uncertainty","The International Journal of Advanced Manufacturing Technology","","80","1 - 4","10.1007/s00170-015-6967-8","Rameshwar DubeyAngappa GunasekaranStephen J. Childe","2015","http://link.springer.com/article/10.1007/s00170-015-6967-8","Article"
"Special Issue: Abstracts from the Eighth European Workshop on Astrobiology, Neuchâtel, Switzerland, 1-3 September, 2008","Origins of Life and Evolution of Biospheres","","39","1","10.1007/s11084-008-9155-0","","2009","http://link.springer.com/article/10.1007/s11084-008-9155-0","Article"
"Why Do Robots Need a Head? The Role of Social Interfaces on Service Robots","International Journal of Social Robotics","","12","1","10.1007/s12369-019-00564-5","Conor McGinn","2020","http://link.springer.com/article/10.1007/s12369-019-00564-5","Article"
"YUTPA as a design tool for public participation","AI & SOCIETY","","27","1","10.1007/s00146-011-0329-3","Maurice Berix","2012","http://link.springer.com/article/10.1007/s00146-011-0329-3","Article"
"Web-based CAD viewer with dimensional verification capability through the STEP translation server","Journal of Mechanical Science and Technology","","21","8","10.1007/BF03179040","In-Ho SongSung-Chong Chung","2007","http://link.springer.com/article/10.1007/BF03179040","Article"
"Smart cities in the new service economy: building platforms for smart services","AI & SOCIETY","","29","3","10.1007/s00146-013-0464-0","Ari-Veikko AnttiroikoPekka ValkamaStephen J. Bailey","2014","http://link.springer.com/article/10.1007/s00146-013-0464-0","Article"
"User interfaces for communication bridges across the digital divide","AI & SOCIETY","","20","2","10.1007/s00146-005-0018-1","Edwin H. BlakeWilliam D. Tucker","2006","http://link.springer.com/article/10.1007/s00146-005-0018-1","Article"
"Empowering the users? A critical textual analysis of the role of users in open source software development","AI & SOCIETY","","23","4","10.1007/s00146-008-0182-1","Netta Iivari","2009","http://link.springer.com/article/10.1007/s00146-008-0182-1","Article"
"Design for collective intelligence: pop-up communities in MOOCs","AI & SOCIETY","","33","1","10.1007/s00146-017-0745-0","Muriel Garreta-DomingoPeter B. SloepDavinia Hérnandez-LeoYishay Mor","2018","http://link.springer.com/article/10.1007/s00146-017-0745-0","Article"
"Poetry as a cross-cultural analysis and sensitizing tool in design","AI & SOCIETY","","34","3","10.1007/s00146-017-0721-8","Patrizia MartiE. B. (Ward) van der Houwen","2019","http://link.springer.com/article/10.1007/s00146-017-0721-8","Article"
"Abstracts der 31. Jahrestagung der Gesellschaft für Pädiatrische Gastroenterologie und Ernährung (GPGE)","Pädiatrie","","28","1","10.1007/s15014-016-0793-9","Prof. Dr. Michael MelterDr. Martin Claßen","2016","http://link.springer.com/article/10.1007/s15014-016-0793-9","Article"
"Digital manufacturing—the development direction of the manufacturing technology in the 21st century","Frontiers of Mechanical Engineering in China","","1","2","10.1007/s11465-006-0021-3","You-lun XiongZhou-ping Yin","2006","http://link.springer.com/article/10.1007/s11465-006-0021-3","Article"
"Diagnosis and management of non-dialysis chronic kidney disease in ambulatory care: a systematic review of clinical practice guidelines","BMC Nephrology","","19","1","10.1186/s12882-018-1048-5","Gesine F C WeckmannSylvia StrackeAnnekathrin HaaseJacob SpallekFabian LudwigAniela AngelowJetske M EmmelkampMaria MahnerJean-François Chenot","2018","http://link.springer.com/article/10.1186/s12882-018-1048-5","Article"
"Sustainability strategy and blockchain-enabled life cycle assessment: a focus on materials industry","Environment Systems and Decisions","","40","4","10.1007/s10669-020-09761-4","David TehTehmina KhanBrian CorbittChin Eang Ong","2020","http://link.springer.com/article/10.1007/s10669-020-09761-4","Article"
"UCD School of Medicine, Summer Student Research Awards 2019, 25th September 2019, UCD, Dublin, Ireland","Irish Journal of Medical Science (1971 -)","","188","11","10.1007/s11845-019-02130-4","","2019","http://link.springer.com/article/10.1007/s11845-019-02130-4","Article"
"Synthesis as conception shifting","Journal of the Operational Research Society","","61","6","10.1057/jors.2008.188","L HoughtonM Metcalfe","2010","http://link.springer.com/article/10.1057/jors.2008.188","Article"
"The Role of Gender in Business Process Management Competence Supply","Business & Information Systems Engineering","","58","3","10.1007/s12599-016-0428-2","Elena GorbachevaDr. Armin SteinDr. Theresa SchmiedelDr. Oliver Müller","2016","http://link.springer.com/article/10.1007/s12599-016-0428-2","Article"
"Hand gesture-based tangible interactions for manipulating virtual objects in a mixed reality environment","The International Journal of Advanced Manufacturing Technology","","51","9 - 12","10.1007/s00170-010-2671-x","Jae Yeol LeeGue Won RheeDong Woo Seo","2010","http://link.springer.com/article/10.1007/s00170-010-2671-x","Article"
"Feature-based multi-resolution modeling of solids using history-based boolean operations — Part II: Implementation using a non-manifold modeling system —","Journal of Mechanical Science and Technology","","19","2","10.1007/BF02916178","Sang Hun LeeKyu Yeul LeeYoonwhan WooKang-Soo Lee","2005","http://link.springer.com/article/10.1007/BF02916178","Article"
"Mesh Is More—Using All Geometric Dimensions for the Archaeological Analysis and Interpretative Mapping of 3D Surfaces","Journal of Archaeological Method and Theory","","24","4","10.1007/s10816-016-9305-z","Geert J. Verhoeven","2017","http://link.springer.com/article/10.1007/s10816-016-9305-z","Article"
"Preface: Advances in hydrogeologic understanding of Australia’s Great Artesian Basin","Hydrogeology Journal","","28","1","10.1007/s10040-019-02107-8","Carlos Miraldo OrdensNeil McIntyreJim R. UnderschultzTim RansleyCatherine MooreDirk Mallants","2020","http://link.springer.com/article/10.1007/s10040-019-02107-8","Article"
"Creating Specific Grammars with Generic Grammars: Towards Flexible Urban Design","Nexus Network Journal","","13","1","10.1007/s00004-011-0059-3","José Nuno BeirãoJosé Pinto DuarteRudi Stouffs","2011","http://link.springer.com/article/10.1007/s00004-011-0059-3","Article"
"The typological learning framework: the application of structured precedent design knowledge in the architectural design studio","International Journal of Technology and Design Education","","28","4","10.1007/s10798-017-9421-4","Robert GroverStephen EmmittAlexander Copping","2018","http://link.springer.com/article/10.1007/s10798-017-9421-4","Article"
"The OPTIMIZE patient- and family-centered, primary care-based deprescribing intervention for older adults with dementia or mild cognitive impairment and multiple chronic conditions: study protocol for a pragmatic cluster randomized controlled trial","Trials","","21","1","10.1186/s13063-020-04482-0","E. A. BaylissS. M. ShetterlyM. L. DraceJ. NortonA. R. GreenE. ReeveL. A. WeffaldL. WrightM. L. MaciejewskiO. C. SheehanJ. L. WolffK. S. GleasonC. KrausM. MaiyaniM. Du VallC. M. Boyd","2020","http://link.springer.com/article/10.1186/s13063-020-04482-0","Article"
"Changing Philosophy Through Technology: Complexity and Computer-Supported Collaborative Argument Mapping","Philosophy & Technology","","28","2","10.1007/s13347-013-0143-6","Michael H. G. Hoffmann","2015","http://link.springer.com/article/10.1007/s13347-013-0143-6","Article"
"Study on manufacturing grid & its resource service optimal-selection system","The International Journal of Advanced Manufacturing Technology","","37","9 - 10","10.1007/s00170-007-1033-9","Fei TaoYe Fa HuZu De Zhou","2008","http://link.springer.com/article/10.1007/s00170-007-1033-9","Article"
"Ship cabin layout design using game theory","Journal of Marine Science and Technology","","13","4","10.1007/s00773-008-0009-2","Zheng Xuan LiangLin YanJi Zhuo Shang","2008","http://link.springer.com/article/10.1007/s00773-008-0009-2","Article"
"Proceedings of the 4th Biennial Conference of the Society for Implementation Research Collaboration (SIRC) 2017: implementation mechanisms: what makes implementation work and why? part 2","Implementation Science","","13","3","10.1186/s13012-018-0715-z","","2018","http://link.springer.com/article/10.1186/s13012-018-0715-z","Article"
"Supporting synchronous collaborative learning: A generic, multi-dimensional model","International Journal of Computer-Supported Collaborative Learning","","1","2","10.1007/s11412-006-8996-7","Jacques Lonchamp","2006","http://link.springer.com/article/10.1007/s11412-006-8996-7","Article"
"Editorial for the special issue on “Intelligent Computing and System towards Smart Manufacturing”","Journal of Ambient Intelligence and Humanized Computing","","10","3","10.1007/s12652-018-1073-z","Stefan Wolfgang PicklBo TaoT. W. LiaoFei Tao","2019","http://link.springer.com/article/10.1007/s12652-018-1073-z","Article"
