Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"E-Business. Digital Empowerment for an Intelligent Future","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-32299-0","Yiliu TuMaomao Chi","2023","http://link.springer.com/book/10.1007/978-3-031-32299-0","Book"
"Intelligent Systems in Production Engineering and Maintenance III","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-44282-7","Anna BurdukAndre D. L. BatakoJosé MachadoRyszrad WyczółkowskiEwa DostatniIzabela Rojek","2024","http://link.springer.com/book/10.1007/978-3-031-44282-7","Book"
"Proceedings of the Canadian Society of Civil Engineering Annual Conference 2022","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-34593-7","Rishi GuptaMin SunSvetlana BrzevM. Shahria AlamKelvin Tsun Wai NgJianbing LiAshraf El DamattyClark Lim","2023","http://link.springer.com/book/10.1007/978-3-031-34593-7","Book"
"Reliability and Statistics in Transportation and Communication","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-26655-3","Igor KabashkinIrina YatskivOlegas Prentkovskis","2023","http://link.springer.com/book/10.1007/978-3-031-26655-3","Book"
"Software Engineering Research in System Science","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-35311-6","Radek SilhavyPetr Silhavy","2023","http://link.springer.com/book/10.1007/978-3-031-35311-6","Book"
"Innovative Approaches to Technology-Enhanced Learning for the Workplace and Higher Education","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-21569-8","David GuralnickMichael E. AuerAntonella Poce","2023","http://link.springer.com/book/10.1007/978-3-031-21569-8","Book"
"Advances on Mechanics, Design Engineering and Manufacturing IV","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-031-15928-2","Salvatore GerbinoAntonio LanzottiMassimo MartorelliRamón Mirálbes BuilCaterina RizziLionel Roucoules","2023","http://link.springer.com/book/10.1007/978-3-031-15928-2","Book"
"Information for a Better World: Normality, Virtuality, Physicality, Inclusivity","Lecture Notes in Computer Science","","","","10.1007/978-3-031-28035-1","Isaac SserwangaAnne GouldingHeather Moulaison-SandyJia Tina DuAntónio Lucas SoaresViviane HessamiRebecca D. Frank","2023","http://link.springer.com/book/10.1007/978-3-031-28035-1","Book"
"Design, User Experience, and Usability","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35696-4","Aaron MarcusElizabeth RosenzweigMarcelo M. Soares","2023","http://link.springer.com/book/10.1007/978-3-031-35696-4","Book"
"New Technologies, Development and Application VI","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-31066-9","Isak KarabegovicAhmed KovačevićSadko Mandzuka","2023","http://link.springer.com/book/10.1007/978-3-031-31066-9","Book"
"Information for a Better World: Normality, Virtuality, Physicality, Inclusivity","Lecture Notes in Computer Science","","","","10.1007/978-3-031-28032-0","Isaac SserwangaAnne GouldingHeather Moulaison-SandyJia Tina DuAntónio Lucas SoaresViviane HessamiRebecca D. Frank","2023","http://link.springer.com/book/10.1007/978-3-031-28032-0","Book"
"Formal Methods in Architecture","Digital Innovations in Architecture, Engineering and Construction","","","","10.1007/978-981-99-2217-8","Plácido Lizancos MoraDavid Leite VianaFranklim MoraisJorge Vieira Vaz","2023","http://link.springer.com/book/10.1007/978-981-99-2217-8","Book"
"Innovations for Community Services","Communications in Computer and Information Science","","","","10.1007/978-3-031-40852-6","Udo R. KriegerGerald EichlerChristian ErfurthGünter Fahrnberger","2023","http://link.springer.com/book/10.1007/978-3-031-40852-6","Book"
"HCI in Mobility, Transport, and Automotive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35678-0","Heidi Krömker","2023","http://link.springer.com/book/10.1007/978-3-031-35678-0","Book"
"AIIA 2022: Biosystems Engineering Towards the Green Deal","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-30329-6","Vito FerroGiuseppe GiordanoSanto OrlandoMariangela ValloneGiovanni CasconeSimona M. C. Porto","2023","http://link.springer.com/book/10.1007/978-3-031-30329-6","Book"
"Computer Science – CACIC 2022","Communications in Computer and Information Science","","","","10.1007/978-3-031-34147-2","Patricia Pesado","2023","http://link.springer.com/book/10.1007/978-3-031-34147-2","Book"
"Bio-Inspired Computing: Theories and Applications","Communications in Computer and Information Science","","","","10.1007/978-981-99-1549-1","Linqiang PanDongming ZhaoLianghao LiJianqing Lin","2023","http://link.springer.com/book/10.1007/978-981-99-1549-1","Book"
"Global Challenges for a Sustainable Society","Springer Proceedings in Earth and Environmental Sciences","","","","10.1007/978-3-031-25840-4","José Alberto Benítez-AndradesPaula García-LlamasÁngela TaboadaLaura Estévez-MaurizRoberto Baelo","2023","http://link.springer.com/book/10.1007/978-3-031-25840-4","Book"
"2023 International Conference on Marine Equipment & Technology and Sustainable Development","Lecture Notes in Civil Engineering","","","","10.1007/978-981-99-4291-6","Desen Yang","2023","http://link.springer.com/book/10.1007/978-981-99-4291-6","Book"
"Sustainable Design and Manufacturing","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-9205-6","Steffen G. ScholzRobert J. HowlettRossi Setchi","2023","http://link.springer.com/book/10.1007/978-981-19-9205-6","Book"
"Human-Friendly Robotics 2022","Springer Proceedings in Advanced Robotics","","","","10.1007/978-3-031-22731-8","Pablo BorjaCosimo Della SantinaLuka PeternelElena Torta","2023","http://link.springer.com/book/10.1007/978-3-031-22731-8","Book"
"Advanced Intelligent Computing Technology and Applications","Lecture Notes in Computer Science","","","","10.1007/978-981-99-4761-4","De-Shuang HuangPrashan PremaratneBaohua JinBoyang QuKang-Hyun JoAbir Hussain","2023","http://link.springer.com/book/10.1007/978-981-99-4761-4","Book"
"Design, Operation and Evaluation of Mobile Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35921-7","Gavriel SalvendyJune Wei","2023","http://link.springer.com/book/10.1007/978-3-031-35921-7","Book"
"Learning Technology for Education Challenges","Communications in Computer and Information Science","","","","10.1007/978-3-031-34754-2","Lorna UdenDario Liberona","2023","http://link.springer.com/book/10.1007/978-3-031-34754-2","Book"
"Digital Economy. Emerging Technologies and Business Innovation","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-42788-6","Rim JallouliMohamed Anis Bach TobjiMeriam BelkhirAna Maria SoaresBeatriz Casais","2023","http://link.springer.com/book/10.1007/978-3-031-42788-6","Book"
"Perspectives and Trends in Education and Technology","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-6585-2","Anabela MesquitaAntónio AbreuJoão Vidal CarvalhoCristina Helena Pinto de Mello","2023","http://link.springer.com/book/10.1007/978-981-19-6585-2","Book"
"Energy and Sustainable Futures: Proceedings of the 3rd ICESF, 2022","Springer Proceedings in Energy","","","","10.1007/978-3-031-30960-1","Jonathan D. NixonAmin Al-HabaibehVladimir VukovicAbhishek Asthana","2023","http://link.springer.com/book/10.1007/978-3-031-30960-1","Book"
"Human-Computer Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35602-5","Masaaki KurosuAyako Hashizume","2023","http://link.springer.com/book/10.1007/978-3-031-35602-5","Book"
"The 16th International Conference Interdisciplinarity in Engineering","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-22375-4","Liviu MoldovanAdrian Gligor","2023","http://link.springer.com/book/10.1007/978-3-031-22375-4","Book"
"Engineering Psychology and Cognitive Ergonomics","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35389-5","Don HarrisWen-Chin Li","2023","http://link.springer.com/book/10.1007/978-3-031-35389-5","Book"
"Digital Economy Post COVID-19 Era","Springer Proceedings in Business and Economics","","","","10.1007/978-981-99-0197-5","Prashant MishraAshu SharmaSayantan KhanraSumit K. KunduSushanta Kumar Mishra","2023","http://link.springer.com/book/10.1007/978-981-99-0197-5","Book"
"Proceedings of The 5th International Conference on Advances in Civil and Ecological Engineering Research","Lecture Notes in Civil Engineering","","","","10.1007/978-981-99-5716-3","Chih-Huang Weng","2024","http://link.springer.com/book/10.1007/978-981-99-5716-3","Book"
"Innovative Technologies and Learning","Lecture Notes in Computer Science","","","","10.1007/978-3-031-40113-8","Yueh-Min HuangTânia Rocha","2023","http://link.springer.com/book/10.1007/978-3-031-40113-8","Book"
"HCI International 2023 Posters","Communications in Computer and Information Science","","","","10.1007/978-3-031-35992-7","Constantine StephanidisMargherita AntonaStavroula NtoaGavriel Salvendy","2023","http://link.springer.com/book/10.1007/978-3-031-35992-7","Book"
"Cutting-Edge Business Technologies in the Big Data Era","Studies in Big Data","","","","10.1007/978-3-031-42463-2","Saad G. Yaseen","2023","http://link.springer.com/book/10.1007/978-3-031-42463-2","Book"
"Methodologies and Intelligent Systems for Technology Enhanced Learning, 12th International Conference","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-20617-7","Marco TemperiniVittorio ScaranoIvana MarenziMilos KravcikElvira PopescuRosa LanzilottiRosella GennariFernando De La PrietaTania Di MascioPierpaolo Vittorini","2023","http://link.springer.com/book/10.1007/978-3-031-20617-7","Book"
"Advanced Information Networking and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-29056-5","Leonard Barolli","2023","http://link.springer.com/book/10.1007/978-3-031-29056-5","Book"
"Smart Technologies for Organizations","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-031-24775-0","Cinzia Dal ZottoAfshin OmidiGeorges Aoun","2023","http://link.springer.com/book/10.1007/978-3-031-24775-0","Book"
"Intelligence for Future Cities","The Urban Book Series","","","","10.1007/978-3-031-31746-0","Robert GoodspeedRaja SenguptaMarketta KyttäChristopher Pettit","2023","http://link.springer.com/book/10.1007/978-3-031-31746-0","Book"
"Natural Language Processing and Chinese Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-031-44693-1","Fei LiuNan DuanQingting XuYu Hong","2023","http://link.springer.com/book/10.1007/978-3-031-44693-1","Book"
"Proceedings of the 2022 International Symposium on Energy Management and Sustainability","Springer Proceedings in Energy","","","","10.1007/978-3-031-30171-1","M. Ziya SogutT. Hikmet KarakocOmer SecginAlper Dalkiran","2023","http://link.springer.com/book/10.1007/978-3-031-30171-1","Book"
"Cross-Cultural Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35939-2","Pei-Luen Patrick Rau","2023","http://link.springer.com/book/10.1007/978-3-031-35939-2","Book"
"Collaboration Technologies and Social Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-031-42141-9","Hideyuki TakadaD. Moritz MarutschkeClaudio AlvarezTomoo InoueYugo HayashiDavinia Hernandez-Leo","2023","http://link.springer.com/book/10.1007/978-3-031-42141-9","Book"
"E-Business and Telecommunications","Communications in Computer and Information Science","","","","10.1007/978-3-031-36840-0","Pierangela SamaratiMarten van SinderenSabrina De Capitani di VimercatiFons Wijnhoven","2023","http://link.springer.com/book/10.1007/978-3-031-36840-0","Book"
"Enterprise Design, Operations, and Computing. EDOC 2022 Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-26886-1","Tiago Prince SalesHenderik A. ProperGiancarlo GuizzardiMarco MontaliFabrizio Maria MaggiClaudenir M. Fonseca","2023","http://link.springer.com/book/10.1007/978-3-031-26886-1","Book"
"Intelligent Methods Systems and Applications in Computing, Communications and Control","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-031-16684-6","Simona DzitacDomnica DzitacFlorin Gheorghe FilipJanusz KacprzykMisu-Jan ManolescuHorea Oros","2023","http://link.springer.com/book/10.1007/978-3-031-16684-6","Book"
"Evaluation of Novel Approaches to Software Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-031-36597-3","Hermann KaindlMike MannionLeszek A. Maciaszek","2023","http://link.springer.com/book/10.1007/978-3-031-36597-3","Book"
"Construction Logistics, Equipment, and Robotics","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-44021-2","Johannes FottnerKonrad NübelDominik Matt","2024","http://link.springer.com/book/10.1007/978-3-031-44021-2","Book"
"Social Computing and Social Media","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35927-9","Adela ComanSimona Vasilache","2023","http://link.springer.com/book/10.1007/978-3-031-35927-9","Book"
"Information and Communication Technologies in Tourism 2023","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-25752-0","Berta Ferrer-RosellDavid MassimoKaterina Berezina","2023","http://link.springer.com/book/10.1007/978-3-031-25752-0","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37126-4","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37126-4","Book"
"New Perspectives and Paradigms in Applied Economics and Business","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-23844-4","William C. Gartner","2023","http://link.springer.com/book/10.1007/978-3-031-23844-4","Book"
"Proceedings of PIANC Smart Rivers 2022","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-6138-0","Yun LiYaan HuPhilippe RigoFrancisco Esteban LeflerGensheng Zhao","2023","http://link.springer.com/book/10.1007/978-981-19-6138-0","Book"
"Machining and Additive Manufacturing","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-99-6094-1","Vishal Santosh SharmaUday Shanker DixitAjay GuptaRajeev VermaVarun Sharma","2024","http://link.springer.com/book/10.1007/978-981-99-6094-1","Book"
"Marketing and Smart Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-9099-1","José Luís ReisMarc K. PeterJosé Antonio Varela GonzálezZorica Bogdanović","2023","http://link.springer.com/book/10.1007/978-981-19-9099-1","Book"
"Proceedings of the 2nd International Conference Engineering Innovations and Sustainable Development","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-38122-5","Valentina Mantulenko","2023","http://link.springer.com/book/10.1007/978-3-031-38122-5","Book"
"Subject-Oriented Business Process Management. Models for Designing Digital Transformations","Communications in Computer and Information Science","","","","10.1007/978-3-031-40213-5","Matthes ElstermannAnke DittmarMatthias Lederer","2023","http://link.springer.com/book/10.1007/978-3-031-40213-5","Book"
"ICT for Health, Accessibility and Wellbeing","Communications in Computer and Information Science","","","","10.1007/978-3-031-29548-5","George Angelos PapadopoulosAchilleas AchilleosEdwige PissalouxRamiro Velázquez","2023","http://link.springer.com/book/10.1007/978-3-031-29548-5","Book"
"Business Process Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-41620-0","Chiara Di FrancescomarinoAndrea BurattinChristian JanieschShazia Sadiq","2023","http://link.springer.com/book/10.1007/978-3-031-41620-0","Book"
"ICSCEA 2021","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-3303-5","J. N. ReddyChien Ming WangVan Hai LuongAnh Tuan Le","2023","http://link.springer.com/book/10.1007/978-981-19-3303-5","Book"
"Tourism, Travel, and Hospitality in a Smart and Sustainable World","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-26829-8","Vicky Katsoni","2023","http://link.springer.com/book/10.1007/978-3-031-26829-8","Book"
"Optimistic Marketing in Challenging Times: Serving Ever-Shifting Customer Needs","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-031-24687-6","Bruna JochimsJuliann Allen","2023","http://link.springer.com/book/10.1007/978-3-031-24687-6","Book"
"Advances in Design and Digital Communication III","Springer Series in Design and Innovation","","","","10.1007/978-3-031-20364-0","Nuno MartinsDaniel Brandão","2023","http://link.springer.com/book/10.1007/978-3-031-20364-0","Book"
"Cyber Security Intelligence and Analytics","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-31860-3","Zheng XuSaed AlrabaeeOctavio Loyola-GonzálezNiken Dwi Wahyu CahyaniNurul Hidayah Ab Rahman","2023","http://link.springer.com/book/10.1007/978-3-031-31860-3","Book"
"Communication and Applied Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-6347-6","Paulo Carlos López-LópezDaniel BarredoÁngel Torres-ToukoumidisAndrea De-SantisÓscar Avilés","2023","http://link.springer.com/book/10.1007/978-981-19-6347-6","Book"
"New Metropolitan Perspectives","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-34211-0","Carmelina BevilacquaPierre-Alexandre BallandChristina KakderiVincenzo Provenzano","2023","http://link.springer.com/book/10.1007/978-3-031-34211-0","Book"
"Proceedings of the 19th International Conference on Computing and Information Technology (IC2IT 2023)","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-30474-3","Phayung MeesadSunantha SodseeWatchareewan JitsakulSakchai Tangwannawit","2023","http://link.springer.com/book/10.1007/978-3-031-30474-3","Book"
"Extended Reality and Metaverse","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-25390-4","Timothy JungM. Claudia tom DieckSandra Maria Correia Loureiro","2023","http://link.springer.com/book/10.1007/978-3-031-25390-4","Book"
"Critical Issues in Head and Neck Oncology","","","","","10.1007/978-3-031-23175-9","Jan B. VermorkenVolker BudachC. René LeemansJean-Pascal MachielsPiero NicolaiBrian O'Sullivan","2023","http://link.springer.com/book/10.1007/978-3-031-23175-9","Book"
"Advances in Forming, Machining and Automation","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-19-3866-5","Uday S. DixitM. KanthababuA. Ramesh BabuS. Udhayakumar","2023","http://link.springer.com/book/10.1007/978-981-19-3866-5","Book"
"Testing Software and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43240-8","Silvia BonfantiAngelo GargantiniPaolo Salvaneschi","2023","http://link.springer.com/book/10.1007/978-3-031-43240-8","Book"
"Sustainable Digital Transformation","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-031-15770-7","Stefano ZaRobert WinterAlessandra Lazazzara","2023","http://link.springer.com/book/10.1007/978-3-031-15770-7","Book"
"Recent Trends in Educational Technology and Administration","Learning and Analytics in Intelligent Systems","","","","10.1007/978-3-031-29016-9","Srikanta PatnaikFred Paas","2023","http://link.springer.com/book/10.1007/978-3-031-29016-9","Book"
"Group Decision and Negotiation in the Era of Multimodal Interactions","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-33780-2","Yu MaemuraMasahide HoritaLiping FangPascale Zaraté","2023","http://link.springer.com/book/10.1007/978-3-031-33780-2","Book"
"Proceedings of I4SDG Workshop 2023","Mechanisms and Machine Science","","","","10.1007/978-3-031-32439-0","Victor PetuyaGiuseppe QuagliaTigran ParikyanGiuseppe Carbone","2023","http://link.springer.com/book/10.1007/978-3-031-32439-0","Book"
"New Energy Power Generation Automation and Intelligent Technology","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-3455-3","Pengfei GuYang XuWeihua ChenRigang ChenYongbin SunZheming Liu","2023","http://link.springer.com/book/10.1007/978-981-99-3455-3","Book"
"Recent Advances in Civil Engineering","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-1862-9","Lakshman NandagiriM. C. NarasimhanShriram Marathe","2023","http://link.springer.com/book/10.1007/978-981-19-1862-9","Book"
"Proceedings of China SAE Congress 2022: Selected Papers","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-1365-7","","2023","http://link.springer.com/book/10.1007/978-981-99-1365-7","Book"
"Proceedings of the 10th Chinese Society of Aeronautics and Astronautics Youth Forum","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-7652-0","Chinese Society of Aeronautics and Astronautics","2023","http://link.springer.com/book/10.1007/978-981-19-7652-0","Book"
"Proceedings of the 7th International Symposium of Space Optical Instruments and Applications","Springer Proceedings in Physics","","","","10.1007/978-981-99-4098-1","H. Paul UrbachHuilin Jiang","2023","http://link.springer.com/book/10.1007/978-981-99-4098-1","Book"
"Building Bridges between Soft and Statistical Methodologies for Data Science","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-031-15509-3","Luis A. García-EscuderoAlfonso GordalizaAgustín MayoMaría Asunción Lubiano GomezMaria Angeles GilPrzemyslaw GrzegorzewskiOlgierd Hryniewicz","2023","http://link.springer.com/book/10.1007/978-3-031-15509-3","Book"
"Linking Theory and Practice of Digital Libraries","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43849-3","Omar AlonsoHelena CousijnGianmaria SilvelloMónica MarreroCarla Teixeira LopesStefano Marchesin","2023","http://link.springer.com/book/10.1007/978-3-031-43849-3","Book"
"Smart Services Summit","Progress in IS","","","","10.1007/978-3-031-36698-7","Jürg MeierhoferShaun WestThierry Buecheler","2023","http://link.springer.com/book/10.1007/978-3-031-36698-7","Book"
"Knowledge Discovery, Knowledge Engineering and Knowledge Management","Communications in Computer and Information Science","","","","10.1007/978-3-031-35924-8","Ana FredDavid AveiroJan DietzJorge BernardinoElio MasciariJoaquim Filipe","2023","http://link.springer.com/book/10.1007/978-3-031-35924-8","Book"
"Proceedings of the 2nd International Conference on Business and Policy Studies","Applied Economics and Policy Studies","","","","10.1007/978-981-99-6441-3","Canh Thien DangJavier Cifuentes-FauraXiaolong Li","2023","http://link.springer.com/book/10.1007/978-981-99-6441-3","Book"
"Integrated Computer Technologies in Mechanical Engineering - 2022","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-36201-9","Mykola NechyporukVladimir PavlikovDmitriy Kritskiy","2023","http://link.springer.com/book/10.1007/978-3-031-36201-9","Book"
"Advances in Best-Worst Method","Lecture Notes in Operations Research","","","","10.1007/978-3-031-40328-6","Jafar RezaeiMatteo BrunelliMajid Mohammadi","2023","http://link.springer.com/book/10.1007/978-3-031-40328-6","Book"
"Persuasive Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-031-30933-5","Alexander MeschtscherjakovCees MiddenJaap Ham","2023","http://link.springer.com/book/10.1007/978-3-031-30933-5","Book"
"Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-0503-2","Scott WalbridgeMazdak Nik-BakhtKelvin Tsun Wai NgManas ShomeM. Shahria AlamAshraf el DamattyGordon Lovegrove","2023","http://link.springer.com/book/10.1007/978-981-19-0503-2","Book"
"Innovation of Businesses, and Digitalization during Covid-19 Pandemic","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-08090-6","Assist. Prof. Bahaaeddin AlareeniProf. Dr. Allam Hamdan","2023","http://link.springer.com/book/10.1007/978-3-031-08090-6","Book"
"Recent Advances in Materials Processing and Characterization","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-19-5347-7","A. ArockiarajanM. DuraiselvamRamesh RajuN. Subba ReddyK. Satyanarayana","2023","http://link.springer.com/book/10.1007/978-981-19-5347-7","Book"
"Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-0968-9","Scott WalbridgeMazdak Nik-BakhtKelvin Tsun Wai NgManas ShomeM. Shahria AlamAshraf el DamattyGordon Lovegrove","2023","http://link.springer.com/book/10.1007/978-981-19-0968-9","Book"
"SDGs in Construction Economics and Organization","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-25498-7","Göran LindahlStefan Christoffer Gottlieb","2023","http://link.springer.com/book/10.1007/978-3-031-25498-7","Book"
"Progress in Digital and Physical Manufacturing","Springer Tracts in Additive Manufacturing","","","","10.1007/978-3-031-33890-8","Joel Oliveira Correia VascoHenrique de Amorim AlmeidaAnabela Gonçalves Rodrigues MartoCarlos Alexandre Bento CapelaFlávio Gabriel da Silva CraveiroHelena Maria Coelho da Rocha Terreiro Galha BártoloLuis Manuel de Jesus CoelhoMário António Simões CorreiaMilena Maria Nogueira VieiraRui Miguel Barreiros Ruben","2023","http://link.springer.com/book/10.1007/978-3-031-33890-8","Book"
"Cross-Cultural Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35946-0","Pei-Luen Patrick Rau","2023","http://link.springer.com/book/10.1007/978-3-031-35946-0","Book"
"Blended Learning : Lessons Learned and Ways Forward","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35731-2","Chen LiSimon K. S. CheungFu Lee WangAngel LuLam For Kwok","2023","http://link.springer.com/book/10.1007/978-3-031-35731-2","Book"
"Proceedings of the 6th International Conference on Indonesian Architecture and Planning (ICIAP 2022)","Lecture Notes in Civil Engineering","","","","10.1007/978-981-99-1403-6","Deva Fosterharoldas SwastoDwita Hadi RahmiYani RahmawatiIsti HidayatiJimly Al-FarabyAlyas Widita","2023","http://link.springer.com/book/10.1007/978-981-99-1403-6","Book"
"Proceedings of the Canadian Society of Civil Engineering Annual Conference 2021","Lecture Notes in Civil Engineering","","","","10.1007/978-981-19-0507-0","Scott WalbridgeMazdak Nik-BakhtKelvin Tsun Wai NgManas ShomeM. Shahria AlamAshraf el DamattyGordon Lovegrove","2023","http://link.springer.com/book/10.1007/978-981-19-0507-0","Book"
"Design, User Experience, and Usability","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35708-4","Aaron MarcusElizabeth RosenzweigMarcelo M. Soares","2023","http://link.springer.com/book/10.1007/978-3-031-35708-4","Book"
"ELECTRIMACS 2022","Lecture Notes in Electrical Engineering","","","","10.1007/978-3-031-24837-5","Serge PierfedericiJean-Philippe Martin","2023","http://link.springer.com/book/10.1007/978-3-031-24837-5","Book"
"Recent Advances in Environmental Sustainability","Environmental Earth Sciences","","","","10.1007/978-3-031-34783-2","Peiyue LiVetrimurugan Elumalai","2023","http://link.springer.com/book/10.1007/978-3-031-34783-2","Book"
"Serious Games","Lecture Notes in Computer Science","","","","10.1007/978-3-031-44751-8","Mads HaahrAlberto Rojas-SalazarStefan Göbel","2023","http://link.springer.com/book/10.1007/978-3-031-44751-8","Book"
"Information Technology in Disaster Risk Reduction","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-34207-3","Terje GjøsæterJaziar RadiantiYuko Murayama","2023","http://link.springer.com/book/10.1007/978-3-031-34207-3","Book"
"Proceedings of the 2nd International Conference on Innovative Solutions in Hydropower Engineering and Civil Engineering","Lecture Notes in Civil Engineering","","","","10.1007/978-981-99-1748-8","Shuren WangJingan LiKui HuXingxian Bao","2023","http://link.springer.com/book/10.1007/978-981-99-1748-8","Book"
"Advances in Automotive Production Technology – Towards Software-Defined Manufacturing and Resilient Supply Chains","ARENA2036","","","","10.1007/978-3-031-27933-1","Niklas KieflFrederik WulleClemens AckermannDaniel Holder","2023","http://link.springer.com/book/10.1007/978-3-031-27933-1","Book"
"Proceedings of the 6th Asia Pacific Conference on Manufacturing Systems and 4th International Manufacturing Engineering Conference","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-99-1245-2","Cucuk Nur RosyidiPringgo Widyo LaksonoWakhid Ahmad JauhariMuhammad Hisjam","2023","http://link.springer.com/book/10.1007/978-981-99-1245-2","Book"
"Advances in Tourism, Technology and Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-9960-4","António AbreuJoão Vidal CarvalhoDália LiberatoIván Suazo Galdames","2023","http://link.springer.com/book/10.1007/978-981-19-9960-4","Book"
"Developments in Design Research and Practice II","Springer Series in Design and Innovation","","","","10.1007/978-3-031-32280-8","Emilia DuarteAnnalisa Di Roma","2023","http://link.springer.com/book/10.1007/978-3-031-32280-8","Book"
"Proceedings of the 6th International Conference on Economic Management and Green Development","Applied Economics and Policy Studies","","","","10.1007/978-981-19-7826-5","Xiaolong LiChunhui YuanJohn Kent","2023","http://link.springer.com/book/10.1007/978-981-19-7826-5","Book"
"Complex Systems Design & Management","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-6511-3","Daniel KrobLefei LiXinguo ZhangJunchen YaoMengyu Guo","2023","http://link.springer.com/book/10.1007/978-981-99-6511-3","Book"
"Sustainable Finance, Digitalization and the Role of Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-08084-5","Bahaaeddin AlareeniAllam Hamdan","2023","http://link.springer.com/book/10.1007/978-3-031-08084-5","Book"
