Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Human-Centered Service Design for Healthcare Transformation","","","","","10.1007/978-3-031-20168-4","Mario A. Pfannstiel","2023","http://link.springer.com/book/10.1007/978-3-031-20168-4","Book"
"Encyclopedia of the Sciences of Learning","","","","","10.1007/978-1-4419-1428-6","Prof. Dr. Norbert M. Seel","2012","http://link.springer.com/referencework/10.1007/978-1-4419-1428-6","ReferenceWork"
"Smart Multimedia","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22061-6","Stefano BerrettiGuan-Ming Su","2022","http://link.springer.com/book/10.1007/978-3-031-22061-6","Book"
"Product Lifecycle Management Enabling Smart X","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-62807-9","Prof. Dr. Felix NyffeneggerJosé RíosLouis RivestProf. Dr. Abdelaziz Bouras","2020","http://link.springer.com/book/10.1007/978-3-030-62807-9","Book"
"Decision Support Systems XIII. Decision Support Systems in An Uncertain World: The Contribution of Digital Twins","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-32534-2","Shaofeng LiuPascale ZaratéDaouda KamissokoIsabelle LindenJason Papathanasiou","2023","http://link.springer.com/book/10.1007/978-3-031-32534-2","Book"
"Science and Technologies for Smart Cities","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-06371-8","Prof. Dr. Sara PaivaXuejun LiSérgio Ivan LopesNishu GuptaProf. Dr. Danda B. RawatDr. Asma PatelProf. Dr. Hamid Reza Karimi ","2022","http://link.springer.com/book/10.1007/978-3-031-06371-8","Book"
"Handbook of Computational Social Science for Policy","","","","","10.1007/978-3-031-16624-2","Eleonora BertoniMatteo FontanaLorenzo GabrielliSerena SignorelliMichele Vespe","2023","http://link.springer.com/book/10.1007/978-3-031-16624-2","Book"
"Human Interface and the Management of Information","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35129-7","Hirohiko MoriYumi Asahi","2023","http://link.springer.com/book/10.1007/978-3-031-35129-7","Book"
"Distributed Computing and Artificial Intelligence, Special Sessions I, 20th International Conference","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-38318-2","Rashid MehmoodVictor AlvesIsabel PraçaJarosław WikarekJavier Parra-DomínguezRoussanka LoukanovaIgnacio de MiguelTiago PintoRicardo NunesMichela Ricca","2023","http://link.springer.com/book/10.1007/978-3-031-38318-2","Book"
"HCI in Business, Government and Organizations","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05544-7","Fiona Fui-Hoon NahKeng Siau","2022","http://link.springer.com/book/10.1007/978-3-031-05544-7","Book"
"Proceedings of the 5th International Conference on Building Energy and Environment","Environmental Science and Engineering","","","","10.1007/978-981-19-9822-5","Liangzhu Leon WangHua GeZhiqiang John ZhaiDahai QiMohamed OufChanjuan SunDengjia Wang","2023","http://link.springer.com/book/10.1007/978-981-19-9822-5","Book"
"Service Oriented, Holonic and Multi-agent Manufacturing Systems for Industry of the Future","Studies in Computational Intelligence","","","","10.1007/978-3-030-99108-1","Prof. Theodor BorangiuProf. Damien TrentesauxProf. Paulo LeitãoProf. Olivier CardinProf. Laurent Joblot","2022","http://link.springer.com/book/10.1007/978-3-030-99108-1","Book"
"Persuasive Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-030-79460-6","Raian AliBirgit LugrinFred Charles","2021","http://link.springer.com/book/10.1007/978-3-030-79460-6","Book"
"Pattern Recognition, Computer Vision, and Image Processing. ICPR 2022 International Workshops and Challenges","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37660-3","Jean-Jacques RousseauBill Kapralos","2023","http://link.springer.com/book/10.1007/978-3-031-37660-3","Book"
"Advances in Data Science and Information Engineering","Transactions on Computational Science and Computational Intelligence","","","","10.1007/978-3-030-71704-9","Robert StahlbockGary M. WeissMahmoud Abou-NasrCheng-Ying YangDr. Hamid R. ArabniaLeonidas Deligiannidis","2021","http://link.springer.com/book/10.1007/978-3-030-71704-9","Book"
"Operations, Logistics and Supply Chain Management","Lecture Notes in Logistics","","","","10.1007/978-3-319-92447-2","Prof. Dr. Henk ZijmProf. Dr. Matthias KlumppProf. Dr. Alberto RegattieriProf. Dr. Sunderesh Heragu","2019","http://link.springer.com/book/10.1007/978-3-319-92447-2","Book"
"Information Technology and Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-33261-6","Álvaro RochaCarlos FerrásWaldo Ibarra","2023","http://link.springer.com/book/10.1007/978-3-031-33261-6","Book"
"Advances in Conceptual Modeling","Lecture Notes in Computer Science","","","","10.1007/978-3-031-47112-4","Tiago Prince SalesJoão AraújoJosé BorbinhaGiancarlo Guizzardi","2023","http://link.springer.com/book/10.1007/978-3-031-47112-4","Book"
"Proceedings of International Conference on Recent Innovations in Computing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-9876-8","Yashwant SinghPradeep Kumar SinghMaheshkumar H. KolekarArpan Kumar KarPaulo J. Sequeira Gonçalves","2023","http://link.springer.com/book/10.1007/978-981-19-9876-8","Book"
"Artificial Intelligence and Machine Learning for Sustainable Development Case Studies in Emerging Markets","FinTech and Artificial Intelligence for Sustainable Development","","","","10.1007/978-3-031-37776-1_16","David Mhlanga","2023","http://link.springer.com/chapter/10.1007/978-3-031-37776-1_16","Chapter"
"Computational Science and Its Applications – ICCSA 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10542-5","Prof. Dr. Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A. C. RochaDr. Chiara Garau","2022","http://link.springer.com/book/10.1007/978-3-031-10542-5","Book"
"Advances in Information Technology in Civil and Building Engineering","Lecture Notes in Civil Engineering","","","","10.1007/978-3-031-32515-1","Sebastian SkatullaHans Beushausen","2023","http://link.springer.com/book/10.1007/978-3-031-32515-1","Book"
"Business Process Management Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-37453-2","Dr. Chiara Di FrancescomarinoRemco DijkmanUwe Zdun","2019","http://link.springer.com/book/10.1007/978-3-030-37453-2","Book"
"Artificial Intelligence Technology","","","","","10.1007/978-981-19-2879-6","Huawei Technologies Co., Ltd.","2023","http://link.springer.com/book/10.1007/978-981-19-2879-6","Book"
"Ambient Intelligence – Software and Applications – 14th International Symposium on Ambient Intelligence","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-43461-7","Paulo NovaisVicente Julián IngladaMiguel J. HornosIchiro SatohDavide CarneiroJoão CarneiroRicardo S. Alonso","2023","http://link.springer.com/book/10.1007/978-3-031-43461-7","Book"
"Mental Health Informatics","Health Informatics","","","","10.1007/978-3-030-70558-9","Jessica D. TenenbaumPiper A. Ranallo","2021","http://link.springer.com/book/10.1007/978-3-030-70558-9","Book"
"Proceedings of Eighth International Congress on Information and Communication Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-981-99-3043-2","Xin-She YangR. Simon SherrattNilanjan DeyAmit Joshi","2024","http://link.springer.com/book/10.1007/978-981-99-3043-2","Book"
"Current Global Practices of Corporate Social Responsibility","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-030-68386-3","Samuel O. Idowu","2021","http://link.springer.com/book/10.1007/978-3-030-68386-3","Book"
"Learning and Collaboration Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-031-34550-0","Panayiotis ZaphirisAndri Ioannou","2023","http://link.springer.com/book/10.1007/978-3-031-34550-0","Book"
"Product-Focused Software Process Improvement","Lecture Notes in Computer Science","","","","10.1007/978-3-030-91452-3","Luca ArditoAndreas JedlitschkaDr. Maurizio MorisioProf. Marco Torchiano","2021","http://link.springer.com/book/10.1007/978-3-030-91452-3","Book"
"Advances in Guidance, Navigation and Control","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-6613-2","Liang YanHaibin DuanYimin Deng","2023","http://link.springer.com/book/10.1007/978-981-19-6613-2","Book"
"Human-Computer Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35599-8","Masaaki KurosuAyako Hashizume","2023","http://link.springer.com/book/10.1007/978-3-031-35599-8","Book"
"User Experience Design in the Era of Automated Driving","Studies in Computational Intelligence","","","","10.1007/978-3-030-77726-5","Prof. Dr. Andreas RienerProf. Dr. Myounghoon JeonDr. Ignacio Alvarez","2022","http://link.springer.com/book/10.1007/978-3-030-77726-5","Book"
"Adoption of Data Analytics in Higher Education Learning and Teaching","Advances in Analytics for Learning and Teaching","","","","10.1007/978-3-030-47392-1","Dirk IfenthalerDavid Gibson","2020","http://link.springer.com/book/10.1007/978-3-030-47392-1","Book"
"Recent Advances in Internet of Things and Machine Learning","Intelligent Systems Reference Library","","","","10.1007/978-3-030-90119-6","Prof. Valentina E. BalasVijender Kumar SolankiDr. Raghvendra Kumar","2022","http://link.springer.com/book/10.1007/978-3-030-90119-6","Book"
"International Conference on Innovative Computing and Communications","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-2821-5","Deepak GuptaAshish KhannaSiddhartha BhattacharyyaAboul Ella HassanienSameer AnandAjay Jaiswal","2023","http://link.springer.com/book/10.1007/978-981-19-2821-5","Book"
"Digital Disruption in Healthcare","Healthcare Delivery in the Information Age","","","","10.1007/978-3-030-95675-2","Nilmini WickramasingheSuresh ChalasaniElliot Sloane","2022","http://link.springer.com/book/10.1007/978-3-030-95675-2","Book"
"Hybrid Intelligent Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96305-7","Dr. Ajith AbrahamDr. Patrick SiarryDr. Vincenzo PiuriDr. Niketa GandhiDr. Gabriella CasalinoDr. Oscar CastilloDr. Patrick Hung","2022","http://link.springer.com/book/10.1007/978-3-030-96305-7","Book"
"The Palgrave Handbook of Corporate Sustainability in the Digital Era","","","","","10.1007/978-3-030-42412-1","Seung Ho ParkMaria Alejandra Gonzalez-PerezDinorá Eliete Floriani","2021","http://link.springer.com/book/10.1007/978-3-030-42412-1","Book"
"Recent Advancements in Civil Engineering","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-4396-5","Boeing LaishramAbhay Tawalare","2022","http://link.springer.com/book/10.1007/978-981-16-4396-5","Book"
"Proceedings of the International Field Exploration and Development Conference 2021","Springer Series in Geomechanics and Geoengineering","","","","10.1007/978-981-19-2149-0","Jia'en Lin","2022","http://link.springer.com/book/10.1007/978-981-19-2149-0","Book"
"Augmented Reality, Virtual Reality, and Computer Graphics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-87595-4","Prof. Lucio Tommaso De PaolisPasquale ArpaiaPatrick Bourdot","2021","http://link.springer.com/book/10.1007/978-3-030-87595-4","Book"
"A Beginner's Guide to Introduce Artificial Intelligence in Teaching and Learning","","","","","10.1007/978-3-031-32653-0","Muralidhar KurniMujeeb Shaik MohammedSrinivasa K G","2023","http://link.springer.com/book/10.1007/978-3-031-32653-0","Book"
"Wireless and Satellite Systems","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-93398-2","Qing GuoWeixiao MengProf. Min JiaXue Wang","2022","http://link.springer.com/book/10.1007/978-3-030-93398-2","Book"
"Intelligent Cyber-Physical Systems for Autonomous Transportation","Internet of Things","","","","10.1007/978-3-030-92054-8","Sahil GargDr. Gagangeet Singh AujlaKuljeet KaurDr. Syed Hassan Ahmed Shah","2022","http://link.springer.com/book/10.1007/978-3-030-92054-8","Book"
"Health Information Science","Lecture Notes in Computer Science","","","","10.1007/978-981-99-7108-4","Yan LiZhisheng HuangManik SharmaLu ChenRui Zhou","2023","http://link.springer.com/book/10.1007/978-981-99-7108-4","Book"
"Practicable Learning Analytics","Advances in Analytics for Learning and Teaching","","","","10.1007/978-3-031-27646-0","Olga VibergÅke Grönlund","2023","http://link.springer.com/book/10.1007/978-3-031-27646-0","Book"
"HCI in Mobility, Transport, and Automotive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-031-04987-3","Prof. Dr. Heidi Krömker","2022","http://link.springer.com/book/10.1007/978-3-031-04987-3","Book"
"Collaborative Explainable AI: A Non-algorithmic Approach to Generating Explanations of AI","HCI International 2021 - Late Breaking Posters","","","","10.1007/978-3-030-90176-9_20","Tauseef Ibne MamunRobert R. HoffmanShane T. Mueller","2021","http://link.springer.com/chapter/10.1007/978-3-030-90176-9_20","Chapter"
"HCI International 2022 – Late Breaking Papers: HCI for Health, Well-being, Universal Access and Healthy Aging","Lecture Notes in Computer Science","","","","10.1007/978-3-031-17902-0","Vincent G. DuffyQin GaoJia ZhouMargherita AntonaConstantine Stephanidis","2022","http://link.springer.com/book/10.1007/978-3-031-17902-0","Book"
"Human Centred Intelligent Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-3424-9","Alfred ZimmermannR.J. HowlettLakhmi C. Jain","2023","http://link.springer.com/book/10.1007/978-981-99-3424-9","Book"
"2021 International Conference on Big Data Analytics for Cyber-Physical System in Smart City","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-16-7469-3","Prof. Mohammed AtiquzzamanProf. Dr. Dr. Neil YenProf. Zheng Xu","2022","http://link.springer.com/book/10.1007/978-981-16-7469-3","Book"
"Digital Interaction and Machine Intelligence","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-37649-8","Cezary BieleJanusz KacprzykWiesław KopećJan W. OwsińskiAndrzej RomanowskiMarcin Sikorski","2023","http://link.springer.com/book/10.1007/978-3-031-37649-8","Book"
"Artificial Intelligence, Learning and Computation in Economics and Finance","Understanding Complex Systems","","","","10.1007/978-3-031-15294-8","Ragupathy Venkatachalam","2023","http://link.springer.com/book/10.1007/978-3-031-15294-8","Book"
"Advances in the Human Side of Service Engineering","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80840-2","Dr. Christine LeitnerWalter GanzDebra SatterfieldClara Bassano","2021","http://link.springer.com/book/10.1007/978-3-030-80840-2","Book"
"International Conference on Cognitive based Information Processing and Applications (CIPA 2021)","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-16-5857-0","Bernard J. JansenHaibo LiangDr. Jun Ye","2022","http://link.springer.com/book/10.1007/978-981-16-5857-0","Book"
"Intelligent Tutoring Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-80421-3","Prof. Alexandra I. CristeaDr. Christos Troussas","2021","http://link.springer.com/book/10.1007/978-3-030-80421-3","Book"
"Computational Intelligence Techniques for Green Smart Cities","Green Energy and Technology","","","","10.1007/978-3-030-96429-0","Prof. Mohamed LahbyProf. Ala Al-FuqahaAssoc. Prof. Yassine Maleh","2022","http://link.springer.com/book/10.1007/978-3-030-96429-0","Book"
"Education, Research and Business Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-6755-9","Cristian CiureaPaul PocatiluFlorin Gheorghe Filip","2023","http://link.springer.com/book/10.1007/978-981-19-6755-9","Book"
"XV International Scientific Conference “INTERAGROMASH 2022”","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-21432-5","Alexey BeskopylnyMark ShamtsyanViktor Artiukh","2023","http://link.springer.com/book/10.1007/978-3-031-21432-5","Book"
"Digital Transformation for a Sustainable Society in the 21st Century","Lecture Notes in Computer Science","","","","10.1007/978-3-030-29374-1","Dr. Ilias O. PappasProf. Dr. Patrick MikalefProf. Yogesh K. DwivediLetizia JaccheriProf. John KrogstieMatti Mäntymäki","2019","http://link.springer.com/book/10.1007/978-3-030-29374-1","Book"
"Advances in Artificial Intelligence – IBERAMIA 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22419-5","Ana Cristina Bicharra GarciaMariza FerroJulio Cesar Rodríguez Ribón","2022","http://link.springer.com/book/10.1007/978-3-031-22419-5","Book"
"Participatory Design","Synthesis Lectures on Human-Centered Informatics","","","","10.1007/978-3-031-02235-7","Susanne BødkerChristian DindlerOle S. IversenRachel C. Smith","2022","http://link.springer.com/book/10.1007/978-3-031-02235-7","Book"
"Digital Interaction and Machine Intelligence","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-11432-8","Cezary BieleProf. Janusz KacprzykWiesław KopećJan W. OwsińskiAndrzej RomanowskiProf. Marcin Sikorski","2022","http://link.springer.com/book/10.1007/978-3-031-11432-8","Book"
"The Palgrave Handbook of Servant Leadership","","","","","10.1007/978-3-031-01323-2","Gary E. Roberts","2023","http://link.springer.com/referencework/10.1007/978-3-031-01323-2","ReferenceWork"
"Introducing HR Analytics with Machine Learning","","","","","10.1007/978-3-030-67626-1","Christopher M. RosettAustin Hagerty","2021","http://link.springer.com/book/10.1007/978-3-030-67626-1","Book"
"Perspectives and Trends in Education and Technology","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-5414-8","Anabela MesquitaAntónio AbreuJoão Vidal CarvalhoCleuciliz SantanaCristina Helena Pinto de Mello","2023","http://link.springer.com/book/10.1007/978-981-99-5414-8","Book"
"Human-Computer Interaction – INTERACT 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85613-7","Carmelo ArditoRosa LanzilottiAlessio MaliziaHelen PetrieAntonio PiccinnoDr. Giuseppe DesoldaKori Inkpen","2021","http://link.springer.com/book/10.1007/978-3-030-85613-7","Book"
"Gerontechnology. A Clinical Perspective","Practical Issues in Geriatrics","","","","10.1007/978-3-031-32246-4","Alberto PilottoWalter Maetzler","2023","http://link.springer.com/book/10.1007/978-3-031-32246-4","Book"
"Handbook of Social Inclusion","","","","","10.1007/978-3-030-89594-5","Pranee Liamputtong","2022","http://link.springer.com/referencework/10.1007/978-3-030-89594-5","ReferenceWork"
"Applications for Artificial Intelligence and Digital Forensics in National Security","Advanced Sciences and Technologies for Security Applications","","","","10.1007/978-3-031-40118-3","Reza Montasari","2023","http://link.springer.com/book/10.1007/978-3-031-40118-3","Book"
"Computational Science and Its Applications – ICCSA 2023 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-37108-0","Osvaldo GervasiBeniamino MurganteAna Maria A. C. RochaChiara GarauFrancesco ScorzaYeliz KaracaCarmelo M. Torre","2023","http://link.springer.com/book/10.1007/978-3-031-37108-0","Book"
"The Fourth Industrial Revolution","","","","","10.1007/978-981-16-1614-3","Alan NankervisJulia ConnellAlan MontagueJohn Burgess","2021","http://link.springer.com/book/10.1007/978-981-16-1614-3","Book"
"Extended Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43401-3","Lucio Tommaso De PaolisPasquale ArpaiaMarco Sacco","2023","http://link.springer.com/book/10.1007/978-3-031-43401-3","Book"
"Intelligent Data Engineering and Analytics","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-6624-7","Dr. Suresh Chandra SatapathyDr. Peter PeerDr. Jinshan TangDr. Vikrant BhatejaDr. Anumoy Ghosh","2022","http://link.springer.com/book/10.1007/978-981-16-6624-7","Book"
"Business Modeling and Software Design","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-79976-2","Dr. Boris Shishkov","2021","http://link.springer.com/book/10.1007/978-3-030-79976-2","Book"
"Emerging Research in Computing, Information, Communication and Applications","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-1342-5","Prof. N. R. ShettyProf. L. M. PatnaikProf. H. C. NagarajDr. Prasad N. HamsavathDr. N. Nalini","2022","http://link.springer.com/book/10.1007/978-981-16-1342-5","Book"
"Technology-Enhanced Learning and the Virtual University","University Development and Administration","","","","10.1007/978-981-99-4170-4","Michael David SankeyHenk HuijserRachel Fitzgerald","2023","http://link.springer.com/referencework/10.1007/978-981-99-4170-4","ReferenceWork"
"Artificial Intelligence in the Gulf","","","","","10.1007/978-981-16-0771-4","Dr. Elie AzarAnthony N. Haddad","2021","http://link.springer.com/book/10.1007/978-981-16-0771-4","Book"
"Disruptive Technologies: The Convergence of New Paradigms in Architecture","Springer Series in Adaptive Environments","","","","10.1007/978-3-031-14160-7","Philippe MorelHenriette Bier","2023","http://link.springer.com/book/10.1007/978-3-031-14160-7","Book"
"Social Computing and Social Media: Experience Design and Social Network Analysis","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77626-8","Dr. Gabriele Meiselwitz","2021","http://link.springer.com/book/10.1007/978-3-030-77626-8","Book"
"Mobile and Ubiquitous Systems: Computing, Networking and Services","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-34776-4","Shangguan LongfeiPriyantha Bodhi","2023","http://link.springer.com/book/10.1007/978-3-031-34776-4","Book"
"Participatory Design Landscape for the Human-Machine Collaboration, Interaction and Automation at the Frontiers of HCI (PDL 2021)","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85607-6_78","Wiesław KopećCezary BieleMonika KornackaGrzegorz PochwatkoAnna JaskulskaKinga SkorupskaJulia PaluchPiotr GagoBarbara KarpowiczMarcin NiewińskiRafał Masłyk","2021","http://link.springer.com/chapter/10.1007/978-3-030-85607-6_78","Chapter"
"Ubiquitous Intelligent Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-2541-2","P. KaruppusamyDr. Fausto Pedro García MárquezDr. Tu N. Nguyen","2022","http://link.springer.com/book/10.1007/978-981-19-2541-2","Book"
"Towards Trustworthy Artificial Intelligent Systems","Intelligent Systems, Control and Automation: Science and Engineering","","","","10.1007/978-3-031-09823-9","Maria Isabel Aldinhas FerreiraMohammad Osman Tokhi","2022","http://link.springer.com/book/10.1007/978-3-031-09823-9","Book"
"Artificial Intelligence in Models, Methods and Applications","Studies in Systems, Decision and Control","","","","10.1007/978-3-031-22938-1","Olga DolininaIgor BessmertnyAlexander BrovkoVladik KreinovichVitaly PechenkinAlexey LvovVadim Zhmud","2023","http://link.springer.com/book/10.1007/978-3-031-22938-1","Book"
"Artificial Intelligence and People with Disabilities: a Reflection on Human–AI Partnerships","Humanity Driven AI","","","","10.1007/978-3-030-72188-6_14","Jason J. G. White","2022","http://link.springer.com/chapter/10.1007/978-3-030-72188-6_14","Chapter"
"Extended Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-43404-4","Lucio Tommaso De PaolisPasquale ArpaiaMarco Sacco","2023","http://link.springer.com/book/10.1007/978-3-031-43404-4","Book"
"Human Aspects of IT for the Aged Population","Lecture Notes in Computer Science","","","","10.1007/978-3-031-34866-2","Qin GaoJia Zhou","2023","http://link.springer.com/book/10.1007/978-3-031-34866-2","Book"
"Proceedings of Sixth International Congress on Information and Communication Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-981-16-2377-6","Prof. Dr. Xin-She YangProf. Simon SherrattDr. Nilanjan DeyDr. Amit Joshi","2022","http://link.springer.com/book/10.1007/978-981-16-2377-6","Book"
"Information and Software Technologies","Communications in Computer and Information Science","","","","10.1007/978-3-031-16302-9","Audrius LopataDaina GudonienėRita Butkienė","2022","http://link.springer.com/book/10.1007/978-3-031-16302-9","Book"
"HCI International 2020 - Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-50726-8","Prof. Constantine StephanidisDr. Margherita Antona","2020","http://link.springer.com/book/10.1007/978-3-030-50726-8","Book"
"Signal and Information Processing, Networking and Computers","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-9968-0","Yue WangYuyang LiuJiaqi ZouMengyao Huo","2023","http://link.springer.com/book/10.1007/978-981-19-9968-0","Book"
"Collaborative Knowledge Management Through Product Lifecycle","","","","","10.1007/978-981-19-9626-9","Hongwei WangGongzhuang Peng","2023","http://link.springer.com/book/10.1007/978-981-19-9626-9","Book"
"Serious Games","Lecture Notes in Computer Science","","","","10.1007/978-3-030-88272-3","Bobbie FletcherMinhua MaStefan GöbelJannicke Baalsrud HaugeTim Marsh","2021","http://link.springer.com/book/10.1007/978-3-030-88272-3","Book"
"Digitalisation: Opportunities and Challenges for Business","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-26953-0","Bahaaeddin AlareeniAllam HamdanReem KhamisRim El Khoury","2023","http://link.springer.com/book/10.1007/978-3-031-26953-0","Book"
"Cross-Cultural Design. Applications in Learning, Arts, Cultural Heritage, Creative Industries, and Virtual Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06047-2","Prof. Pei-Luen Patrick Rau","2022","http://link.springer.com/book/10.1007/978-3-031-06047-2","Book"
"Sustainability and Innovation in Manufacturing Enterprises","Advances in Sustainability Science and Technology","","","","10.1007/978-981-16-7365-8","Prof. Anca DraghiciLarisa Ivascu","2022","http://link.springer.com/book/10.1007/978-981-16-7365-8","Book"
"Enterprise, Business-Process and Information Systems Modeling","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-79186-5","Adriano AugustoAsif GillSelmin NurcanDr. Iris Reinhartz-BergerProf. Rainer SchmidtJelena Zdravkovic","2021","http://link.springer.com/book/10.1007/978-3-030-79186-5","Book"
"HCI International 2021 - Late Breaking Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-90179-0","Prof. Constantine StephanidisDr. Margherita AntonaDr. Stavroula Ntoa","2021","http://link.springer.com/book/10.1007/978-3-030-90179-0","Book"
"Scientific Foundations of Digital Governance and Transformation","Public Administration and Information Technology","","","","10.1007/978-3-030-92945-9","Yannis CharalabidisLeif Skiftenes FlakPh.D. Gabriela Viale Pereira","2022","http://link.springer.com/book/10.1007/978-3-030-92945-9","Book"
"Digital and Strategic Innovation for Alpine Health Tourism","SpringerBriefs in Applied Sciences and Technology","","","","10.1007/978-3-031-15457-7","Daniele SpoladoreElena PessotMarco Sacco","2023","http://link.springer.com/book/10.1007/978-3-031-15457-7","Book"
"HCI for Cybersecurity, Privacy and Trust","Lecture Notes in Computer Science","","","","10.1007/978-3-031-35822-7","Abbas Moallem","2023","http://link.springer.com/book/10.1007/978-3-031-35822-7","Book"
"Information and Communication Technologies in Tourism 2019","","","","","10.1007/978-3-030-05940-8","Dr. Juho PesonenDr. Julia Neidhardt","2019","http://link.springer.com/book/10.1007/978-3-030-05940-8","Book"
"Advances in Ergonomics in Design","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-79760-7","Dr. Francisco Rebelo","2021","http://link.springer.com/book/10.1007/978-3-030-79760-7","Book"
"Design, User Experience, and Usability:  UX Research and Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78221-4","Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron Marcus","2021","http://link.springer.com/book/10.1007/978-3-030-78221-4","Book"
"Mission AI","Research for Policy","","","","10.1007/978-3-031-21448-6","Haroon SheikhCorien PrinsErik Schrijvers","2023","http://link.springer.com/book/10.1007/978-3-031-21448-6","Book"
"Integrated Reporting","CSR, Sustainability, Ethics & Governance","","","","10.1007/978-3-030-01719-4","Samuel O. IdowuMara Del Baldo","2019","http://link.springer.com/book/10.1007/978-3-030-01719-4","Book"
"The Wetland Book","","","","","10.1007/978-90-481-9659-3","C. Max FinlaysonMark EverardProf. Kenneth IrvineDr. Robert J. McInnesBeth A. MiddletonAnne A. van DamNick C. Davidson","2018","http://link.springer.com/referencework/10.1007/978-90-481-9659-3","ReferenceWork"
"Technology Supported Active Learning","Lecture Notes in Educational Technology","","","","10.1007/978-981-16-2082-9","Carlos Vaz de CarvalhoMerja Bauters","2021","http://link.springer.com/book/10.1007/978-981-16-2082-9","Book"
"Advances in Information Retrieval","Lecture Notes in Computer Science","","","","10.1007/978-3-031-28238-6","Jaap KampsLorraine GoeuriotFabio CrestaniMaria MaistroHideo JohoBrian DavisCathal GurrinUdo KruschwitzAnnalina Caputo","2023","http://link.springer.com/book/10.1007/978-3-031-28238-6","Book"
"Social Computing and Social Media: Applications in Marketing, Learning, and Health","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77685-5","Dr. Gabriele Meiselwitz","2021","http://link.springer.com/book/10.1007/978-3-030-77685-5","Book"
