Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Abstracts from the Irish Thoracic Society Annual Scientific Meeting 2021","Irish Journal of Medical Science (1971 -)","","190","5","10.1007/s11845-021-02845-3","","2021","http://link.springer.com/article/10.1007/s11845-021-02845-3","Article"
"Biden’s Security Policy: Democratic Security or Democratic Exceptionalism?","Intereconomics","","56","1","10.1007/s10272-021-0945-1","Simona R. Soare","2021","http://link.springer.com/article/10.1007/s10272-021-0945-1","Article"
"An integrated approach for a sustainable supplier selection based on Industry 4.0 concept","Environmental Science and Pollution Research","","","","10.1007/s11356-021-17445-y","Alireza FallahpourKuan Yew WongSrithar RajooAmir M. Fathollahi-FardJurgita AntuchevicieneSina Nayeri","2021","http://link.springer.com/article/10.1007/s11356-021-17445-y","Article"
"Laboratory test ordering in inpatient hospitals: a systematic review on the effects and features of clinical decision support systems","BMC Medical Informatics and Decision Making","","21","1","10.1186/s12911-020-01384-8","Sahar ZareZahra MeidaniMohammad ShirdeliEhsan Nabovati","2021","http://link.springer.com/article/10.1186/s12911-020-01384-8","Article"
"A future for seafood point-of-origin testing using DNA and stable isotope signatures","Reviews in Fish Biology and Fisheries","","32","2","10.1007/s11160-021-09680-w","Marine CusaKatie St John GlewClive TruemanStefano MarianiLeah BuckleyFrancis NeatCatherine Longo","2022","http://link.springer.com/article/10.1007/s11160-021-09680-w","Article"
"Postdigital Applied Systems Science Education: Toward an Integral Framework, Curriculum, and Pedagogy","Postdigital Science and Education","","4","3","10.1007/s42438-022-00305-4","Michael HoganOwen Harney","2022","http://link.springer.com/article/10.1007/s42438-022-00305-4","Article"
"Protocol for the Metformin Aneurysm Trial (MAT): a placebo-controlled randomised trial testing whether metformin reduces the risk of serious complications of abdominal aortic aneurysm","Trials","","22","1","10.1186/s13063-021-05915-0","Jonathan GolledgeClare ArnottJoseph MoxonHelen MonaghanRichard NormanDylan MorrisQiang LiGreg JonesJustin RoakeMatt BownBruce Neal","2021","http://link.springer.com/article/10.1186/s13063-021-05915-0","Article"
"Disruptive Technologies for Achieving Supply Chain Resilience in COVID-19 Era: An Implementation Case Study of Satellite Imagery and Blockchain Technologies in Fish Supply Chain","Information Systems Frontiers","","24","4","10.1007/s10796-021-10228-3","Tuhin SenguptaGopalakrishnan NarayanamurthyRoger MoserVijay PereiraDevleena Bhattacharjee","2022","http://link.springer.com/article/10.1007/s10796-021-10228-3","Article"
"Involvement of frontline clinicians in healthcare technology development: Lessons learned from a ventilator project","Health and Technology","","12","2","10.1007/s12553-022-00655-w","Margaret Chen-Mei LinTae-Ho KimWoo Soo KimIngrid HakansonAli HusseinLillian Hung","2022","http://link.springer.com/article/10.1007/s12553-022-00655-w","Article"
"Cultural Safety and Child Protection Responses in Hospitals: a Scoping Review","International Journal on Child Maltreatment: Research, Policy and Practice","","4","1","10.1007/s42448-020-00065-3","Tara FlemingtonMark LockJoanne ShippDonna HartzBob LonneJennifer Anne Fraser","2021","http://link.springer.com/article/10.1007/s42448-020-00065-3","Article"
"Use of Injection Drugs and Any Form of Methamphetamine in the Portland, OR Metro Area as a Driver of an HIV Time–Space Cluster: Clackamas, Multnomah, and Washington Counties, 2018–2020","AIDS and Behavior","","26","6","10.1007/s10461-021-03522-3","Jaime WaltersLea BusyChristopher HamelKelsi JungeTimothy MenzaJaxon MitchellTaylor PinsentKim ToevsJennifer Vines","2022","http://link.springer.com/article/10.1007/s10461-021-03522-3","Article"
"How the Structures Provided by Social Media Enable Collaborative Outcomes: A Study of Service Co-creation in Nonprofits","Information Systems Frontiers","","24","2","10.1007/s10796-020-10090-9","Fatuma NamisangoKyeong KangGhassan Beydoun","2022","http://link.springer.com/article/10.1007/s10796-020-10090-9","Article"
"Gamification in software engineering: the mediating role of developer engagement and job satisfaction","Empirical Software Engineering","","27","2","10.1007/s10664-021-10062-w","Klaas-Jan StolMario SchaarschmidtShelly Goldblit","2021","http://link.springer.com/article/10.1007/s10664-021-10062-w","Article"
"Guide to Enhanced Recovery for Cancer Patients Undergoing Surgery: ERAS and Oesophagectomy","Annals of Surgical Oncology","","29","1","10.1245/s10434-021-10384-5","Krishna Moorthy MDLaura Halliday MBChB, MSc","2022","http://link.springer.com/article/10.1245/s10434-021-10384-5","Article"
"Development of Long and Short Forms of the Multilevel Resilience Resource Measure for African American/Black Adults Living with HIV","AIDS and Behavior","","26","7","10.1007/s10461-022-03579-8","Akilah J. DulinJoseph L. FavaValerie A. EarnshawSannisha K. DaleMichael P. CareyMarta Wilson-BarthesMichael J. MugaveroSarah Dougherty-SheffBernadette JohnsonSonia NapravnikDeana AgilChanelle J. Howe","2022","http://link.springer.com/article/10.1007/s10461-022-03579-8","Article"
"Crowdsourcing and open innovation: a systematic literature review, an integrated framework and a research agenda","Review of Managerial Science","","16","5","10.1007/s11846-021-00482-9","Livio CricelliMichele GrimaldiSilvia Vermicelli","2022","http://link.springer.com/article/10.1007/s11846-021-00482-9","Article"
"Parametric modeling and application of tunnel based on BIM","International Journal on Interactive Design and Manufacturing (IJIDeM)","","","","10.1007/s12008-022-00942-w","Yongzhu ZhengShicheng Zheng","2022","http://link.springer.com/article/10.1007/s12008-022-00942-w","Article"
"Integration of BIM and GIS for Construction Automation, a Systematic Literature Review (SLR) Combining Bibliometric and Qualitative Analysis","Archives of Computational Methods in Engineering","","28","7","10.1007/s11831-021-09545-2","Sina KarimiIvanka Iordanova","2021","http://link.springer.com/article/10.1007/s11831-021-09545-2","Article"
"A systematic framework for the complex system engineering of city data governance","Urban Informatics","","1","1","10.1007/s44212-022-00016-y","Chen GuoDongwen ZhuYi DingHao LiuYingying Zhao","2022","http://link.springer.com/article/10.1007/s44212-022-00016-y","Article"
"Socially assistive robots on the market","Zeitschrift für Gerontologie und Geriatrie","","55","5","10.1007/s00391-022-02087-7","Prof. Dr. Christoph StrünckVerena ReuterVera GerlingPia-Saskia BergAnja Ehlers","2022","http://link.springer.com/article/10.1007/s00391-022-02087-7","Article"
"Digitalisation, data-driven dynamic capabilities and responsible innovation: An empirical study of SMEs in China","Asia Pacific Journal of Management","","","","10.1007/s10490-022-09845-6","Yantai ChenJing LiJingwen Zhang","2022","http://link.springer.com/article/10.1007/s10490-022-09845-6","Article"
"A co-designed heuristic guide for investigating the peace-sustainability nexus in the context of global change","Sustainability Science","","16","4","10.1007/s11625-021-00970-7","Dahlia SimanganHassan VirjiCullen HendrixMoinul IslamShinji KanekoYoung-sam MaReinhard MechlerPrem PangotraKatie PetersAyyoob SharifiShamsul Hadi Shams","2021","http://link.springer.com/article/10.1007/s11625-021-00970-7","Article"
"Tech Public of Erosion: the Formation and Transformation of the Palestinian Tech Entrepreneurial Public","Computer Supported Cooperative Work (CSCW)","","31","2","10.1007/s10606-021-09419-y","Nina Boulus-RødjePernille Bjørn","2022","http://link.springer.com/article/10.1007/s10606-021-09419-y","Article"
"Applying Digital Technologies to Tackle Teen Dating Violence: a Systematic Review","Trends in Psychology","","","","10.1007/s43076-022-00180-9","Thaís Afonso AndradeMarisa Amorim SampaioVéronique Donard","2022","http://link.springer.com/article/10.1007/s43076-022-00180-9","Article"
"Modular design on tile layout experiment with Javascript","International Journal on Interactive Design and Manufacturing (IJIDeM)","","16","3","10.1007/s12008-021-00834-5","Yi Jiang","2022","http://link.springer.com/article/10.1007/s12008-021-00834-5","Article"
"Uncertain Multidisciplinary Design Optimization on Next Generation Subsea Production System by Using Surrogate Model and Interval Method","China Ocean Engineering","","35","4","10.1007/s13344-021-0055-7","Jia-hao WuXing-wei ZhenGang LiuYi Huang","2021","http://link.springer.com/article/10.1007/s13344-021-0055-7","Article"
"The 6-Month Efficacy of an Intensive Lifestyle Modification Program on Type 2 Diabetes Risk Among Rural Women with Prior Gestational Diabetes Mellitus: a Cluster Randomized Controlled Trial","Prevention Science","","23","7","10.1007/s11121-022-01392-2","Yao ChenQinyi ZhongJiaxin LuoYujia TangMingshu LiQian LinJames Allen WilleyJyu-Lin ChenRobin WhittemoreJia Guo","2022","http://link.springer.com/article/10.1007/s11121-022-01392-2","Article"
"mHealth intervention for multiple lifestyle behaviour change among high school students in Sweden (LIFE4YOUth): protocol for a randomised controlled trial","BMC Public Health","","21","1","10.1186/s12889-021-11446-9","Marcus BendtsenAnna SeiteröPreben BendtsenHanna HenrikssonPontus HenrikssonKristin ThomasMarie LöfUlrika Müssener","2021","http://link.springer.com/article/10.1186/s12889-021-11446-9","Article"
"Hemodynamic Quality Improvement Bundle to Reduce the Use of Inotropes in Extreme Preterm Neonates","Pediatric Drugs","","24","3","10.1007/s40272-022-00502-5","Sujith Kumar Reddy Gurram VenkataAnkur SrivastavaPrashanth MurthyJames N. ScottHussein ZeinLara LeijserAnirban GhoshSarfaraz MominSumesh ThomasKhorshid Mohammad","2022","http://link.springer.com/article/10.1007/s40272-022-00502-5","Article"
"Systematic review of recommendations on the use of methotrexate in rheumatoid arthritis","Clinical Rheumatology","","40","4","10.1007/s10067-020-05363-2","Valeria ValerioMichelle KwokHal LoewenJanice WinklerGirish M. ModyRosie ScuccimarriMichele MeltzerYewondwossen MengistuCandace H. FeldmanMichael E. WeinblattDiane LacailleCarol A. HitchonInés Colmegna","2021","http://link.springer.com/article/10.1007/s10067-020-05363-2","Article"
"SCOPE 2021: a new scorecard for osteoporosis in Europe","Archives of Osteoporosis","","16","1","10.1007/s11657-020-00871-9","John A. KanisNicholas NortonNicholas C. HarveyTrolle JacobsonHelena JohanssonMattias LorentzonEugene V. McCloskeyCarl WillersFredrik Borgström","2021","http://link.springer.com/article/10.1007/s11657-020-00871-9","Article"
"Adherence to the infant vitamin D supplementation policy in Ireland","European Journal of Nutrition","","60","3","10.1007/s00394-020-02334-w","A. HemmingwayD. FisherT. BerkeryD. M. MurrayM. E. Kiely","2021","http://link.springer.com/article/10.1007/s00394-020-02334-w","Article"
"Cultural adaptation of health interventions including a nutrition component in Indigenous peoples: a systematic scoping review","International Journal for Equity in Health","","20","1","10.1186/s12939-021-01462-x","Lisa VinczeKatelyn BarnesMari SomervilleRobyn LittlewoodHeidi AtkinsAyala RoganyLauren T. Williams","2021","http://link.springer.com/article/10.1186/s12939-021-01462-x","Article"
"Community Learning Centres (CLCs) for Adult Learning and Education (ALE): development in and by communities","International Review of Education","","68","2","10.1007/s11159-022-09954-w","Sonja BeleteChris DukeHeribert HinzenAngela Owusu-BoampongHuu Phuoc Khau","2022","http://link.springer.com/article/10.1007/s11159-022-09954-w","Article"
"Community Led Co-Design of a Social Networking Platform with Adolescents with Autism Spectrum Disorder","Journal of Autism and Developmental Disorders","","52","1","10.1007/s10803-021-04918-9","Randy ZhuDianna HardyTrina Myers","2022","http://link.springer.com/article/10.1007/s10803-021-04918-9","Article"
"Robotic 3D printed lunar bionic architecture based on lunar regolith selective laser sintering technology","Architectural Intelligence","","1","1","10.1007/s44223-022-00014-9","Philip F. YuanXinjie ZhouHao WuLiming ZhangLijie GuoYun ShiZhe LinJinyu BaiYouhai YuShanglu Yang","2022","http://link.springer.com/article/10.1007/s44223-022-00014-9","Article"
"What funders are doing to assess the impact of their investments in health and biomedical research","Health Research Policy and Systems","","20","1","10.1186/s12961-022-00888-1","Rachel AbuduKathryn OliverAnnette Boaz","2022","http://link.springer.com/article/10.1186/s12961-022-00888-1","Article"
"Improving AR-powered remote assistance: a new approach aimed to foster operator’s autonomy and optimize the use of skilled resources","The International Journal of Advanced Manufacturing Technology","","114","9 - 10","10.1007/s00170-021-06871-4","Davide CalandraAlberto CannavòFabrizio Lamberti","2021","http://link.springer.com/article/10.1007/s00170-021-06871-4","Article"
"More and better investment now! How unlocking sustainable and digital investment flows can help achieve the SDGs","Journal of International Business Policy","","4","1","10.1057/s42214-020-00094-2","Matthew StephensonMohammed Faiz Shaul HamidAugustine PeterKarl P. SauvantAdnan SericLucia Tajoli","2021","http://link.springer.com/article/10.1057/s42214-020-00094-2","Article"
"SPINE20 recommendations 2021: spine care for people’s health and prosperity","European Spine Journal","","31","6","10.1007/s00586-022-07194-y","Giuseppe CostanzoBernardo MisaggiLuca RicciardiSami I. AlEissaKoji TamaiFahad AlhelalYahya AlqahtaniHana I. AlsobayelMarkus ArandMassimo BalsanoThomas R. BlattertMarco Brayda-BrunoJamiu O. BusariMarco CampelloHarvinder S. ChhabraFrancesco Ciro Tamburrelli","2022","http://link.springer.com/article/10.1007/s00586-022-07194-y","Article"
"Design, systems approaches, and the engineering-economics nexus","Journal of Industrial and Business Economics","","48","4","10.1007/s40812-021-00199-6","César García-Díaz","2021","http://link.springer.com/article/10.1007/s40812-021-00199-6","Article"
"Ecological management of stochastic systems with long transients","Theoretical Ecology","","14","4","10.1007/s12080-020-00477-4","Carl Boettiger","2021","http://link.springer.com/article/10.1007/s12080-020-00477-4","Article"
"Transformations towards sustainable food systems: contrasting Swedish practitioner perspectives with the European Commission’s Farm to Fork Strategy","Sustainability Science","","17","6","10.1007/s11625-022-01174-3","Karin EliassonLotten WiréhnTina-Simone NesetBjörn-Ola Linnér","2022","http://link.springer.com/article/10.1007/s11625-022-01174-3","Article"
"Actions to align energy projects with the Sustainable Development Goals","Discover Sustainability","","2","1","10.1007/s43621-021-00020-3","Constança Martins Leite de AlmeidaElin BergqvistScott ThackerFrancesco Fuso Nerini","2021","http://link.springer.com/article/10.1007/s43621-021-00020-3","Article"
"Ethical capacity and its challenges in the academy of science: historical continuities and contemporary violence","Biologia Futura","","72","2","10.1007/s42977-020-00021-9","Kjersti Lohne","2021","http://link.springer.com/article/10.1007/s42977-020-00021-9","Article"
"Energy service market evaluation by Bayesian belief network and SWOT analysis: case of Turkey","Energy Efficiency","","14","6","10.1007/s12053-021-09973-w","Ebru AcunerRabia CinSermin Onaygil","2021","http://link.springer.com/article/10.1007/s12053-021-09973-w","Article"
"Towards policies that capture the expected value of biomolecular diversity for drug discovery, human health, and well-being","Biologia Futura","","72","2","10.1007/s42977-020-00043-3","Milica PesicDilfuza EgamberdievaBartlomiej KolodziejczykSimon J. ElsässerVidushi S. NeergheenAlexander Kagansky","2021","http://link.springer.com/article/10.1007/s42977-020-00043-3","Article"
"Smart cities and smart governance models for future cities","Electronic Markets","","32","4","10.1007/s12525-022-00609-0","Ilja NastjukSimon TrangElpiniki I. Papageorgiou","2022","http://link.springer.com/article/10.1007/s12525-022-00609-0","Article"
"What are the effects of even-aged and uneven-aged forest management on boreal forest biodiversity in Fennoscandia and European Russia? A systematic review","Environmental Evidence","","10","1","10.1186/s13750-020-00215-7","Sini SavilaaksoAnna JohanssonMatti HäkkiläAnne UusitaloTerhi SandgrenMikko MönkkönenPasi Puttonen","2021","http://link.springer.com/article/10.1186/s13750-020-00215-7","Article"
"Development and validation of a guideline on sexual and reproductive health of breast cancer survivors in Iran: a mixed methods study protocol","Health Research Policy and Systems","","19","1","10.1186/s12961-021-00738-6","Solmaz RoshandelMinoor LamyianSeyed Ali AzinShahpar HaghighatEesa Mohammadi","2021","http://link.springer.com/article/10.1186/s12961-021-00738-6","Article"
"A framework to guide storytelling as a knowledge translation intervention for health-promoting behaviour change","Implementation Science Communications","","3","1","10.1186/s43058-022-00282-6","Stephanie P. BrooksGabrielle L. ZimmermannMichael LangShannon D. ScottDenise ThomsonGil WilkesLisa Hartling","2022","http://link.springer.com/article/10.1186/s43058-022-00282-6","Article"
"A Pragmatic Approach to Qualitative Formative Evaluation of an Integrated Primary Care Program in Togo, West Africa","Global Implementation Research and Applications","","2","3","10.1007/s43477-022-00055-2","Elissa Z. FaroJessica HaughtonMolly E. LauriaEssodinam MiziouAmanda SingerDésiré DablaSesso GbeleouDidier K. EkoueviLisa R. HirschhornKevin P. Fiori","2022","http://link.springer.com/article/10.1007/s43477-022-00055-2","Article"
"Research priorities for an HIV cure: International AIDS Society Global Scientific Strategy 2021","Nature Medicine","","27","12","10.1038/s41591-021-01590-5","Steven G. DeeksNancie ArchinPaula CannonSimon CollinsR. Brad JonesMarein A. W. P. de JongOlivier LambotteRosanne LamploughThumbi Ndung’uJeremy SugarmanCaroline T. TiemessenLinos VandekerckhoveSharon R. Lewin","2021","http://link.springer.com/article/10.1038/s41591-021-01590-5","Article"
"What influences the outcome of active disinvestment processes in healthcare? A qualitative interview study on five recent cases of active disinvestment","BMC Health Services Research","","21","1","10.1186/s12913-021-06298-3","Adriënne H. RotteveelMattijs S. LambooijJoline J. A. van de RijtJob van ExelKarel G. M. MoonsG. Ardine de Wit","2021","http://link.springer.com/article/10.1186/s12913-021-06298-3","Article"
"Developing a training programme for midwives and maternity support workers facilitating a novel intervention to support women with anxiety in pregnancy","BMC Pregnancy and Childbirth","","22","1","10.1186/s12884-022-04996-2","Kerry EvansHelen MoyaMarissa LambertHelen Spiby","2022","http://link.springer.com/article/10.1186/s12884-022-04996-2","Article"
"Responsible Learning About Risks Arising from Emerging Biotechnologies","Science and Engineering Ethics","","27","2","10.1007/s11948-021-00300-1","Britte BouchautLotte Asveld","2021","http://link.springer.com/article/10.1007/s11948-021-00300-1","Article"
"INTEnsive care bundle with blood pressure reduction in acute cerebral hemorrhage trial (INTERACT3): study protocol for a pragmatic stepped-wedge cluster-randomized controlled trial","Trials","","22","1","10.1186/s13063-021-05881-7","Lili SongXin HuLu MaXiaoying ChenMenglu OuyangLaurent BillotQiang LiPaula Muñoz-VenturelliCarlos AbantoOctavio Marques Pontes-NetoArauz AntonioMohammad WasayAsita de SilvaNguyen Huy ThangJeyaraj Durai PandianKolawole Wasiu Wahab","2021","http://link.springer.com/article/10.1186/s13063-021-05881-7","Article"
"Shock and Awe in the UNFSS","Development","","64","3 - 4","10.1057/s41301-021-00304-1","Philip McMichael","2021","http://link.springer.com/article/10.1057/s41301-021-00304-1","Article"
"Indiana community health workers: challenges and opportunities for workforce development","BMC Health Services Research","","22","1","10.1186/s12913-022-07469-6","Natalia M. RodriguezYumary RuizAshley H. MeredithCarlyn KimiecikOmolola A. Adeoye-OlatundeLynnet Francesca KimeraJasmine D. Gonzalvo","2022","http://link.springer.com/article/10.1186/s12913-022-07469-6","Article"
"Too much of a good thing? Exploring the curvilinear relationship between environmental, social, and governance and corporate financial performance","Asian Journal of Business Ethics","","11","2","10.1007/s13520-022-00157-y","Eunmi Tatum LeeXiaoyuan Li","2022","http://link.springer.com/article/10.1007/s13520-022-00157-y","Article"
"From a Financial to an Entity Model of ESG","European Business Organization Law Review","","23","1","10.1007/s40804-021-00234-y","Iain MacNeilIrene-marié Esser","2022","http://link.springer.com/article/10.1007/s40804-021-00234-y","Article"
"Interface between ICT and the construction industry (AECO sector)","CSI Transactions on ICT","","10","2","10.1007/s40012-022-00354-x","Swaraj Datta Gupta","2022","http://link.springer.com/article/10.1007/s40012-022-00354-x","Article"
"Early-stage studies to larger-scale trials: investigators’ perspectives on scaling-up childhood obesity interventions","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-00991-8","L. von KlinggraeffR. DuggerA. D. OkelyD. LubansR. JagoS. BurkartR. G. WeaverB. ArmstrongC. D. PfleddererM. W. Beets","2022","http://link.springer.com/article/10.1186/s40814-022-00991-8","Article"
"Managing Water and Wetlands Based on the Tayal’s Interpretation of Utux and Gaga","Wetlands","","41","7","10.1007/s13157-021-01473-y","Kuoyung Silan Song (宋國用)Ben LePageWei-Ta Fang","2021","http://link.springer.com/article/10.1007/s13157-021-01473-y","Article"
"Effects on groundwater storage of restoring, constructing or draining wetlands in temperate and boreal climates: a systematic review","Environmental Evidence","","11","1","10.1186/s13750-022-00289-5","Arvid BringJosefin ThorslundLars RosénKarin TonderskiCharlotte ÅbergIda EnvallHjalmar Laudon","2022","http://link.springer.com/article/10.1186/s13750-022-00289-5","Article"
"Building engagement to support adoption of community-based substance use prevention initiatives","BMC Public Health","","22","1","10.1186/s12889-022-14496-9","Tanya HalsallKianna MahmoudAnnie PouliotSrividya N. Iyer","2022","http://link.springer.com/article/10.1186/s12889-022-14496-9","Article"
"Trainee-led research using an integrated knowledge translation or other research partnership approaches: a scoping review","Health Research Policy and Systems","","19","1","10.1186/s12961-021-00784-0","Christine E. CassidyHwayeon Danielle ShinEmily RamageAislinn ConwayKelly MrklasCelia LaurAmy BeckMelissa Demery VarinSandy SteinwenderTram NguyenJodi LangleyRachel DoreyLauren DonnellyIlja Ormel","2021","http://link.springer.com/article/10.1186/s12961-021-00784-0","Article"
"Lead exposure in consumers of culled invasive alien mammals in El Palmar National Park, Argentina","Environmental Science and Pollution Research","","28","31","10.1007/s11356-021-13654-7","Agostina TammoneAndrea Elsa CaselliWalter Ezequiel CondoríValentina FernandezSilvia Marcela EsteinRalph Eric Thijl VanstreelsCristian SosaAldo DelaloyeMarcela María Uhart","2021","http://link.springer.com/article/10.1007/s11356-021-13654-7","Article"
"Improving the coordination in the humanitarian supply chain: exploring the role of options contract","Annals of Operations Research","","319","1","10.1007/s10479-020-03778-3","Lijo JohnAnand GurumurthyArqum MateenGopalakrishnan Narayanamurthy","2022","http://link.springer.com/article/10.1007/s10479-020-03778-3","Article"
"CERVI: collaborative editing of raster and vector images","The Visual Computer","","38","12","10.1007/s00371-022-02522-1","Ulrike BathSumit ShekharJulian EgbertJulian SchmidtAmir SemmoJürgen DöllnerMatthias Trapp","2022","http://link.springer.com/article/10.1007/s00371-022-02522-1","Article"
"Escalating SARS-CoV-2 circulation in environment and tracking waste management in South Asia","Environmental Science and Pollution Research","","28","44","10.1007/s11356-021-16396-8","Ariful IslamMd. Abul KalamMd. Abu SayeedShahanaj ShanoMd. Kaisar RahmanShariful IslamJinnat FerdousShusmita Dutta ChoudhuryMohammad Mahmudul Hassan","2021","http://link.springer.com/article/10.1007/s11356-021-16396-8","Article"
"Beyond googly eyes: stakeholder perceptions of robots in construction","Construction Robotics","","6","3 - 4","10.1007/s41693-022-00087-y","Alexander N. WalzerAniko KahlertMicha BaumannMelanie UhlmannLauren VaseyDaniel M. Hall","2022","http://link.springer.com/article/10.1007/s41693-022-00087-y","Article"
"Additive Manufacturing and Green Information Systems as Technological Capabilities for Firm Performance","Global Journal of Flexible Systems Management","","23","4","10.1007/s40171-022-00315-y","Shivam GuptaSachin ModgilPiera CentobelliRoberto CerchioneSerena Strazzullo","2022","http://link.springer.com/article/10.1007/s40171-022-00315-y","Article"
"Acceptability and feasibility of malaria prophylaxis for forest goers: findings from a qualitative study in Cambodia","Malaria Journal","","20","1","10.1186/s12936-021-03983-w","Monnaphat JongdeepaisalMom EanChhoeun HengThoek BuntauRupam TripuraJames J. CalleryThomas J. PetoFranca Conradis-JansenLorenz von SeidleinPanarasri KhonputsaKulchada PongsoipetchUng SovietSiv SovannarothChristopher PellRichard J. Maude","2021","http://link.springer.com/article/10.1186/s12936-021-03983-w","Article"
"Racism, COVID-19, and Health Inequity in the USA: a Call to Action","Journal of Racial and Ethnic Health Disparities","","9","1","10.1007/s40615-020-00928-y","Crista E. Johnson-AgbakwuNyima S. AliCorrina M. OxfordShana WingoEmily ManinDean V. Coonrod","2022","http://link.springer.com/article/10.1007/s40615-020-00928-y","Article"
"Long and lasting: spatial patterns and temporal trends in a fish community responding to landscape-scale hydrological restoration of a coastal freshwater wetland complex","Landscape Ecology","","36","5","10.1007/s10980-021-01219-5","Nick S. WhiterodLauren BrownMark BachmannLachlan FarringtonLorenzo Vilizzi","2021","http://link.springer.com/article/10.1007/s10980-021-01219-5","Article"
"Improving WHO’s understanding of WHO guideline uptake and use in Member States: a scoping review","Health Research Policy and Systems","","20","1","10.1186/s12961-022-00899-y","Kiran SalujaK. Srikanth ReddyQi WangYing ZhuYanfei LiXiajing ChuRui LiLiangying HouTanya HorsleyFred CardenKidist BartolomeosJanet Hatcher Roberts","2022","http://link.springer.com/article/10.1186/s12961-022-00899-y","Article"
"Improved hypertension control at six months using an adapted WHO HEARTS-based implementation strategy at a large urban HIV clinic in Uganda","BMC Health Services Research","","22","1","10.1186/s12913-022-08045-8","Martin MudduFred C. SemitalaIsaac KimeraMary MbuliroRebecca SsennyonjoSimon P. KigoziRodgers KatwesigyeFlorence AyebareChristabellah NamugenyiFrank MugabeGerald MutungiChris T. LongeneckerAnne R. KatahoireIsaac SsinabulyaJeremy I. Schwartz","2022","http://link.springer.com/article/10.1186/s12913-022-08045-8","Article"
"Pesticide impacts on avian species with special reference to farmland birds: a review","Environmental Monitoring and Assessment","","194","11","10.1007/s10661-022-10394-0","Jérôme MoreauJuliette RabdeauIsabelle BadenhausserMathieu GiraudeauTuul SeppMalaury CrépinAgathe GaffardVincent BretagnolleKarine Monceau","2022","http://link.springer.com/article/10.1007/s10661-022-10394-0","Article"
"An examination of the implementation of a patient navigation program to improve breast and cervical cancer screening rates of Chinese immigrant women: a qualitative study","BMC Women's Health","","22","1","10.1186/s12905-022-01610-7","Marquita W. Lewis-ThamesLaura S. TomIvy S. LeungAnna YangMelissa A. Simon","2022","http://link.springer.com/article/10.1186/s12905-022-01610-7","Article"
"A Novel Case Study of the Use of Real-World Evidence to Support the Registration of an Osteoporosis Product in China","Therapeutic Innovation & Regulatory Science","","56","1","10.1007/s43441-021-00342-4","Neal E. Storm DRSc, MS, MBA, RACWen Chang PhDTzu-Chieh Lin PhDJeff L. Lange PhDBrian Bradbury DScCathy W. Critchlow PhDSteven K. Galson MD, MPH","2022","http://link.springer.com/article/10.1007/s43441-021-00342-4","Article"
"Non-genetic inheritance of environmental exposures: a protocol for a map of systematic reviews with bibliometric analysis","Environmental Evidence","","10","1","10.1186/s13750-021-00245-9","Erin L. MacartneySzymon M. DrobniakShinichi NakagawaMalgorzata Lagisz","2021","http://link.springer.com/article/10.1186/s13750-021-00245-9","Article"
"Eave and swarm collections prove effective for biased captures of male Anopheles gambiae mosquitoes in Uganda","Parasites & Vectors","","14","1","10.1186/s13071-021-04770-x","Krystal BirungiDanspaid P. MabukaVictor BalyesimaAnnet NamukwayaElinor W. ChemogesSylvia Kiwuwa-MuyingoC. Matilda CollinsFrederic TripetJonathan K. Kayondo","2021","http://link.springer.com/article/10.1186/s13071-021-04770-x","Article"
"Understanding constraints on integrated care for people with HIV and multimorbid cardiovascular conditions: an application of the Theoretical Domains Framework","Implementation Science Communications","","2","1","10.1186/s43058-021-00114-z","Julie SchexnayderChris T. LongeneckerCharles MuiruriHayden B. BosworthDaniel GebhardtSarah E. GonzalesJan E. HansonCorrilynn O. HilemanNwora Lance OkekeIsabelle P. SicoRajesh VedanthanAllison R. Webel","2021","http://link.springer.com/article/10.1186/s43058-021-00114-z","Article"
"2022 International Cancer Education Conference Program and Abstract","Journal of Cancer Education","","37","1","10.1007/s13187-022-02218-z","","2022","http://link.springer.com/article/10.1007/s13187-022-02218-z","Article"
"Evaluating the impacts of on-site sanitation facilities and saltwater intrusion on shallow groundwater quality in peri-urban communities of Cape Coast, Ghana","Environmental Monitoring and Assessment","","193","5","10.1007/s10661-021-09059-1","Joseph T. ZumeSimon MariwahEbenezer N. K. Boateng","2021","http://link.springer.com/article/10.1007/s10661-021-09059-1","Article"
"Taxation transformation of businesses enabled by information systems: an empirical study of Goods and Services Tax implementation in India","SN Business & Economics","","2","9","10.1007/s43546-022-00296-1","Pankaj DikshitM. P. GuptaArpan Kumar KarB. Chandra","2022","http://link.springer.com/article/10.1007/s43546-022-00296-1","Article"
"Electronic patient-reported outcomes (e-PROMs) in palliative cancer care: a scoping review","Journal of Patient-Reported Outcomes","","6","1","10.1186/s41687-022-00509-z","Letteria ConsoloGreta CastelliniSilvia CilluffoIlaria BasileMaura Lusignani","2022","http://link.springer.com/article/10.1186/s41687-022-00509-z","Article"
