Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Usability Evaluation of Freelance Platforms","Proceedings of the Future Technologies Conference (FTC) 2023, Volume 2","","","","10.1007/978-3-031-47451-4_3","Zeeshan Haider MalikMuhammad AhmadHamza MunawarMubashar Mushtaq","2023","http://link.springer.com/chapter/10.1007/978-3-031-47451-4_3","Chapter"
"Participatory Collaboration Mapping of Design-Enabled Urban Innovations: The MappingDESIGNSCAPES Case","Measuring Ontologies for Value Enhancement: Aligning Computing Productivity with Human Creativity for Societal Adaptation","","","","10.1007/978-3-031-22228-3_8","Aldo de MoorEvi PapaliouraEvi TakaDora RaptiAnnika WolffAntti KnutasTomas te Velde","2022","http://link.springer.com/chapter/10.1007/978-3-031-22228-3_8","Chapter"
"How Designers Can Act Inside the Design Objects","Cross-Cultural Design. Interaction Design Across Cultures","","","","10.1007/978-3-031-06038-0_15","Danwen JiTinglei CaoHangping Yang","2022","http://link.springer.com/chapter/10.1007/978-3-031-06038-0_15","Chapter"
"Capacity Building Across Higher Education and Rural Youth in WINnovators Space","Methodologies and Intelligent Systems for Technology Enhanced Learning, Workshops - 13th International Conference","","","","10.1007/978-3-031-42134-1_1","Kai PataKristi JüristoMatej ZapušekNathalie LeibaSanja Popovic PanticVladan DevedzićSonja RadenkovicMirjana DevedzićMarija BlagojevićDanijela Milošević","2023","http://link.springer.com/chapter/10.1007/978-3-031-42134-1_1","Chapter"
"Cooperative Development of a Technical, Entrepreneurial Mindset in Manufacturing","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-031-43815-8_12","Rene BennysonLasse ChristiansenEsben S. Laursen","2023","http://link.springer.com/chapter/10.1007/978-3-031-43815-8_12","Chapter"
"The Pension Story - Data-Driven Storytelling with Pension Data","Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Health, Operations Management, and Design","","","","10.1007/978-3-031-06018-2_28","Kay SchröderPoornima BelavadiMartina ZiefleAndré Calero Valdez","2022","http://link.springer.com/chapter/10.1007/978-3-031-06018-2_28","Chapter"
"Co-designing Digital Engagements with Cultural Heritage Sites in Africa: A Research Road Map for the Brandberg National Monument Area, Namibia","Digital Heritage. Progress in Cultural Heritage: Documentation, Preservation, and Protection","","","","10.1007/978-3-030-73043-7_58","Martha MoshaLorenzo Cantoni","2021","http://link.springer.com/chapter/10.1007/978-3-030-73043-7_58","Chapter"
"Where is the User in User-Centered Design?","HCI International 2021 - Posters","","","","10.1007/978-3-030-78635-9_4","Vera FinkMaximilian Eibl","2021","http://link.springer.com/chapter/10.1007/978-3-030-78635-9_4","Chapter"
"Empirical Studies Aimed at Understanding Conversational Recommender Systems and Accessibility Aspects","HCI International 2022 – Late Breaking Papers: HCI for Health, Well-being, Universal Access and Healthy Aging","","","","10.1007/978-3-031-17902-0_33","Lucas Padilha Modesto de AraujoCynthya Letícia Teles de OliveiraKamila Rios da Hora RodriguesMarcelo Garcia Manzato","2022","http://link.springer.com/chapter/10.1007/978-3-031-17902-0_33","Chapter"
"Overcoming the Fragmentation: A Proposal of Model Ontology, Architecture System and Web-Based Implementation for Planning the Persons with Disability’s Life Project","Universal Access in Human-Computer Interaction","","","","10.1007/978-3-031-35681-0_3","Mabel GiraldoFabio SacchiSerenella Besio","2023","http://link.springer.com/chapter/10.1007/978-3-031-35681-0_3","Chapter"
"MoveLeg: An Assistive Device for the Motor Tele-Rehabilitation of the Lower Limbs","Proceedings of the International Conference on Ubiquitous Computing & Ambient Intelligence (UCAmI 2022)","","","","10.1007/978-3-031-21333-5_1","Gustavo Castillón-RamírezCristina Ramírez-FernándezAlberto L. MoránIsmael Hernández-CapuchinVictoria Meza-KuboKarina Reyes-LioEddie Clemente","2023","http://link.springer.com/chapter/10.1007/978-3-031-21333-5_1","Chapter"
"Designing an Engagement’s Technological Tool: User Needs and Motivations in a Humanized Way","Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Health, Operations Management, and Design","","","","10.1007/978-3-031-06018-2_19","Juliana SalvadorinhoAndreia VitóriaCarlos FerreiraLeonor Teixeira","2022","http://link.springer.com/chapter/10.1007/978-3-031-06018-2_19","Chapter"
"Accessible and Inclusive Mobile Application for Social Support and m-Health in Forced Isolation: SAFE TALK","Universal Access in Human-Computer Interaction","","","","10.1007/978-3-031-35897-5_37","Luciano GamberiniPatrik PluchinoFederica NennaValeria SantusFilippo ZordanAnna SpagnolliAlessandro LorenzinAndrea MunariGianluca BacchiegaValentina CampagnaroAndrea Zanella","2023","http://link.springer.com/chapter/10.1007/978-3-031-35897-5_37","Chapter"
"Future Teachers Choose Ideal Characteristics for Robot Peer-Tutor in Real Class Environment","Technology and Innovation in Learning, Teaching and Education","","","","10.1007/978-3-030-73988-1_39","Anna-Maria VelentzaSofia PliasaNikolaos Fachantidis","2021","http://link.springer.com/chapter/10.1007/978-3-030-73988-1_39","Chapter"
"Multi-Agent Systems in Mechanical Engineering: A Review","Agents and Multi-Agent Systems: Technologies and Applications 2021","","","","10.1007/978-981-16-2994-5_16","Stefan PlappertPaul Christoph GembarskiRoland Lachmayer","2021","http://link.springer.com/chapter/10.1007/978-981-16-2994-5_16","Chapter"
"Remanufacturing Towards Circularity in the Construction Sector: The Role of Digital Technologies","Technological Imagination in the Green and Digital Transition","","","","10.1007/978-3-031-29515-7_45","Nazly Atta","2023","http://link.springer.com/chapter/10.1007/978-3-031-29515-7_45","Chapter"
"Blockchain Technology and Waste Management: A Systematic Literature Review","Information Systems","","","","10.1007/978-3-030-95947-0_14","Irénée DondjioMarinos Themistocleous","2022","http://link.springer.com/chapter/10.1007/978-3-030-95947-0_14","Chapter"
"Aligning Expectations About the Adoption of Learning Analytics in a Brazilian Higher Education Institution","Artificial Intelligence in Education","","","","10.1007/978-3-030-78270-2_31","Samantha GarciaElaine Cristina Moreira MarquesRafael Ferreira MelloDragan GaševićTaciana Pontual Falcão","2021","http://link.springer.com/chapter/10.1007/978-3-030-78270-2_31","Chapter"
"Innovations in Construction Organisations in Nigeria","Towards a Sustainable Construction Industry: The Role of Innovation and Digitalisation","","","","10.1007/978-3-031-22434-8_14","Moyanga DorcasAdegbembo TaiwoOwoyemi Emmanuel","2023","http://link.springer.com/chapter/10.1007/978-3-031-22434-8_14","Chapter"
"Industry 4.0 for PLM in Pandemics: Towards a Smart Digital Agile PLM","Product Lifecycle Management. Green and Blue Technologies to Support Smart and Sustainable Organizations","","","","10.1007/978-3-030-94335-6_36","Mariam MoufaddalAsmaa BenghabritImane Bouhaddou","2022","http://link.springer.com/chapter/10.1007/978-3-030-94335-6_36","Chapter"
"Deploying Enhanced Speech Feature Decreased Audio Complaints at SVT Play VOD Service","Digital Interaction and Machine Intelligence","","","","10.1007/978-3-031-11432-8_28","Annika BidnerJulia LindbergOlof LindmanKinga Skorupska","2022","http://link.springer.com/chapter/10.1007/978-3-031-11432-8_28","Chapter"
"Measuring the Impact of Digital Government Service: A Scientometric Analysis for 2023","Applied Informatics","","","","10.1007/978-3-031-46813-1_8","Narendra Nafi GumilangAchmad NurmandiMuhammad YounusAulia Nur Kasiwi","2024","http://link.springer.com/chapter/10.1007/978-3-031-46813-1_8","Chapter"
"Codifying, Envisioning, and Ideating Through Data on Information Based Designs","Architectural Graphics","","","","10.1007/978-3-031-04640-7_23","Carlos L. MarcosÁngel J. Fernández-Álvarez","2022","http://link.springer.com/chapter/10.1007/978-3-031-04640-7_23","Chapter"
"Using Inspiration Cards for Designing Persuasive Technology to Improve Creative Situations","Persuasive Technology","","","","10.1007/978-3-030-79460-6_19","Max Jalowski","2021","http://link.springer.com/chapter/10.1007/978-3-030-79460-6_19","Chapter"
"Combining Design Thinking with Emerging Technologies in K-12 Education","Methodologies and Intelligent Systems for Technology Enhanced Learning, Workshops - 13th International Conference","","","","10.1007/978-3-031-42134-1_2","Marcelo MilradChristothea HerodotouMarianthi GriziotiAlisa LinckeCarina GirvanSofia PapavlasopoulouSagun ShresthaFeiran Zhang","2023","http://link.springer.com/chapter/10.1007/978-3-031-42134-1_2","Chapter"
"Replication and Upscaling of Energy-Efficient Solutions in the Building Sector","SDGs in Construction Economics and Organization","","","","10.1007/978-3-031-25498-7_10","Anandasivakumar EkambaramDaniela BaerLillian S. RoksethPål C. B. VågbøHåvard BergsdalNina H. Sandberg","2023","http://link.springer.com/chapter/10.1007/978-3-031-25498-7_10","Chapter"
"Virtual Cardiac Rehabilitation in a Pandemic Scenario: A Review of HCI Design Features, User Acceptance and Barriers","Human Aspects of IT for the Aged Population. Design, Interaction and Technology Acceptance","","","","10.1007/978-3-031-05581-2_34","Irina KondratovaHelene Fournier","2022","http://link.springer.com/chapter/10.1007/978-3-031-05581-2_34","Chapter"
"“Honestly I Never Really Thought About Adding a Description”: Why Highly Engaged Tweets Are Inaccessible","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85623-6_23","Mallak AlkhathlanM. L. TlachacLane HarrisonElke Rundensteiner","2021","http://link.springer.com/chapter/10.1007/978-3-030-85623-6_23","Chapter"
"Landscape Information Modelling to Improve Feedback in the Geodesign International Collaboration for Carbon Credit Enhancement in Metropolitan Regions – The Case Study of Fortaleza, Brazil","Computational Science and Its Applications – ICCSA 2021","","","","10.1007/978-3-030-86979-3_29","Newton MouraJoana GuedesEmiliano CavalcanteMorganna OliveiraAna MaiaAnne CastroEugênio MoreiraDaniel CardosoVitor Sampaio","2021","http://link.springer.com/chapter/10.1007/978-3-030-86979-3_29","Chapter"
"Intelligent Construction Assessment for Construction Projects: Toward an Evaluation Framework","Proceedings of the 26th International Symposium on Advancement of Construction Management and Real Estate","","","","10.1007/978-981-19-5256-2_65","Hui GaoYujie LuHuicang Wu","2022","http://link.springer.com/chapter/10.1007/978-981-19-5256-2_65","Chapter"
"Subverting Divisive Geopolitical Issues in HCI Through Autonomous Design and Punk Narratives","Sense, Feel, Design","","","","10.1007/978-3-030-98388-8_45","David Naranjo-RomeroLeonardo Parra-Agudelo","2022","http://link.springer.com/chapter/10.1007/978-3-030-98388-8_45","Chapter"
"A Systematic Mapping of Guidelines for the Development of Accessible Digital Games to People with Disabilities","Universal Access in Human-Computer Interaction. Design Methods and User Experience","","","","10.1007/978-3-030-78092-0_4","Taynara Cerigueli DutraDaniel FelipeIsabela GaspariniEleandro Maschio","2021","http://link.springer.com/chapter/10.1007/978-3-030-78092-0_4","Chapter"
"Data Science Approaches to Public Health: Case Studies Using Routine Health Data from India","Data Management, Analytics and Innovation","","","","10.1007/978-981-99-1414-2_63","Arun MitraBiju SomanRakhal GaitondeTarun BhatnagarEngelbert NieuhasSajin Kumar","2023","http://link.springer.com/chapter/10.1007/978-981-99-1414-2_63","Chapter"
"A BIM-Based XR Solution for Cooperative Infrastructure Design","Cooperative Design, Visualization, and Engineering","","","","10.1007/978-3-031-43815-8_9","Nobuyoshi YabukiAtsuhiro YamamotoTomohiro Fukuda","2023","http://link.springer.com/chapter/10.1007/978-3-031-43815-8_9","Chapter"
"Application of BIM in Construction Engineering Management","Cyber Security Intelligence and Analytics","","","","10.1007/978-3-030-70042-3_55","Xinyi Xiong","2021","http://link.springer.com/chapter/10.1007/978-3-030-70042-3_55","Chapter"
"Piloting a Management and Evaluation Protocol for Occupant Quality of Life in Welsh Dwelling Retrofits","Sustainability in Energy and Buildings 2020","","","","10.1007/978-981-15-8783-2_39","D. JahicJ. R. LittlewoodG. Karani","2021","http://link.springer.com/chapter/10.1007/978-981-15-8783-2_39","Chapter"
"An Internet of Things Conceptual Model and User Experience Design for Forest Hiking Systems in the Tropics Tourism","Innovation-Driven Business and Sustainability in the Tropics","","","","10.1007/978-981-99-2909-2_13","Jusak JusakRandy Zhu","2023","http://link.springer.com/chapter/10.1007/978-981-99-2909-2_13","Chapter"
"Computer-Aided Games-Based Learning for Children with Autism","HCI in Games: Experience Design and Game Mechanics","","","","10.1007/978-3-030-77277-2_12","Christine DahlHenrik Skaug SætraAnders Nordahl-Hansen","2021","http://link.springer.com/chapter/10.1007/978-3-030-77277-2_12","Chapter"
"Virtual Rehabilitation Service for Upper Amputees Based on Computer-Aided Environment","HCI International 2022 Posters","","","","10.1007/978-3-031-06394-7_13","Xiangyu Liu","2022","http://link.springer.com/chapter/10.1007/978-3-031-06394-7_13","Chapter"
"Platform Urbanism for Sustainability","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-031-34609-5_3","Aikaterini KatmadaGaryfallia KatsavounidouChristina Kakderi","2023","http://link.springer.com/chapter/10.1007/978-3-031-34609-5_3","Chapter"
"Context Driven Software Development","Proceedings of the 27th International Conference on Systems Engineering, ICSEng 2020","","","","10.1007/978-3-030-65796-3_39","Arunkumar Khannur","2021","http://link.springer.com/chapter/10.1007/978-3-030-65796-3_39","Chapter"
"An ICT System for Gravel Road Maintenance – Information and Functionality Requirements","International Congress and Workshop on Industrial AI 2021","","","","10.1007/978-3-030-93639-6_5","Mirka KansJaime CamposLars Håkansson","2022","http://link.springer.com/chapter/10.1007/978-3-030-93639-6_5","Chapter"
"An Assumption of R&D Method Driven by Model and Data","Complex Systems Design & Management","","","","10.1007/978-981-99-6511-3_13","Wenming SongKui Li","2023","http://link.springer.com/chapter/10.1007/978-981-99-6511-3_13","Chapter"
"A Method of Developing Video Stimuli that Are Amenable to Neuroimaging Analysis: An EEG Pilot Study","Augmented Cognition","","","","10.1007/978-3-031-05457-0_16","Michael C. TrumboAaron P. JonesBradley M. RobertDerek TrumboLaura E. Matzen","2022","http://link.springer.com/chapter/10.1007/978-3-031-05457-0_16","Chapter"
"The Development and Practice of Weld Assembly Technological Management Software of Passenger-Car","Proceedings of China SAE Congress 2020: Selected Papers","","","","10.1007/978-981-16-2090-4_75","Bo WangDagang SongFengqi WangMei LongWenzhong LiJianhao GaoHaibin Niu","2022","http://link.springer.com/chapter/10.1007/978-981-16-2090-4_75","Chapter"
"Automatic Design System of Product Shape Based on Intelligent Algorithm","Innovative Computing Vol 1 - Emerging Topics in Artificial Intelligence","","","","10.1007/978-981-99-2092-1_29","Ren Li","2023","http://link.springer.com/chapter/10.1007/978-981-99-2092-1_29","Chapter"
"Design of Natural Human-Computer Interaction for Unmanned Delivery Vehicle Based on Kinect","HCI in Mobility, Transport, and Automotive Systems","","","","10.1007/978-3-030-78358-7_10","Kaidi WangLei Liu","2021","http://link.springer.com/chapter/10.1007/978-3-030-78358-7_10","Chapter"
"Development Process of Customised Products, Supported by Technologies, a Case of Tailor-Made Furniture","Advances in Manufacturing III","","","","10.1007/978-3-030-99310-8_8","Wiesław UrbanKrzysztof ŁukaszewiczElżbieta Krawczyk-Dembicka","2022","http://link.springer.com/chapter/10.1007/978-3-030-99310-8_8","Chapter"
"Design and Development of a Novel Wearable System for Assessing the Biomechanical and Psychological Risk of the Healthcare Worker","Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management","","","","10.1007/978-3-031-35741-1_4","Carla DeiGiulia StevanoniEmilia BiffiFabio StormNicola Francesco LopomoPaolo PeregoGiuseppe Andreoni","2023","http://link.springer.com/chapter/10.1007/978-3-031-35741-1_4","Chapter"
"TRIZ-Based Approach in Co-creating Virtual Story-Maps","Systematic Innovation Partnerships with Artificial Intelligence and Information Technology","","","","10.1007/978-3-031-17288-5_5","Narayanan KulathuramaiyerTimothy George Mintu","2022","http://link.springer.com/chapter/10.1007/978-3-031-17288-5_5","Chapter"
"A Socio-technical Framework for Addressing the Influence of Work Time and Income on Work Well Being","Human Work Interaction Design. Artificial Intelligence and Designing for a Positive Work Experience in a Low Desire Society","","","","10.1007/978-3-031-02904-2_7","Xiangang QinXinchen Wang","2022","http://link.springer.com/chapter/10.1007/978-3-031-02904-2_7","Chapter"
"A Human–Machine Collaborative Building Spatial Layout Workflow Based on Spatial Adjacency Simulation","Hybrid Intelligence","","","","10.1007/978-981-19-8637-6_2","X. ZhongFujia YuBeichen Xu","2023","http://link.springer.com/chapter/10.1007/978-981-19-8637-6_2","Chapter"
"River Shoreline Project Management Based on BIM Technology: A Case Study of the Environmental Improvement Project of the Green Water Wetland in the Nanjing Reach of the Yangtze River","Proceedings of PIANC Smart Rivers 2022","","","","10.1007/978-981-19-6138-0_79","Tianzeng HuangHaifeng XuYanbo WangHuai ChenLei ZhangHongxia Fan","2023","http://link.springer.com/chapter/10.1007/978-981-19-6138-0_79","Chapter"
"Patterns of Silence and Communication Between Paired Designers in Collaborative Computer-Aided Design","Design Computing and Cognition’20","","","","10.1007/978-3-030-90625-2_5","Meaghan VellaAlison OlechowskiVrushank Phadnis","2022","http://link.springer.com/chapter/10.1007/978-3-030-90625-2_5","Chapter"
"Research and Application of Key Technology of Assembly Path Planning in 3D Assembly Process System","Proceeding of 2022 International Conference on Wireless Communications, Networking and Applications (WCNA 2022)","","","","10.1007/978-981-99-3951-0_17","Hua MuJinfeng ZhengHuachang Wang","2023","http://link.springer.com/chapter/10.1007/978-981-99-3951-0_17","Chapter"
"How Citizens Participation Begin and Continue in Developing Smart Cities","Distributed, Ambient and Pervasive Interactions","","","","10.1007/978-3-031-34609-5_13","Mika Yasuoka","2023","http://link.springer.com/chapter/10.1007/978-3-031-34609-5_13","Chapter"
"Comparison of Innovative Strategy of Smart City in Italy, United Kingdom, United States and Spain","HCI International 2022 – Late Breaking Posters","","","","10.1007/978-3-031-19682-9_60","Asriadi RahmadAchmad Nurmandi","2022","http://link.springer.com/chapter/10.1007/978-3-031-19682-9_60","Chapter"
"An ArchiMate-Based Thematic Knowledge Graph for Low-Code Software Development Domain","New Trends in Database and Information Systems","","","","10.1007/978-3-031-42941-5_40","Karlis RokisMarite Kirikova","2023","http://link.springer.com/chapter/10.1007/978-3-031-42941-5_40","Chapter"
"Understanding ICTs in Older Life: A Scope Review of ‘The Gerontologist’ and ‘Research on Aging’","Human Aspects of IT for the Aged Population","","","","10.1007/978-3-031-34917-1_29","Simone CarloSara Nanetti","2023","http://link.springer.com/chapter/10.1007/978-3-031-34917-1_29","Chapter"
"ReadAR, Playful Book Finding Through Peer Book Reviews for Multi-faceted Characters in AR","Persuasive Technology","","","","10.1007/978-3-031-30933-5_4","Lars WintermansRobby van DeldenDennis Reidsma","2023","http://link.springer.com/chapter/10.1007/978-3-031-30933-5_4","Chapter"
"Designing Cyber-Physical Production Systems for Industrial Set-Up: A Practice-Centred Approach","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85623-6_38","Aparecido Fabiano Pinatti de CarvalhoSven HoffmannDarwin AbeleMarcus SchweitzerVolker Wulf","2021","http://link.springer.com/chapter/10.1007/978-3-030-85623-6_38","Chapter"
"Chatbots and Children with Special Educational Needs Interaction","Universal Access in Human-Computer Interaction","","","","10.1007/978-3-031-35897-5_32","Juan Carlos TorradoCaroline BakkeElia Gabarron","2023","http://link.springer.com/chapter/10.1007/978-3-031-35897-5_32","Chapter"
"Examining Furniture Preferences of the Elderly in Greece","Smart Objects and Technologies for Social Good","","","","10.1007/978-3-030-91421-9_23","Ioannis BothosMichael Skarvelis","2021","http://link.springer.com/chapter/10.1007/978-3-030-91421-9_23","Chapter"
"OBA: An Inclusive Botanical Garden for Children with ASD","Universal Access in Human-Computer Interaction","","","","10.1007/978-3-031-35681-0_41","Susanna PelagattiCamilla Poggianti","2023","http://link.springer.com/chapter/10.1007/978-3-031-35681-0_41","Chapter"
"How Can Hackathons Facilitate Employee-Driven Digital Innovation in Public Organizations?","The Role of Digital Technologies in Shaping the Post-Pandemic World","","","","10.1007/978-3-031-15342-6_18","Leif Erik OplandIlias O. Pappas","2022","http://link.springer.com/chapter/10.1007/978-3-031-15342-6_18","Chapter"
"Potentials of Research Knowledge Graphs for Interlinking Participatory Archives: The Case of Distributed School Archives","Metadata and Semantic Research","","","","10.1007/978-3-030-98876-0_33","Julian HockerChristoph SchindlerMarc RittbergerAnnett KrefftMarco LorenzJoachim Scholz","2022","http://link.springer.com/chapter/10.1007/978-3-030-98876-0_33","Chapter"
"Co-designing Tangible Break Reminders with People with Repetitive Strain Injury","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85623-6_18","Aditi SinghSara NabilAnne RoudautAudrey Girouard","2021","http://link.springer.com/chapter/10.1007/978-3-030-85623-6_18","Chapter"
"Improving Public Engagement with Ethical Complexities of Assistive Robots","Computer-Human Interaction Research and Applications","","","","10.1007/978-3-031-41962-1_4","Catherine MenonSilvio CartaFrank FoersterPatrick Holthaus","2023","http://link.springer.com/chapter/10.1007/978-3-031-41962-1_4","Chapter"
"Recommendations for the Development of a Robotic Drinking and Eating Aid - An Ethnographic Study","Human-Computer Interaction – INTERACT 2021","","","","10.1007/978-3-030-85623-6_21","Max PascherAnnalies BaumeisterStefan SchneegassBarbara KleinJens Gerken","2021","http://link.springer.com/chapter/10.1007/978-3-030-85623-6_21","Chapter"
"Learning Comes from Experience: The Effects on Human Learning and Performance of a Virtual Assistant for Design Space Exploration","Design Computing and Cognition’20","","","","10.1007/978-3-030-90625-2_39","Antoni Viros i MartinDaniel Selva","2022","http://link.springer.com/chapter/10.1007/978-3-030-90625-2_39","Chapter"
"The Impact of Spatial Layout on Orientation and Wayfinding in Public Housing Estates Using Isovist Polygons and Shape Matching Algorithms","Computer-Aided Architectural Design. INTERCONNECTIONS: Co-computing Beyond Boundaries","","","","10.1007/978-3-031-37189-9_43","Jiahua DongJeroen van Ameijde","2023","http://link.springer.com/chapter/10.1007/978-3-031-37189-9_43","Chapter"
"Establishing a Security Champion in Agile Software Teams: A Systematic Literature Review","Advances in Information and Communication","","","","10.1007/978-3-031-28073-3_53","Hege AalvikAnh Nguyen-DucDaniela Soares CruzesMonica Iovan","2023","http://link.springer.com/chapter/10.1007/978-3-031-28073-3_53","Chapter"
"Are Smart City Applications Aiming to Improve Tourist Experience Ready for Translation and Dissemination?","Advances in Tourism, Technology and Systems","","","","10.1007/978-981-33-4260-6_19","Nelson Pacheco RochaAna DiasGonçalo SantinhaMário RodriguesCarlos RodriguesAlexandra Queirós","2021","http://link.springer.com/chapter/10.1007/978-981-33-4260-6_19","Chapter"
"Ontologies and Accounting in the Field of Sustainability and Reporting","Distributed Computing and Artificial Intelligence, Special Sessions I, 20th International Conference","","","","10.1007/978-3-031-38318-2_11","Javier Parra-DomínguezSara Rodríguez-GonzálezAlfonso González-BrionesJuan Manuel Corchado","2023","http://link.springer.com/chapter/10.1007/978-3-031-38318-2_11","Chapter"
"Public Policy on Science, Technology, and Innovation for Transformation and Its Relationship with Financial Education","Proceedings of the International Conference on Cognitive and Intelligent Computing","","","","10.1007/978-981-19-2350-0_16","Daniel Cardona ValenciaSebastián Franco CastañoLemy Bran-Piedrahita","2022","http://link.springer.com/chapter/10.1007/978-981-19-2350-0_16","Chapter"
"Design Studio—A Bibliometric Analysis","International Conference on Innovative Computing and Communications","","","","10.1007/978-981-99-4071-4_43","Suzan Alyahya","2024","http://link.springer.com/chapter/10.1007/978-981-99-4071-4_43","Chapter"
"Research on the Application of BIM Technology in the Whole Process Cost Management of Construction Project","Innovative Computing Vol 1 - Emerging Topics in Artificial Intelligence","","","","10.1007/978-981-99-2092-1_11","Kangyan ZengZhen Wen","2023","http://link.springer.com/chapter/10.1007/978-981-99-2092-1_11","Chapter"
"Research and Design of Future-oriented Smart Gas Station Service","Cross-Cultural Design. Product and Service Design, Mobility and Automotive Design, Cities, Urban Areas, and Intelligent Environments Design","","","","10.1007/978-3-031-06053-3_7","Meiyu LvXinyu Zhang","2022","http://link.springer.com/chapter/10.1007/978-3-031-06053-3_7","Chapter"
"IoT and Semantic-Based Manufacturing System in the Era of Industry 4.0","Industry 4.0 and Advanced Manufacturing","","","","10.1007/978-981-15-5689-0_4","Sube SinghBiswajit MahantyManoj Kumar Tiwari","2021","http://link.springer.com/chapter/10.1007/978-981-15-5689-0_4","Chapter"
"Identification of SARS-CoV-2 Pneumonia in Chest X-ray Images Using Convolutional Neural Networks","Telematics and Computing","","","","10.1007/978-3-031-18082-8_10","Paola I. Delena-GarcíaJosé D. Torres-RodríguezBlanca Tovar-CoronaÁlvaro Anzueto-RíosNadia L. Fragoso-OlveraAlberto Flores-PatricioVictor M. Camarillo-Nava","2022","http://link.springer.com/chapter/10.1007/978-3-031-18082-8_10","Chapter"
"Building Digital Resilience to Combat Pandemics: Comparison of South Korea, Sri Lanka and Rwanda","Freedom and Social Inclusion in a Connected World","","","","10.1007/978-3-031-19429-0_18","Pamod M. AmarakoonJørn A. BraaKyung Ryul ParkSundeep SahayAndrew Muhire","2022","http://link.springer.com/chapter/10.1007/978-3-031-19429-0_18","Chapter"
"Implementing Digital Transformation Processes in Industry 4.0","Social Computing and Social Media","","","","10.1007/978-3-031-35915-6_24","Héctor Cornide-ReyesJenny MoralesFabián Silva-AravenaAlfredo OcqueteauNahur MelendezRodolfo Villarroel","2023","http://link.springer.com/chapter/10.1007/978-3-031-35915-6_24","Chapter"
"Extended Reality (XR) Applications in Architectural Practice: Towards a Development Framework","HCI International 2021 - Late Breaking Papers: Multimodality, eXtended Reality, and Artificial Intelligence","","","","10.1007/978-3-030-90963-5_15","Maryam AbhariKaveh AbhariMadison DrinkwineJordan Sloan","2021","http://link.springer.com/chapter/10.1007/978-3-030-90963-5_15","Chapter"
"Design of Intelligent Factory Line Integrated Management System","Proceedings of China SAE Congress 2021: Selected Papers","","","","10.1007/978-981-19-3842-9_20","Jianzhuang DuGuangquan KangShi Qiao","2023","http://link.springer.com/chapter/10.1007/978-981-19-3842-9_20","Chapter"
"ISDT Case Study of Cultivation of Employees’ Creativity in Cultural and Creative Industries","Cross-Cultural Design. Applications in Arts, Learning, Well-being, and Social Development","","","","10.1007/978-3-030-77077-8_2","Hao ChenChao LiuYu-Chao LiangRungtai LinWen-Ko Chiou","2021","http://link.springer.com/chapter/10.1007/978-3-030-77077-8_2","Chapter"
"Toward an Agile Product Management: What Do Product Managers Do in Agile Companies?","Agile Processes in Software Engineering and Extreme Programming","","","","10.1007/978-3-031-08169-9_11","Anastasiia TkalichRasmus UlfsnesNils Brede Moe","2022","http://link.springer.com/chapter/10.1007/978-3-031-08169-9_11","Chapter"
"Introduction to Proactive Design. Toward the Implementation of BIM Methodology for Managing Complexity in Architectural Projects","Sustainability and Automation in Smart Constructions","","","","10.1007/978-3-030-35533-3_2","Gabriele NovembriFrancesco Livio RossiniAntonio Fioravanti","2021","http://link.springer.com/chapter/10.1007/978-3-030-35533-3_2","Chapter"
"An Uncertainty Evolution Model for Product Conceptual Design Based on Fuzzy Reasoning Petri Nets","Advances in Mechanical Design","","","","10.1007/978-981-16-7381-8_85","Yuming GuoZhaohui Liu","2022","http://link.springer.com/chapter/10.1007/978-981-16-7381-8_85","Chapter"
"LBD Server: Visualising Building Graphs in Web-Based Environments Using Semantic Graphs and GlTF-Models","Formal Methods in Architecture","","","","10.1007/978-3-030-57509-0_26","Andrew MalcolmJeroen WerbrouckPieter Pauwels","2021","http://link.springer.com/chapter/10.1007/978-3-030-57509-0_26","Chapter"
"GeoBIM for Urban Sustainability Measuring: A State-of-the-Art in Building Permit Issuance","Computational Science and Its Applications – ICCSA 2023 Workshops","","","","10.1007/978-3-031-37105-9_21","Valerio Della ScalaCaterina QuaglioElena Todella","2023","http://link.springer.com/chapter/10.1007/978-3-031-37105-9_21","Chapter"
"Cyber Security Awareness Requirements for Operational Technology Systems","Critical Infrastructure Protection XV","","","","10.1007/978-3-030-93511-5_2","Tim EllisDavid BalensonMichael Locasto","2022","http://link.springer.com/chapter/10.1007/978-3-030-93511-5_2","Chapter"
"A Software Ecosystem for the Development of Digital Service Design Tools: A Conceptual Framework","Innovation Through Information Systems","","","","10.1007/978-3-030-86790-4_15","Timon SengewaldMax JalowskiMartin Schymanietz","2021","http://link.springer.com/chapter/10.1007/978-3-030-86790-4_15","Chapter"
