Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Information for a Better World: Shaping the Global Future","Lecture Notes in Computer Science","","","","10.1007/978-3-030-96957-8","Malte Smits","2022","http://link.springer.com/book/10.1007/978-3-030-96957-8","Book"
"HCI International 2022 - Late Breaking Papers. Interaction in New Media, Learning and Games","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22131-6","Gabriele MeiselwitzAbbas MoallemPanayiotis ZaphirisAndri IoannouRobert A. SottilareJessica SchwarzXiaowen Fang","2022","http://link.springer.com/book/10.1007/978-3-031-22131-6","Book"
"Advanced Machine Intelligence and Signal Processing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-0840-8","Dr. Deepak GuptaKoj SambyoMukesh PrasadDr. Sonali Agarwal","2022","http://link.springer.com/book/10.1007/978-981-19-0840-8","Book"
"Database and Expert Systems Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86475-0","Prof. Dr. Christine StraussProf. Dr. Gabriele KotsisA Min TjoaIsmail Khalil","2021","http://link.springer.com/book/10.1007/978-3-030-86475-0","Book"
"Distributed, Ambient and Pervasive Interactions. Smart Environments, Ecosystems, and Cities","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05463-1","Dr. Norbert A. StreitzDr. Shin'ichi Konomi","2022","http://link.springer.com/book/10.1007/978-3-031-05463-1","Book"
"ICT for Health, Accessibility and Wellbeing","Communications in Computer and Information Science","","","","10.1007/978-3-030-94209-0","Edwige PissalouxProf. George Angelos PapadopoulosAchilleas AchilleosRamiro Velázquez","2021","http://link.springer.com/book/10.1007/978-3-030-94209-0","Book"
"Social Robotics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-62056-1","Alan R. WagnerPh.D. David Feil-SeiferKerstin S. HaringProf. Silvia RossiThomas WilliamsHongsheng HeProf. Dr. Shuzhi Sam Ge","2020","http://link.springer.com/book/10.1007/978-3-030-62056-1","Book"
"Advances in Production Management Systems. Smart Manufacturing and Logistics Systems: Turning Ideas into Action","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-16411-8","Duck Young KimGregor von CieminskiDavid Romero","2022","http://link.springer.com/book/10.1007/978-3-031-16411-8","Book"
"Cross-Cultural Design. Product and Service Design, Mobility and Automotive Design, Cities, Urban Areas, and Intelligent Environments Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06053-3","Prof. Pei-Luen Patrick Rau","2022","http://link.springer.com/book/10.1007/978-3-031-06053-3","Book"
"HCI International 2021 - Late Breaking Papers: Design and User Experience","Lecture Notes in Computer Science","","","","10.1007/978-3-030-90238-4","Prof. Constantine StephanidisProf. Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron MarcusSakae YamamotoProf. Hirohiko MoriProf. Pei-Luen Patrick RauDr. Gabriele MeiselwitzXiaowen FangAbbas Moallem","2021","http://link.springer.com/book/10.1007/978-3-030-90238-4","Book"
"Product-Focused Software Process Improvement","Lecture Notes in Computer Science","","","","10.1007/978-3-319-49094-6","Pekka AbrahamssonAndreas JedlitschkaAnh Nguyen DucMichael FeldererSousuke AmasakiTommi Mikkonen","2016","http://link.springer.com/book/10.1007/978-3-319-49094-6","Book"
"Education, Research and Business Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-8866-9","Assoc. Prof. Cristian CiureaProf. Cătălin BojaProf. Paul PocatiluAssoc. Prof. Mihai Doinea","2022","http://link.springer.com/book/10.1007/978-981-16-8866-9","Book"
"Augmented Cognition","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05457-0","Dr. Dylan D. SchmorrowCali M. Fidopiastis","2022","http://link.springer.com/book/10.1007/978-3-031-05457-0","Book"
"Intelligent Technologies and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-71711-7","Assoc. Prof. Sule Yildirim YayilganProf. Imran Sarwar BajwaAssoc. Prof. Filippo Sanfilippo","2021","http://link.springer.com/book/10.1007/978-3-030-71711-7","Book"
"Modelling and Simulation  for Autonomous Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-98260-7","Ph.D. Jan MazalAdriano FagioliniPetr VasikMichele TuriAgostino BruzzoneProf. Dr. Stefan PicklVlastimil NeumannPetr Stodola","2022","http://link.springer.com/book/10.1007/978-3-030-98260-7","Book"
"Proceedings of the 25th International Symposium on Advancement of Construction Management and Real Estate","","","","","10.1007/978-981-16-3587-8","Xinhai LuZuo ZhangWeisheng LuYi Peng","2021","http://link.springer.com/book/10.1007/978-981-16-3587-8","Book"
"Internet Science","Lecture Notes in Computer Science","","","","10.1007/978-3-319-70284-1","Ioannis KompatsiarisJonathan CaveAnna SatsiouGeorg CarleDr. Antonella PassaniEfstratios KontopoulosSotiris DiplarisDonald McMillan","2017","http://link.springer.com/book/10.1007/978-3-319-70284-1","Book"
"Business Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-53337-3","Prof. Witold AbramowiczGary Klein","2020","http://link.springer.com/book/10.1007/978-3-030-53337-3","Book"
"HCI in Business, Government and Organizations","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77750-0","Dr. Fiona Fui-Hoon NahDr. Keng Siau","2021","http://link.springer.com/book/10.1007/978-3-030-77750-0","Book"
"Highlights in Practical Applications of Agents, Multi-Agent Systems, and Social Good. The PAAMS Collection","Communications in Computer and Information Science","","","","10.1007/978-3-030-85710-3","Fernando De La PrietaAlia El BolockDalila DurãesJoão CarneiroFernando LopesVicente Julian","2021","http://link.springer.com/book/10.1007/978-3-030-85710-3","Book"
"HCI International 2021 - Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-78635-9","Prof. Constantine StephanidisDr. Margherita AntonaDr. Stavroula Ntoa","2021","http://link.springer.com/book/10.1007/978-3-030-78635-9","Book"
"Design for Tomorrow—Volume 2","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-0119-4","Prof. Amaresh ChakrabartiProf. Ravi PoovaiahAssist. Prof. Prasad BokilVivek Kant","2021","http://link.springer.com/book/10.1007/978-981-16-0119-4","Book"
"Online Engineering and Society 4.0","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-82529-4","Prof. Dr. Michael E. AuerKalyan Ram BhimavaramXiao-Guang Yue","2022","http://link.springer.com/book/10.1007/978-3-030-82529-4","Book"
"HCI International 2022 – Late Breaking Papers: HCI for Today's Community and Economy","Lecture Notes in Computer Science","","","","10.1007/978-3-031-18158-0","Matthias RauterbergFiona Fui-Hoon NahKeng SiauHeidi KrömkerJune WeiGavriel Salvendy","2022","http://link.springer.com/book/10.1007/978-3-031-18158-0","Book"
"Informatics and Intelligent Applications","Communications in Computer and Information Science","","","","10.1007/978-3-030-95630-1","Sanjay MisraJonathan OlurantiAssoc. Prof. Robertas DamaševičiusRytis Maskeliunas","2022","http://link.springer.com/book/10.1007/978-3-030-95630-1","Book"
"Frontier Computing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-0115-6","Dr. Jia-Wei ChangDr. Neil YenDr. Jason C. Hung","2021","http://link.springer.com/book/10.1007/978-981-16-0115-6","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86979-3","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-86979-3","Book"
"Advances in Intelligent Networking and Collaborative Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-14627-5","Prof. Leonard BarolliProf. Hiroyoshi Miwa","2022","http://link.springer.com/book/10.1007/978-3-031-14627-5","Book"
"Digital Transformation Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-981-16-2275-5","Assoc. Prof. Dalia A. MagdiProf. Yehia K. HelmyDr. Mohamed MamdouhDr. Amit Joshi","2022","http://link.springer.com/book/10.1007/978-981-16-2275-5","Book"
"Agents and Multi-Agent Systems: Technologies and Applications 2021","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-2994-5","Prof. Dr. G. JezicDr. J. Chen-BurgerM. KusekR. SperkaProf. R. J. HowlettProf. Lakhmi C. Jain","2021","http://link.springer.com/book/10.1007/978-981-16-2994-5","Book"
"Advances in Intelligent Automation and Soft Computing","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-81007-8","Prof. Dr. Xiaolong Li","2022","http://link.springer.com/book/10.1007/978-3-030-81007-8","Book"
"Digital Technologies and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-01942-5","Prof. Saad MotahhirDr. Badre Bossoufi","2022","http://link.springer.com/book/10.1007/978-3-031-01942-5","Book"
"Games and Learning Alliance","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22124-8","Kristian KiiliKoskinen AnttiFrancesca de RosaMuhterem DindarMichael Kickmeier-RustFrancesco Bellotti","2022","http://link.springer.com/book/10.1007/978-3-031-22124-8","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86970-0","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-86970-0","Book"
"Body Area Networks. Smart IoT and Big Data for Intelligent Health Management","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-95593-9","Masood Ur RehmanAhmed Zoha","2022","http://link.springer.com/book/10.1007/978-3-030-95593-9","Book"
"Human Interface and the Management of Information: Visual and Information Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06424-1","Sakae YamamotoHirohiko Mori","2022","http://link.springer.com/book/10.1007/978-3-031-06424-1","Book"
"Design, User Experience, and Usability: Design Thinking and Practice in Contemporary and Emerging Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05906-3","Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron Marcus","2022","http://link.springer.com/book/10.1007/978-3-031-05906-3","Book"
"Congress on Intelligent Systems","Advances in Intelligent Systems and Computing","","","","10.1007/978-981-33-6984-9","Dr. Harish SharmaDr. Mukesh SaraswatDr. Anupam YadavProf. Joong Hoon KimDr. Jagdish Chand Bansal","2021","http://link.springer.com/book/10.1007/978-981-33-6984-9","Book"
"Proceedings of the 21st Congress of the International Ergonomics Association (IEA 2021)","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-74608-7","Dr. Nancy L. BlackDr. W. Patrick NeumannDr. Ian Noy","2021","http://link.springer.com/book/10.1007/978-3-030-74608-7","Book"
"Information Integration and Web Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-031-21047-1","Eric PardedePari Delir HaghighiIsmail KhalilGabriele Kotsis","2022","http://link.springer.com/book/10.1007/978-3-031-21047-1","Book"
"Computers Helping People with Special Needs","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08645-8","Klaus MiesenbergerGeorgios KouroupetroglouKaterina MavrouRoberto ManduchiMario Covarrubias RodriguezPetr Penáz","2022","http://link.springer.com/book/10.1007/978-3-031-08645-8","Book"
"Metadata and Semantic Research","Communications in Computer and Information Science","","","","10.1007/978-3-030-98876-0","Dr. Emmanouel GaroufallouMaría-Antonia Ovalle-PerandonesAndreas Vlachidis","2022","http://link.springer.com/book/10.1007/978-3-030-98876-0","Book"
"Soft Computing for Problem Solving","Advances in Intelligent Systems and Computing","","","","10.1007/978-981-16-2709-5","Assoc. Prof. Aruna TiwariDr. Kapil AhujaDr. Anupam YadavDr. Jagdish Chand BansalProf. Kusum DeepProf. Atulya K. Nagar","2021","http://link.springer.com/book/10.1007/978-981-16-2709-5","Book"
"Proceedings of 2021 Chinese Intelligent Systems Conference","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-6320-8","Prof. Yingmin JiaProf. Weicun ZhangProf. Yongling FuProf. Zhiyuan YuProf. Song Zheng","2022","http://link.springer.com/book/10.1007/978-981-16-6320-8","Book"
"Forthcoming Networks and Sustainability in the IoT Era","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-99616-1","Prof. Fadi Al-TurjmanDr. Jawad Rasheed","2022","http://link.springer.com/book/10.1007/978-3-030-99616-1","Book"
"Advances in Production Research","","","","","10.1007/978-3-030-03451-1","Prof. Dr. Robert SchmittProf. Dr. Günther Schuh","2019","http://link.springer.com/book/10.1007/978-3-030-03451-1","Book"
"Digital Economy, Business Analytics, and Big Data Analytics Applications","Studies in Computational Intelligence","","","","10.1007/978-3-031-05258-3","Saad G. Yaseen","2022","http://link.springer.com/book/10.1007/978-3-031-05258-3","Book"
"The 15th International Conference Interdisciplinarity in Engineering","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-93817-8","Prof. Dr. Liviu MoldovanProf. Dr. Adrian Gligor","2022","http://link.springer.com/book/10.1007/978-3-030-93817-8","Book"
"International Congress and Workshop on Industrial AI 2021","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-93639-6","Prof. Ramin KarimProf. Alireza AhmadiDr. Iman SoleimanmeigouniDr. Ravdeep KourProf. Raj Rao","2022","http://link.springer.com/book/10.1007/978-3-030-93639-6","Book"
"End-User Development","Lecture Notes in Computer Science","","","","10.1007/978-3-030-79840-6","Prof. Dr. Daniela FogliDaniel TetterooBarbara Rita BarricelliSimone BorsciPanos MarkopoulosGeorge A. Papadopoulos","2021","http://link.springer.com/book/10.1007/978-3-030-79840-6","Book"
"IOT with Smart Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-3945-6","Prof. Tomonobu SenjyuProf. Parakshit MahalleProf. Thinagaran PerumalDr. Amit Joshi","2022","http://link.springer.com/book/10.1007/978-981-16-3945-6","Book"
"6GN for Future Wireless Networks","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-04245-4","Shuo ShiRuofei MaWeidang Lu","2022","http://link.springer.com/book/10.1007/978-3-031-04245-4","Book"
"Proceedings of the International Conference on Information Technology & Systems (ICITS 2018)","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-319-73450-7","Álvaro RochaTeresa Guarda","2018","http://link.springer.com/book/10.1007/978-3-319-73450-7","Book"
"Software Engineering Perspectives in Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-09070-7","Prof. Radek Silhavy","2022","http://link.springer.com/book/10.1007/978-3-031-09070-7","Book"
"Cooperative Design, Visualization, and Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-88207-5","Yuhua Luo","2021","http://link.springer.com/book/10.1007/978-3-030-88207-5","Book"
"Science and Technologies for Smart Cities","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-76063-2","Prof. Dr. Sara PaivaSérgio Ivan LopesRafik ZitouniNishu GuptaSérgio F. LopesTakuro Yonezawa","2021","http://link.springer.com/book/10.1007/978-3-030-76063-2","Book"
"Human Aspects of IT for the Aged Population. Design, Interaction and Technology Acceptance","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05581-2","Assoc. Prof. Qin GaoDr. Jia Zhou","2022","http://link.springer.com/book/10.1007/978-3-031-05581-2","Book"
"Proceedings of the 2022 International Conference on Business and Policy Studies","Applied Economics and Policy Studies","","","","10.1007/978-981-19-5727-7","Xiaolong LiChunhui YuanIvoslav Ganchev","2022","http://link.springer.com/book/10.1007/978-981-19-5727-7","Book"
"Applications of Computational Methods in Manufacturing and Product Design","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-19-0296-3","Dr. B. B. V. L. DeepakProf. D.R.K. ParhiProf. B.B. BiswalAssoc. Prof. Pankaj C. Jena","2022","http://link.springer.com/book/10.1007/978-981-19-0296-3","Book"
"Proceedings of the 26th International Symposium on Advancement of Construction Management and Real Estate","Lecture Notes in Operations Research","","","","10.1007/978-981-19-5256-2","Hongling GuoDongping FangWeisheng LuYi Peng","2022","http://link.springer.com/book/10.1007/978-981-19-5256-2","Book"
"Proceedings of the Sixteenth International Conference on Management Science and Engineering Management – Volume 1","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-10388-9","Prof. Jiuping XuProf. Fulya AltiparmakProf. Mohamed Hag Ali HassanDr. Fausto Pedro García MárquezProf. Asaf Hajiyev","2022","http://link.springer.com/book/10.1007/978-3-031-10388-9","Book"
"Innovative Technologies and Learning","Lecture Notes in Computer Science","","","","10.1007/978-3-031-15273-3","Yueh-Min HuangShu-Chen ChengJoão BarrosoFrode Eika Sandnes","2022","http://link.springer.com/book/10.1007/978-3-031-15273-3","Book"
"Participative Urban Health and Healthy Aging in the Age of AI","Lecture Notes in Computer Science","","","","10.1007/978-3-031-09593-1","Hamdi AloulouProf. Bessam AbdulrazakAntoine de Marassé-EnoufMounir Mokhtari","2022","http://link.springer.com/book/10.1007/978-3-031-09593-1","Book"
"IoT Technologies for Health Care","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-99197-5","Prof. Dr. Susanna SpinsanteBruno SilvaRossitza Goleva","2022","http://link.springer.com/book/10.1007/978-3-030-99197-5","Book"
"Computational Science and Its Applications – ICCSA 2022","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10522-7","Prof. Dr. Osvaldo GervasiBeniamino MurganteEligius M. T. HendrixDavid TaniarProf. Bernady O. Apduhan","2022","http://link.springer.com/book/10.1007/978-3-031-10522-7","Book"
"Designing the Digital Transformation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-59144-5","Alexander MaedcheJan vom BrockeAlan Hevner","2017","http://link.springer.com/book/10.1007/978-3-319-59144-5","Book"
"Recent Advances in Industrial Production","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-16-5281-3","Rajeev AgrawalJinesh Kumar JainVinod Singh YadavVijaya Kumar ManupatiLeonilde Varela","2022","http://link.springer.com/book/10.1007/978-981-16-5281-3","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-031-22298-6","Mirjam VosmeerLissa Holloway-Attaway","2022","http://link.springer.com/book/10.1007/978-3-031-22298-6","Book"
"Knowledge Science, Engineering and Management","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10989-8","Gerard MemmiBaijian YangProf. Linghe KongTianwei ZhangProf. Dr. Meikang Qiu","2022","http://link.springer.com/book/10.1007/978-3-031-10989-8","Book"
"Advances in Computational Intelligence and Communication Technology","Lecture Notes in Networks and Systems","","","","10.1007/978-981-16-9756-2","Dr. Xiao-Zhi GaoProf. Shailesh TiwariDr. Munesh C. TrivediProf. Pradeep Kumar SinghDr. Krishn K. Mishra","2022","http://link.springer.com/book/10.1007/978-981-16-9756-2","Book"
"Makers at School, Educational Robotics and Innovative Learning Environments","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-77040-2","Dr. David ScaradozziLorenzo GuastiDr. Margherita Di StasioBeatrice MiottiProf. Andrea MonteriùDr. Paulo Blikstein","2021","http://link.springer.com/book/10.1007/978-3-030-77040-2","Book"
"Innovative Computing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-4132-0","Yan PeiJia-Wei ChangJason C. Hung","2022","http://link.springer.com/book/10.1007/978-981-19-4132-0","Book"
"Product Lifecycle Management. Green and Blue Technologies to Support Smart and Sustainable Organizations","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-94399-8","Prof. Osiris Canciglieri JuniorProf. Frédéric NoëlLouis RivestProf. Dr. Abdelaziz Bouras","2022","http://link.springer.com/book/10.1007/978-3-030-94399-8","Book"
"Business Information Systems","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-93931-5","Dr. Witold AbramowiczProf. Dr. Adrian Paschke","2018","http://link.springer.com/book/10.1007/978-3-319-93931-5","Book"
"Leveraging Applications of Formal Methods, Verification and Validation. Software Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-031-19756-7","Tiziana MargariaBernhard Steffen","2022","http://link.springer.com/book/10.1007/978-3-031-19756-7","Book"
"Advances in Mechanical Design","Mechanisms and Machine Science","","","","10.1007/978-981-16-7381-8","Jianrong Tan","2022","http://link.springer.com/book/10.1007/978-981-16-7381-8","Book"
"Proceedings of the 5th International Conference on Sustainable Civil Engineering Structures and Construction Materials","Lecture Notes in Civil Engineering","","","","10.1007/978-981-16-7924-7","Sheila BelayuthamChe Khairil Izam Che IbrahimAnizahyati AlisibramulisiHazrina MansorMuntasir Billah","2022","http://link.springer.com/book/10.1007/978-981-16-7924-7","Book"
"Image Analysis and Processing. ICIAP 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-13321-3","Pier Luigi MazzeoEmanuele FrontoniProf. Stan SclaroffCosimo Distante","2022","http://link.springer.com/book/10.1007/978-3-031-13321-3","Book"
"Social Computing and Social Media. Participation, User Experience, Consumer Experience,  and Applications of Social Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49576-3","Dr. Gabriele Meiselwitz","2020","http://link.springer.com/book/10.1007/978-3-030-49576-3","Book"
"Sustainability in Energy and Buildings 2021","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-6269-0","John R. LittlewoodRobert J. HowlettLakhmi C. Jain","2022","http://link.springer.com/book/10.1007/978-981-16-6269-0","Book"
"Human-Computer Interaction. Technological Innovation","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05409-9","Masaaki Kurosu","2022","http://link.springer.com/book/10.1007/978-3-031-05409-9","Book"
"Information Systems and Neuroscience","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-031-13064-9","Fred D. DavisRené RiedlJan vom BrockePierre-Majorique LégerAdriane B. RandolphGernot R. Müller-Putz","2022","http://link.springer.com/book/10.1007/978-3-031-13064-9","Book"
"HCI in Mobility, Transport, and Automotive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78358-7","Heidi Krömker","2021","http://link.springer.com/book/10.1007/978-3-030-78358-7","Book"
"Application of Intelligent Systems in Multi-modal Information Analytics","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-05484-6","Vijayan SugumaranA. G. SreedeviZheng Xu","2022","http://link.springer.com/book/10.1007/978-3-031-05484-6","Book"
"Innovations in Cyber Physical Systems","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-4149-7","Prof. Jawar SinghDr. Sudhir KumarDr. Umakanta Choudhury","2021","http://link.springer.com/book/10.1007/978-981-16-4149-7","Book"
"Advances in Visual Informatics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-34032-2","Halimah Badioze ZamanAlan F. SmeatonTimothy K. ShihSergio VelastinTada TerutoshiNazlena Mohamad AliMohammad Nazir Ahmad","2019","http://link.springer.com/book/10.1007/978-3-030-34032-2","Book"
"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. AI, Product and Service","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77820-0","Dr. Vincent G. Duffy","2021","http://link.springer.com/book/10.1007/978-3-030-77820-0","Book"
"Smart Cities, Green Technologies, and Intelligent Transport Systems","Communications in Computer and Information Science","","","","10.1007/978-3-031-17098-0","Cornel KleinMatthias JarkeMarkus HelfertKarsten BernsOleg Gusikhin","2022","http://link.springer.com/book/10.1007/978-3-031-17098-0","Book"
"Human Aspects of IT for the Aged Population. Supporting Everyday Life Activities","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78111-8","Qin GaoDr. Jia Zhou","2021","http://link.springer.com/book/10.1007/978-3-030-78111-8","Book"
"Imitation Market Modeling in Digital Economy: Game Theoretic Approaches","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-93244-2","Prof. Elena G. Popkova","2022","http://link.springer.com/book/10.1007/978-3-030-93244-2","Book"
"Proceedings of the Fifteenth International Conference on Management Science and Engineering Management","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-030-79203-9","Prof. Jiuping XuDr. Fausto Pedro García MárquezProf. Mohamed Hag Ali HassanProf. Gheorghe DucaProf. Asaf HajiyevProf. Fulya Altiparmak","2021","http://link.springer.com/book/10.1007/978-3-030-79203-9","Book"
"Experimental IR Meets Multilinguality, Multimodality, and Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85251-1","Prof. K. Selçuk CandanDr. Bogdan IonescuAssist. Prof. Lorraine GoeuriotProf. Dr. Birger LarsenHenning MüllerAlexis JolyMaria MaistroFlorina PiroiGuglielmo FaggioliNicola Ferro","2021","http://link.springer.com/book/10.1007/978-3-030-85251-1","Book"
"Business Process Management Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-94343-1","Andrea MarrellaProf. Barbara Weber","2022","http://link.springer.com/book/10.1007/978-3-030-94343-1","Book"
"Ergonomics for Design and Innovation","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-94277-9","Dr. Debkumar ChakrabartiDr. Sougata KarmakarUrmi R. Salve","2022","http://link.springer.com/book/10.1007/978-3-030-94277-9","Book"
"Technology, Innovation and Creativity in Digital Society","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-89708-6","Daria BylievaProf. Dr. Alfred Nordmann","2022","http://link.springer.com/book/10.1007/978-3-030-89708-6","Book"
"Universal Access in Human-Computer Interaction. Access to Media, Learning and Assistive Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78095-1","Dr. Margherita AntonaProf. Constantine Stephanidis","2021","http://link.springer.com/book/10.1007/978-3-030-78095-1","Book"
"Emerging Technologies and the Digital Transformation of Museums and Heritage Sites","Communications in Computer and Information Science","","","","10.1007/978-3-030-83647-4","Dr. Maria ShehadeTheopisti Stylianou-Lambert","2021","http://link.springer.com/book/10.1007/978-3-030-83647-4","Book"
"Measuring Ontologies for Value Enhancement: Aligning Computing Productivity with Human Creativity for Societal Adaptation","Communications in Computer and Information Science","","","","10.1007/978-3-031-22228-3","Rubina PolovinaSimon PolovinaNeil Kemp","2022","http://link.springer.com/book/10.1007/978-3-031-22228-3","Book"
"Smart Objects and Technologies for Social Good","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-91421-9","Ivan Miguel PiresProf. Dr. Susanna SpinsanteProf. Eftim ZdravevskiPetre Lameski","2021","http://link.springer.com/book/10.1007/978-3-030-91421-9","Book"
"Socio-Technical Aspects in Security","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10183-0","Simon ParkinLuca Viganò","2022","http://link.springer.com/book/10.1007/978-3-031-10183-0","Book"
"ISUW 2020","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-16-9008-2","Reji Kumar PillaiProf. Girish GhatikarVijay L. SonavaneB. P. Singh","2022","http://link.springer.com/book/10.1007/978-981-16-9008-2","Book"
"The Semantic Web","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49461-2","Andreas HarthSabrina KirraneAxel-Cyrille Ngonga NgomoHeiko PaulheimAnisa RulaAnna Lisa GentileDr. Peter HaaseMichael Cochez","2020","http://link.springer.com/book/10.1007/978-3-030-49461-2","Book"
"Information and Communication Technologies in Tourism 2022","","","","","10.1007/978-3-030-94751-4","Dr. Jason L. StienmetzDr. Berta Ferrer-RosellDr. David Massimo","2022","http://link.springer.com/book/10.1007/978-3-030-94751-4","Book"
"Human-Computer Interaction – INTERACT 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-85610-6","Carmelo ArditoRosa LanzilottiAlessio MaliziaHelen PetrieAntonio PiccinnoDr. Giuseppe DesoldaKori Inkpen","2021","http://link.springer.com/book/10.1007/978-3-030-85610-6","Book"
